report_date, total_purchase_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb30, zfb31, zfb32, zfb33, zfb34, zfb35, zfb36, zfb37, bank00, bank01, bank02, bank03, bank04, bank05, bank06, bank07, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, share
20131112,442002787,0,0,0,0,0,0,0,0,0,3921998,11624636,1395859,3761851,5247549,2729335,993513,0,26730393,32984140,31085654,22721290,17154971,8048214,12852036,0,365929,920265,176747,7958741,2196303,404594,1127,0,0,0,0,0,0,0,0,0,0,3030712,6913585,3345741,10810409,62465,10049880,0,13314585,26661613,4597370,27128215,18298945,13073790,306715,0,9201780,26163984,11202944,21388534,12900569,16496051,11970410,1809345
20131113,566009733,0,0,0,0,0,0,0,0,0,4513697,3346198,1613513,23609261,5212500,1888573,1425033,0,47216357,35097589,38765232,29294045,21369744,4258483,36932628,0,821374,23988720,1574419,1182347,1088990,1096772,809249,0,0,0,0,0,0,0,0,0,0,3317541,4082979,24060758,9262959,0,0,0,25279186,27166115,6760974,20522205,20020852,15043026,494947,0,15519801,29053771,11689107,23938718,13692317,15714211,13447841,1837701
20131114,644543141,0,0,0,0,0,0,0,0,0,2409837,3366857,29850903,3748501,4313467,3310159,50175,0,43910193,36986468,146949671,30106708,73200771,10893014,13999005,0,824614,2201313,203650,2931117,1092580,491910,41221,0,0,0,0,0,0,0,0,0,0,2184792,3993952,5048049,20861927,975716,101595,0,24179349,20789745,2426398,13717756,28165109,4927811,2073411,0,13078873,23426846,14488574,20009126,13689145,8749744,9015509,1757580
20131115,506575917,0,0,0,0,0,0,0,0,0,3540360,3775888,3782103,7154048,4067555,3975821,122748,0,25078581,17245328,20981818,75156036,55261174,4989330,2437087,0,5162607,3809463,31017,829606,1595346,2572082,2009703,0,0,0,0,0,0,0,0,0,1510634,9936,12873090,3062948,17651806,0,490210,0,26111673,18476004,10151067,20274464,26535535,15915360,4717020,0,7934842,27132097,16038939,16771079,13876565,11598379,9874060,1992508
20131116,355156395,0,0,0,0,0,0,0,0,0,6367759,4769858,1767217,3893731,2509676,3589141,340966,0,44715058,16073006,14240065,25804734,10298116,12460958,5579557,0,156753,521411,205240,10353175,1303956,241587,309252,0,0,0,0,0,0,0,0,0,1314573,1680708,4916166,1519382,4996324,2000306,998735,0,19077572,11225218,8115761,7425289,9778498,12068919,12199487,0,12350220,13988296,20766470,15061158,6836786,10457144,11058983,1819184
20131117,359691415,0,0,0,0,0,0,0,0,0,5160518,2217894,1824204,3813818,4110363,4297063,59050,0,47705423,6959373,10638349,10267699,14192670,17514023,7139634,0,1011192,1275836,512700,7922662,316960,3493889,2312657,0,0,0,0,0,0,0,0,0,510509,97648,7157741,15902605,7349542,0,2525356,0,17477334,19044115,11472355,13870215,5241755,7086755,1543489,0,4779108,17007451,19869399,28203887,17228777,5308293,3460314,1808790
20131118,564122646,0,0,0,0,0,0,0,0,0,2647810,10689587,3089646,11569989,6744359,7597073,2323868,0,22571069,45507162,30178596,15344889,21664092,64852724,14746478,0,4146697,2641821,1216672,735639,354318,1335812,2733315,0,0,0,0,0,0,0,0,0,5059253,5513863,12314310,7195591,13038236,10043726,0,0,21771031,8576110,5107237,24839379,18079471,10991812,7054886,0,17614671,28513150,14897264,25821290,22392157,20259440,10541669,1806484
20131119,677449851,0,0,0,0,0,0,0,0,0,8112572,6896066,4055864,7362809,3725963,8869458,954950,0,11376340,67483321,54557569,48800238,110083253,69374776,5962683,0,323062,27473632,3554448,18819246,1232025,269736,220511,0,0,0,0,0,0,0,0,0,8043910,0,10704481,4012504,14118631,0,0,0,10475274,8895376,16960154,12434631,10200046,3844068,10786451,0,8232448,22627778,17971377,22100957,18686822,11391090,4620695,1834636
20131120,527192971,0,0,0,0,0,0,0,0,0,10421157,8148730,2054307,17251873,2743747,4473638,853904,0,24499969,18031613,16715380,38252706,28215415,24010536,7474929,0,4010698,2010151,1765818,2885353,5860534,25704695,1598407,0,0,0,0,0,0,0,0,0,0,656097,3186490,1961261,7470842,5077989,4997707,0,27542414,23357022,21233285,13853901,42092659,4728713,7496853,0,16639478,31100221,16073462,21038082,13083695,9826828,6846255,1946157
20131121,465222927,0,0,0,0,0,0,0,0,0,3738352,1674684,2617072,9433772,3275932,3017322,111277,0,17191352,24248225,26607573,17961512,60813613,12418138,7887361,0,6640695,11971456,408558,4040990,221907,13085,236932,0,0,0,0,0,0,0,0,0,200153,12005354,2968493,0,8014141,2984859,0,0,9332512,16330616,16954455,14238862,19251547,11395588,5593040,0,9974430,39037774,17873782,17004093,20409179,12522155,12604329,1997757
20131122,354772126,0,0,0,0,0,0,0,0,0,5567717,1657955,3497676,2331824,1713742,8925018,425963,0,25603269,13961902,8726946,32373426,7553165,17854075,17852127,0,57093,1284124,1469541,1630994,365681,2553303,258497,0,0,0,0,0,0,0,0,0,0,12772586,0,195385,5114134,0,5107045,0,13752174,20042594,3709903,4351261,14355727,989706,2088073,0,10063419,26918527,15962491,21790201,19370851,12815293,7663032,2045686
20131123,326055767,0,0,0,0,0,0,0,0,0,4778201,2295310,14835589,3022027,1470154,5986506,303297,0,15065132,10756872,8749382,26585851,26374093,9851991,7282986,0,1443314,2235434,832869,14106141,5288758,1419158,627121,0,0,0,0,0,0,0,0,0,0,0,0,0,9464207,5910118,1981758,0,2323581,24954685,355852,22963353,10492522,4952134,2161638,0,16270600,16971214,5215383,12564033,10808456,10026514,3255570,2073963
20131124,359358786,0,0,0,0,0,0,0,0,0,14344546,2591296,1891659,8445697,1689279,3644707,553968,0,53319202,44624469,5120853,9729937,13356488,6979365,11971377,0,15110480,968652,2057955,1040498,654839,175966,19662,0,0,0,0,0,0,0,0,0,0,8050378,0,2489976,5063017,0,4954979,0,7246330,14424703,9054968,14396423,17573584,10401306,1008135,0,10402231,15076348,9154370,8478003,6916032,9529123,4792068,2055917
20131125,596193018,0,0,0,0,0,0,0,0,0,4740348,16832324,2600892,6027423,4783203,4805255,922343,0,10493596,42361698,15892109,123888185,17918022,33846590,22605859,0,1705071,12660129,437559,13623857,453544,603174,110811,0,0,0,0,0,0,0,0,0,0,2328436,1972516,6658812,5443644,0,907641,0,6052978,24087233,5317275,20987819,30056897,13305581,5998499,0,22661594,25195870,15618597,16681140,31746635,14034698,7767641,2057520
20131126,483667437,0,0,0,0,0,0,0,0,0,4450856,4234240,7635027,5930567,5529992,4516937,245310,0,20378703,28560837,15889024,13749740,25849832,15421582,19430364,0,1893106,1833171,535660,2449668,1199216,877267,1344874,0,0,0,0,0,0,0,0,0,0,10707260,10604217,8979676,12326595,4491370,0,0,22082684,22785116,19482115,14864550,25239888,14797216,376323,0,14589680,33746548,12816891,24385790,25961591,12488313,8899829,2085812
20131127,517771036,0,0,0,0,0,0,0,0,0,6047782,7669284,6282301,8703470,3774988,7078189,552464,0,59300401,42265850,11006948,23144681,29161103,14670578,16198913,0,465815,7694079,1487899,1952636,8180957,532765,318478,0,0,0,0,0,0,0,0,0,3036714,4986123,12144108,999016,6834516,975694,6163680,0,19728637,15729741,16336492,9976428,12133217,12877804,6528252,0,22672978,32036714,10879346,27868878,21749836,12286348,3140528,2196405
20131128,536061119,0,0,0,0,0,0,0,0,0,1870563,8853844,3813440,5424620,5615630,9451212,550169,0,7332632,62933163,30334218,24366507,23779180,53725639,9405615,0,5202387,664529,1459017,2977303,92549,2251876,275930,0,0,0,0,0,0,0,0,0,2718917,2163023,6918289,0,8134519,0,0,0,17069510,27836286,15766344,9859384,19711893,12446876,97526,0,13791196,25148822,22071290,22872782,39066909,13200927,14566107,2240496
20131129,591430699,0,0,0,0,0,0,0,0,0,7871820,2443993,9402745,5168987,4218940,4529727,790796,0,23471956,54988268,24654741,41773479,67538415,15185782,42504502,0,51547474,586991,442064,876154,1214943,2132803,933506,0,0,0,0,0,0,0,0,0,0,407203,13215724,0,4259371,1955557,0,0,21496278,11718067,7719570,22557292,11838506,13235890,5321020,0,8381829,23615211,13024561,29112869,19787760,9179011,10063608,2263286
20131130,325292878,0,0,0,0,0,0,0,0,0,7286675,3651440,2975911,4327752,3397993,6439916,553344,0,17035864,12952739,12244549,23703378,11957928,10330298,6307507,0,6815653,2935308,28897,336368,1817978,35248,8838,0,0,0,0,0,0,0,0,0,1954053,503607,7983111,849208,11461012,505297,0,0,9786369,15487163,5100752,14813172,12120153,7001754,3337693,0,14428820,13777620,17558196,17115008,19757756,8518836,5785249,2304465
20131201,604195172,0,0,0,0,0,0,0,0,0,3642178,4517416,5867891,3595755,5971919,21992145,2079478,0,52875784,34986234,4897554,57360765,61008799,14235025,4275496,0,2120527,3290900,665140,1259635,7537978,1253601,776336,0,0,0,0,0,0,0,0,0,10091277,13482902,14379690,0,24174924,2038983,100780,0,15835760,18118744,11369666,30855630,22519442,26193134,5526606,0,11453352,26060138,15454877,15582190,26617704,9449505,8408409,2270903
20131202,975944693,0,0,0,0,0,0,0,0,0,6034562,9077804,4063717,10089267,4410742,7500123,1008582,0,52960063,74794572,52600970,61937242,44728085,17185987,26628413,0,150217592,3245659,5578399,1413806,820927,73141854,15464562,0,0,0,0,0,0,0,0,0,9994165,3216073,11285812,14066771,11139377,8157224,892322,0,35023611,25185720,10804307,35221983,23355355,13358676,10442810,0,25290105,31321027,10415857,22123688,21235745,14952636,13318693,2239808
20131203,581525298,0,0,0,0,0,0,0,0,0,4760715,5010141,2392884,4981779,2509532,4509106,948537,0,16615175,36545945,21974461,50833709,36904578,28144871,4877550,0,1557476,10232901,805067,2319747,5318588,273465,31922,0,0,0,0,0,0,0,0,0,2183932,13806128,0,4910040,8608284,2582398,0,0,29664172,49196961,7746368,34680688,18209212,20903972,13960863,0,16974601,26779833,16930181,22223724,19961089,12373433,16000141,2281129
20131204,803715162,0,0,0,0,0,0,0,0,0,9675026,62145458,10218010,7646770,11570606,5202638,866126,0,44688159,103363609,63080994,39873483,21295642,32871925,7936614,0,2734063,16705861,5304470,11662388,1701202,341238,308973,0,0,0,0,0,0,0,0,0,5268789,9019462,7109366,11312924,6125252,3969162,5520349,0,13134264,21631020,17683009,34904991,25063241,14795233,10674282,0,20200752,28580966,17151837,37531425,21872922,20958457,9553232,2460972
20131205,734613791,0,0,0,0,0,0,0,0,0,11239667,4164897,14820116,7615102,3593878,10267597,286019,0,74005780,60635505,24212727,28138035,44601901,22443227,12586107,0,2950389,4954751,4790427,2433317,171849,53991557,5699005,0,0,0,0,0,0,0,0,0,1874,15563548,11024364,4911424,984263,408191,204877,0,24879356,22064617,7737028,26988302,27757563,25174613,510614,0,20501327,32114372,20804020,35291649,31285160,23842743,6457778,2504255
20131206,476440162,0,0,0,0,0,0,0,0,0,6850827,5968479,9227637,5917005,2949041,9174126,183414,0,9092615,28244350,5383790,15097539,21389548,14452125,1009834,0,1532186,961309,10885794,82323,23836045,519932,455,0,0,0,0,0,0,0,0,0,1018666,18575003,4929481,12144619,2814497,1623986,5004079,0,27453470,30268575,12039939,21136786,18806971,16585981,7665536,0,14549849,36830973,13165841,23033816,19642603,10620265,3229038,2541814
20131207,315553837,0,0,0,0,0,0,0,0,0,4186356,6427523,4510081,4840206,3746185,5334335,844558,0,9136902,24556777,4912306,7229804,24635744,14424468,3470951,0,228604,11371101,46307,4008943,2939286,2169803,2011218,0,0,0,0,0,0,0,0,0,0,1980566,0,7531,2354184,1969385,3082736,0,17210223,26928059,4200587,10090134,23669944,4022084,8230489,0,7531538,10612848,11433554,18025599,7642226,7909084,5032805,2588803
20131208,436849800,0,0,0,0,0,0,0,0,0,3883298,5082748,6852674,4462503,9310251,9326302,766117,0,12902983,38365022,30604679,13699552,81134464,9691672,3622464,0,50886,4914130,220542,7536771,1122186,156832,119308,0,0,0,0,0,0,0,0,0,0,6111009,4877921,0,15026148,0,0,0,6361264,11111670,4212229,16620758,24873197,5049012,49514,0,17308939,17535656,8502034,17544293,22061730,10926177,2286085,2566780
20131209,734334804,0,0,0,0,0,0,0,0,0,4601398,9335132,5137972,3199443,6255249,3611702,1748281,0,76140391,28725753,18780674,118353305,36596032,15359309,9318213,0,5547011,4950964,2971936,3216234,2428383,4979650,3990906,0,0,0,0,0,0,0,0,0,5102472,50538,5236342,18781648,11018177,9148255,0,0,22957585,43934109,25555577,19697962,40094500,9212229,6309415,0,17785786,29879348,11893687,30249966,28159789,21195727,10209736,2614018
20131210,674723724,0,0,0,0,0,0,0,0,0,18039311,25526327,10917699,8188954,2814875,6165373,1617647,0,30680327,47639343,19070909,41488728,26978886,24692022,2344331,0,6372696,2512516,573515,1062366,196932,1120588,6986599,0,0,0,0,0,0,0,0,0,5038037,0,0,5140767,20816870,0,0,0,24339278,48198532,19227077,35304565,20165701,16920168,17563285,0,25494448,36073656,22383929,28210019,22873168,26771421,12576147,2636712
20131211,734219744,0,0,0,0,0,0,0,0,0,6785780,45601234,4650003,3721067,3204205,9063986,1153625,0,68829249,83294604,19404378,27603199,12351664,12615552,8423713,0,4109551,14774227,4992753,3120866,3604387,18484907,816496,0,0,0,0,0,0,0,0,0,492380,21099055,9824628,4893161,22944978,10011304,222743,0,11929005,20648288,18921466,35024669,18211146,21685981,11287790,0,21138434,32955019,19624983,31035289,20340943,21037241,21526771,2759024
20131212,647932352,0,0,0,0,0,0,0,0,0,15829470,9544552,7609159,5861924,3461950,2900328,821801,0,33975802,31172120,21516646,62631796,36385744,5184768,29171885,0,12503117,4275308,15129889,116058,1622621,2380000,10877813,0,0,0,0,0,0,0,0,0,10624426,7848340,11662106,0,3325830,15116812,706270,0,25702196,25178586,23464142,23942292,21558412,25811477,15340263,0,13808740,30188567,15957956,21406224,16685851,18415899,5313861,2901351
20131213,508403227,0,0,0,0,0,0,0,0,0,7188177,8383219,7247492,4040973,2573106,3605462,89718,0,21643703,29304308,15538101,16515468,23526464,8483330,23134366,0,5692366,7896053,838821,3378131,4113569,1074608,1345373,0,0,0,0,0,0,0,0,0,7667619,13334861,6383509,10821795,13126626,5426905,510614,0,14966403,13615182,11261561,13309904,18406638,20731198,6440487,0,26821321,30651057,14031415,29788223,24398202,15532309,12651411,2913179
20131214,362138367,0,0,0,0,0,0,0,0,0,7395100,6783231,3469340,19734529,4283746,3641021,555797,0,2704270,27569959,16911064,21022681,25130144,10423941,2838878,0,834766,403000,305317,4418843,4042681,664131,749318,0,0,0,0,0,0,0,0,0,0,6110557,4396946,8116697,332300,3444762,346007,0,18225274,10128251,4115929,19007655,25158472,10338221,3035752,0,7655102,15291297,13094834,11057098,17087964,11487612,6875094,2950786
20131215,448030851,0,0,0,0,0,0,0,0,0,16890892,11462082,2152455,4197559,7686403,4961043,5100622,0,10332421,32129190,9122726,25759431,21608649,16899464,24325095,0,332244,5037947,3459677,12456533,635988,3893707,658107,0,0,0,0,0,0,0,0,0,3056193,1984602,3971132,4903976,1892723,991127,0,0,18849785,27021344,7372837,13666914,16182056,19254352,7780849,0,19380698,21770687,9462385,17442884,18503376,7129376,5377928,2933392
20131216,707936418,0,0,0,0,0,0,0,0,0,9644013,5763248,11884555,5609641,2082063,4067182,401748,0,59935978,29563275,12688114,51159875,49725000,32374982,16869022,0,781401,1385499,1797745,53423141,2384428,7117842,1420862,0,0,0,0,0,0,0,0,0,5048629,6984543,10318166,8021660,15547535,10959961,0,0,13214270,43857243,12763549,20998234,18417997,13635619,2688252,0,24958812,37588046,13022044,28574670,27918997,16090722,14285514,2962341
20131217,645135422,0,0,0,0,0,0,0,0,0,13782646,6916185,1830419,3950934,3880847,10552583,1348139,0,18237160,51111564,41764814,16295203,22289334,28036913,27007748,0,3210520,22508872,937301,2460671,7261268,513727,5556424,0,0,0,0,0,0,0,0,0,4679906,7978867,5121834,3653117,12777916,11301316,302109,0,16776441,29142075,16216988,30665233,30915272,22762504,3975878,0,24328625,35039266,23062080,20674861,28524905,13124139,11727778,2931040
20131218,624136527,0,0,0,0,0,0,0,0,0,32031709,9610869,5053333,15349045,15747127,10390321,293618,0,11719301,22277509,19802069,17449238,17517364,11275250,11441269,0,8642228,15301093,1652605,2671990,1623994,1479138,1321753,0,0,0,0,0,0,0,0,0,4865671,6002872,3008726,1976662,23399814,2035606,4939930,0,24201353,40925892,16136975,34864162,46015157,11178341,4758612,0,21608523,29157129,19827910,34375976,44290515,9490173,5365315,3060390
20131219,578277704,0,0,0,0,0,0,0,0,0,6051357,11741745,8402327,3810100,6326213,8540035,399843,0,21138281,51447535,10608067,16732382,42225212,8674234,8684839,0,1885460,6347615,157028,21090069,4026582,12011040,292648,0,0,0,0,0,0,0,0,0,6668799,6494489,20309157,2420940,10335768,2125757,0,0,23447162,35639189,9551080,22449231,29432945,6209767,4792393,0,27333358,31086587,14352246,25571078,16672647,17908894,11637829,3245776
20131220,561040436,0,0,0,0,0,0,0,0,0,6398302,5787718,4209104,3867490,64418761,10650552,198713,0,16146499,72760759,4235783,20297910,31319905,7761761,14644637,0,347807,1001611,39525,1972072,664602,6075650,191284,0,0,0,0,0,0,0,0,0,8906950,15374843,7460765,13086572,8396766,0,0,0,17993741,24448485,8914905,10440995,12089233,17823327,12912640,0,17766813,31535543,9839732,21750553,28553732,9194714,8294671,3265011
20131221,362432200,0,0,0,0,0,0,0,0,0,8031071,6653498,3143035,2716142,4608418,4296298,412162,0,8706293,21651087,25246808,19513998,20656115,4631742,2436061,0,398224,1025178,1317643,2321615,1186280,6973685,306089,0,0,0,0,0,0,0,0,0,6967295,3384356,10595061,12079378,10534000,0,0,0,10807336,19326158,14770125,15549604,6268146,8718785,69361,0,15070531,16537683,6061662,10946134,21928037,7169632,16130918,3286556
20131222,363651194,0,0,0,0,0,0,0,0,0,6652415,4213954,6368234,6165938,5740875,11349938,121580,0,16499239,17939740,7865887,10073193,10928238,13664274,5546082,0,593521,519697,535442,4734044,12442543,1098183,5312498,0,0,0,0,0,0,0,0,0,2083471,197455,9996595,0,7889195,197786,0,0,17550106,23114312,9679701,18137956,14300551,17702212,2514405,0,12927182,19331009,13494722,16771678,10939128,5888870,9308926,3260419
20131223,664100600,0,0,0,0,0,0,0,0,0,10708118,11353479,3085097,2307636,9679176,7085584,1033326,0,10388460,62115383,17697346,35656987,51085888,8201066,4932829,0,6666086,6125556,312009,18379710,8524502,427245,125486,0,0,0,0,0,0,0,0,0,1951118,25350250,1608407,7542757,21080661,0,2548695,0,17196032,33912338,14861518,30365399,32227783,20898165,13226383,0,29083936,37857790,18566325,25036357,26279751,14814601,10347237,3454128
20131224,876494039,0,0,0,0,0,0,0,0,0,20871612,23536936,2695512,8427112,5179514,5008893,573172,0,43171910,78832829,34138029,56462951,54821070,39199272,15692833,0,103356208,806894,184792,1730021,2703209,665822,31063,0,0,0,0,0,0,0,0,0,2025144,12171227,0,18147139,6467860,404720,1220835,0,25096646,42832933,28445959,23515125,32190272,14749961,4205284,0,25875110,28601881,18333623,30288357,33965357,14646653,11784267,3436032
20131225,980333995,0,0,0,0,0,0,0,0,0,6184352,19182093,4945131,25832883,2920184,6616217,311785,0,36157502,96650883,19584840,134227852,31441684,33746440,31756357,0,614600,5956666,575705,35046526,901938,2637354,22193139,0,0,0,0,0,0,0,0,0,4995998,22214569,1223308,18567581,11783324,0,13156629,0,17216100,23873975,26414182,40534847,35556391,16295140,4083951,0,35800840,45438377,32240148,36644256,25356180,21423607,26279621,3750840
20131226,947480489,0,0,0,0,0,0,0,0,0,11300181,24164723,2337106,52922429,5031860,4372474,1321959,0,22382573,33669142,22637150,16214384,41756517,16250786,21390739,0,14530069,57086903,13943117,22370910,18313946,109833,61930,0,0,0,0,0,0,0,0,0,9918202,24004073,5999721,22334018,7677626,5850623,20225154,0,24038590,49400222,19238544,48662150,35388814,20585383,7247547,0,29713004,57348850,30784253,32871819,50466192,21821777,17763518,3971678
20131227,682287598,0,0,0,0,0,0,0,0,0,3193974,16487298,3964958,7135413,6907267,3895313,583494,0,13634190,48739504,28034256,37737789,17987569,33031528,5420077,0,790970,29026131,311860,2591717,1047936,4268643,769407,0,0,0,0,0,0,0,0,0,9120277,16236659,2149247,100213,6881813,902959,6257156,0,54826671,35716932,21302702,42697702,27885988,9781800,6253455,0,30958105,34749719,12611037,35497180,25588037,16515027,16591971,4103654
20131228,683586638,0,0,0,0,0,0,0,0,0,10516358,4852473,3744465,7619913,5137949,2780751,1503922,0,4639113,37877356,35617977,37943260,28003592,25920144,6039582,0,1268398,5273435,68593726,1748869,429181,1061025,307257,0,0,0,0,0,0,0,0,0,3170629,18062267,4023746,5021228,18724629,714341,5177432,0,33934569,30501434,15583154,28122886,43669508,11968659,8282609,0,27904738,41456919,12215608,31020973,24066041,16299884,8630812,4155826
20131229,551890309,0,0,0,0,0,0,0,0,0,7346177,8382258,3416535,7746842,8144895,6908395,1428332,0,10298052,28898536,6788529,21919947,42152008,9479727,3999235,0,5731372,5334992,257585,7591691,54137188,82134,2151169,0,0,0,0,0,0,0,0,0,4272774,6553342,0,17253105,13304539,0,13586098,0,18748637,29260950,13707386,42512731,9922552,17916350,7472692,0,13370135,26729885,13903624,21587834,19612178,5183190,10662595,4134113
20131230,1131227186,0,0,0,0,0,0,0,0,0,7633801,5598511,6848012,5631999,6740685,6793389,1419108,0,39193485,107546434,33843950,33874218,216488155,16648684,25130810,0,14846886,8834137,327116,8723404,2207180,466504,1490747,0,0,0,0,0,0,0,0,0,18794422,24523750,4462078,25415214,17368900,7931859,4098052,0,31505704,50710849,23248213,51093256,63421638,21015822,8413989,0,22200645,49521463,20050689,55837697,42812886,21305706,13091931,4115208
20131231,993157353,0,0,0,0,0,0,0,0,0,23677954,17077383,3423964,13314180,12106275,5042354,1519513,0,35291240,97498181,18183322,51281558,46161700,18553401,40710506,0,2137376,6612655,1131601,6406850,5346784,219261,331166,0,0,0,0,0,0,0,0,0,17612986,7857551,4129491,11026243,10391272,7012326,6425707,0,38856290,66337856,22572441,49381615,46505871,26914822,13635999,0,39398771,48298590,32409690,54363774,44378117,26581533,8906675,4132509
20140101,1052360396,0,0,0,0,0,0,0,0,0,17223614,10633221,7171133,4910476,4850809,8150233,693188,0,19456455,85286154,30269499,171711301,52219296,15626770,20072381,0,1875960,1317438,1855032,5444033,313886,6097878,13632599,0,0,0,0,0,0,0,0,0,14956182,24392974,9909652,60737985,30032332,9300633,4895170,0,16792561,44704806,20791312,59397273,74226330,24554517,17783242,0,20911968,38728585,18075463,32061641,22966878,16963327,6959710,4406499
20140102,1163903183,0,0,0,0,0,0,0,0,0,22180310,10554004,9498312,12367287,15408787,14319431,429201,0,22729278,42603791,37741654,92103653,93440592,20998483,6754014,0,6512637,26888283,1893653,26882260,1380045,1183833,726999,0,0,0,0,0,0,0,0,0,12983292,22176362,11994035,45099344,37028088,13336335,11357611,0,33847286,83683356,37610052,42816164,58528417,31121161,23828925,0,30980208,41396594,30021621,50805699,39459953,24121919,10522396,4587858
20140103,1009941390,0,0,0,0,0,0,0,0,0,5920209,21616860,8316688,14103000,7716912,11599231,901077,0,15839674,119214168,22993530,81336331,41847344,28117396,10509807,0,5202738,1803636,3120151,25400090,1907129,1941204,4909240,0,0,0,0,0,0,0,0,0,5997678,26818132,5088493,18364986,20522244,12295250,5891533,0,23033040,60437507,25873454,63234117,45987821,15465832,11509867,0,42296599,49088839,24690067,40460459,45236777,18457682,10234137,4640461
20140104,729113752,0,0,0,0,0,0,0,0,0,11783211,9196824,5131054,7177396,8561302,4398613,286715,0,7499568,31436291,17762965,54138453,35082229,20607254,6311245,0,3246967,3880928,17864041,2005057,102998531,14136,1200253,0,0,0,0,0,0,0,0,0,5061579,27992565,5370191,10276413,22269810,2992001,2977551,0,27412056,29784322,17350329,20482122,26958653,13959724,11377198,0,15222124,37346530,16360792,27233817,30195542,15911978,7257997,4737425
20140105,780342391,0,0,0,0,0,0,0,0,0,10273607,10936651,7411233,5683754,4553460,5997834,3355131,0,36463192,43545641,17552207,27532685,42583288,33863624,6114107,0,8844467,10427407,4356410,4499884,8293971,821099,398791,0,0,0,0,0,0,0,0,0,1023533,21418275,1682740,24352433,46010309,0,9884265,0,34898237,52405211,34830951,24868198,22785018,28877692,8805490,0,19641526,40270336,16796500,29765724,35248319,23009356,5548172,4711663
20140106,1141753023,0,0,0,0,0,0,0,0,0,9868080,9811168,10391043,9651193,5582540,10825004,757805,0,42699909,80079807,27843599,104095441,24140291,41343068,5884685,0,2737215,4868029,1512343,9857272,13211508,6172732,7724538,0,0,0,0,0,0,0,0,0,10556507,23092946,10047216,33052101,37630306,18068514,1987339,0,48408660,100448749,39961649,60731218,28811310,32012760,8108081,0,33483237,54932046,37522097,32590426,44030019,34578691,17956188,4685693
20140107,1138200888,0,0,0,0,0,0,0,0,0,7285484,13147259,17551093,15122356,7060824,6097981,499041,0,55030994,44179605,19779644,63048031,92878967,13747505,3491142,0,3135490,4622673,17157135,5182084,52265761,22899036,4020914,0,0,0,0,0,0,0,0,0,5046386,76852800,5766205,12387343,58806599,9124023,29778913,0,48905247,90619454,21019745,47464804,36490587,13102633,11235118,0,34011933,47966388,16985189,35098968,34083516,16006436,14383287,4862295
20140108,1135646793,0,0,0,0,0,0,0,0,0,12097512,11458520,5767387,7197425,3526194,3125244,709779,0,30235191,71788499,26279825,72841676,68415502,17228010,13329654,0,1865066,5255166,565937,3068974,4776870,7889329,3662751,0,0,0,0,0,0,0,0,0,38277488,28856407,8470838,51592955,57025314,9657066,72095385,0,41305083,79349676,21207938,52622039,45714900,11222545,13818087,0,39179744,43216366,19925552,42381096,47235452,19515798,16638123,5254430
20140109,1106456611,0,0,0,0,0,0,0,0,0,8098663,5877062,5393852,22783108,11881066,5805253,5406644,0,19974189,120888774,20138194,23133087,42108154,43164066,18519408,0,285717,11129540,1014972,1733571,7577159,4870175,994089,0,0,0,0,0,0,0,0,0,407126,24775822,63762395,46695869,55106517,57062046,28099302,0,31183466,56076849,29992764,69799714,25245498,27870198,6748722,0,31007226,35854499,16142879,40103662,36817897,17060646,20689979,5176792
20140110,924124533,0,0,0,0,0,0,0,0,0,3626485,4193732,5276162,8574152,7583192,2833694,302924,0,10223379,46045965,11820107,35278535,17593453,24530932,7087935,0,1555847,24117511,8592,3307119,2714480,277423,6329513,0,0,0,0,0,0,0,0,0,28719749,15198424,0,72134331,66508907,8418305,34846742,0,40344578,35770817,58763190,27521881,47543282,28619877,15838226,0,28233091,43001173,25192079,37401405,41767608,23413848,16251852,5354036
20140111,643882775,0,0,0,0,0,0,0,0,0,6859155,4293169,8899342,9225568,7694346,6123267,195527,0,24357137,20272693,25875256,10281198,19975676,10817270,9649413,0,1360372,5513008,5170846,6347099,984319,506,153376,0,0,0,0,0,0,0,0,0,1967812,29826431,7373982,77535882,28623640,3053517,12498022,0,18177492,21566471,27843182,21575682,10480489,26972168,12600271,0,15192681,35475345,12003657,20025434,38159066,27092633,6472109,5318266
20140112,851365980,0,0,0,0,0,0,0,0,0,5077431,3945777,5627497,4859833,5478867,9231426,699312,0,5893225,23346423,19006285,20368338,23813265,5526340,2528161,0,2881379,2328070,878403,439695,251521,1853544,536204,0,0,0,0,0,0,0,0,0,2923291,108915723,8792094,24779145,81789270,8394043,15616270,0,25745053,78404967,31962733,53072473,15346097,31954951,5239510,0,20258695,31886468,30670508,42410403,39400487,27683452,16264419,5284932
