report_date, total_purchase_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31, bank0, bank1, bank2, bank3, bank4, bank5, bank6, bank7, bank8, bank9, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank18, bank19, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank28, bank29, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, bank38, bank39, bank40, bank41, share
20140216,1358243946,0,54162804,12443335,21316,5114905,1534830,92364,400001,272604,803781,663703,600864,27088103,1361067,2385752,11160674,956107,6457790,4595027,5562890,3413575,9649024,64863234,4206971,5828823,15019387,5113237,1952160,3580525,6593881,9130239,58223,0,221197947,10244111,4923405,5014795,6027874,6532620,8265966,9248157,3015380,2283284,4592341,26962990,4331898,4338953,5098309,14232109,4465281,9278103,22016384,12331881,27425003,28563741,13032119,15126937,56974711,32310379,23296583,36746590,52742537,27005261,61627872,53833075,36317180,19102965,46017607,39904222,43970787,28770015,23011978,22497543,11536774,8941083
20140217,2050278008,0,113122060,853659,609827,1115368,14182722,824870,556056,11557937,14756377,5679123,2330126,2319057,6870100,9426367,12437093,6181296,15944256,15805295,12556788,7192823,4086842,23999813,39592641,76670898,24116804,6603526,37788547,9155362,8325924,8369835,6423707,0,235619565,5024063,1531384,12015712,14864457,739816,10393300,10012293,2953353,4984364,16002076,23728223,11241713,8144700,48410744,37451414,35357338,23772235,21449719,60869174,31158712,37452886,23147282,25699766,43093993,45830386,34202724,44115456,90602604,57730059,42672275,52765674,50907544,48301598,86281405,55664702,59959833,47574069,37231312,27245170,15758516,8861300
20140218,2041088758,0,75622419,8005666,473855,11630028,4825518,2127285,1426008,990204,8974716,1252435,5755445,7458146,1145483,11469242,12783875,2111769,1366808,19887365,30159479,3093692,60636388,14090777,6467343,9511601,7287309,6651944,11062885,13508994,3447634,22019371,9699730,0,517691062,29182633,4936602,14970062,25691162,10977,5086009,12814740,13157226,34362089,10612015,33510265,0,14007800,16268169,16480823,20661015,3077100,13167618,55806045,30491479,24459489,21256746,47112064,36803311,26569009,24142661,27603509,40054398,81775747,40418492,63609213,39313069,36164301,65037107,42392015,62594228,31959685,34258828,27064058,12683502,8889021
20140219,1988972281,0,74645731,9408821,2108358,996729,2056300,2866998,2251200,2571191,6779612,5937052,3638807,43908604,156466,2872197,1778769,11039877,4881547,1721073,9489176,7533948,14535356,10280029,6207096,27955548,3466344,8524670,21587272,2757557,66388143,18363829,5284027,0,296462910,5021528,5325763,11916919,841576,782462,10202466,7045484,27121992,8156979,12951599,511045,39676842,11544466,15049910,64744396,44665557,12767105,32597027,44757514,46116092,107969854,32757727,59219863,25985078,44574012,28224285,15272844,34990551,48921983,75096380,64216790,48237009,33409837,51916720,64161050,61429092,38737254,26430791,23820030,14009982,9339190
20140220,1686141954,0,93787718,829715,10348329,1572822,5971749,7952841,2262074,3840313,6031677,2355335,6033942,4379378,8318483,4933115,2124497,13778211,4275576,6825282,8558009,1661509,3895837,23600772,796008,4853018,5204769,5829068,4790031,9877001,1581787,5749235,1956,0,351435046,14793119,0,8815429,13585214,112896,6848590,5038298,16731815,9815390,18372976,10120942,266612,25172902,10553403,29655364,21611435,8428129,26669618,32614686,22081991,35409299,23141707,33775235,35364258,19619647,23955230,69075447,36174123,37577226,56287149,35222584,47002447,38293893,68271601,47032870,57149391,45779328,34991949,25422314,12340051,9512293
20140221,1407653427,0,63962267,204164,5462754,822899,1017757,2997748,3964990,7873562,5167131,1108729,1857052,826303,1676150,107260,1578869,7729612,5062809,5596267,16498253,5455653,5362782,4464844,13438414,3416408,3695103,34353648,2058590,29607609,9534520,6441440,1395054,0,273729327,0,5489458,13767277,5584313,0,8421014,16788377,9971364,20423893,10276230,10944876,6308308,34048149,12419569,19258465,491251,16186091,12849532,6382965,45952691,31594490,17694191,43852023,42928956,15473474,26915053,17289902,34937605,24538508,42178185,47175053,43745281,33001393,28736929,23812684,40771380,36053620,30321067,21437239,13537791,9626812
20140222,1012367945,0,54800941,150033,1936952,3608432,1026314,6835814,3900738,2027986,1606030,19699463,1765830,954457,379487,175154,3000052,1761093,1041175,5063327,3057149,12871536,3904901,596876,2571983,6110079,8391556,2289752,9869803,1246053,25526567,7859222,3544,0,118663182,1014343,5054954,0,13077493,0,495851,5930481,0,980041,5169199,0,4891785,5082932,16767195,4975969,22462511,8520040,42391220,3927539,35104881,14390156,18324242,34861568,25007973,26081199,24850082,31203693,17270365,28112846,31397171,28047462,33324909,16899215,35950199,30472791,44236958,25248229,24261647,15370712,8765185,9749428
20140223,1337727041,0,76910287,42783,584494,26003759,619015,5638909,2788913,597758,1671381,919519,32649909,12575218,769265,701259,3123650,55656,2854496,6211540,1057107,34604168,7263580,4838045,3320103,4057564,13716525,3881947,3886127,19070747,9554466,42982884,134633,0,224060890,1514756,5035953,6214153,0,10937947,0,0,0,0,5089159,833414,11961288,31385303,1000771,14859610,20892007,1040032,15286108,890338,39609969,17468255,17498905,31632042,60135085,20255823,32384887,19440991,43087675,39331848,19493077,33278332,34441464,27969440,43994567,42914927,37313537,39507753,25659833,19055833,9472770,9692592
20140224,2081711725,0,88083307,1201129,977312,2807127,3433466,184722,2693606,77208919,4837440,1095050,3285802,8689777,18484950,31305066,12966014,3278951,12348355,41233864,4892831,19113385,15796493,10954207,9363378,8616883,13060392,8523718,30305976,21204581,5865959,45981126,1026258,0,321425504,1500423,1990169,20393417,9803981,23546414,979805,22929273,41007882,31814658,21845285,69924143,57108784,12684473,9977165,10931727,22210273,4539370,14077725,18773332,42158240,28691821,16330205,42993549,43499525,42695957,37619425,39195507,38875644,59522891,54170292,62653294,45141521,33248419,48447507,46566919,47605181,43123953,35117876,25135605,12939166,9695381
20140225,2067472057,0,90581817,5075910,4749709,11388170,3410461,2330670,21243909,1071616,4410031,2884849,2262510,1338817,3019509,19063870,125381573,1338665,5432792,23224792,26935245,42603345,3258469,39111150,3223392,5451127,13196357,7202909,45736994,5573251,3486539,20026427,980148,0,405226288,24945388,5436151,4908607,25087882,11087847,1902647,4985447,4983147,5976510,5947144,26890447,13839617,23105183,25275391,9209307,22235571,20799205,7337466,12268275,23332306,20497153,11585343,24836567,45868236,26940750,17758624,44553642,68450686,64169095,63562299,61312334,70864374,38708011,51494116,51233306,42962866,46404483,39898550,26307635,10737279,9551859
20140226,2108362595,0,111782907,2229738,5916223,3741561,326213,89566,11385024,25606698,128628,187554,786809,41576538,80825299,56670598,15635036,642003,59934266,24352407,9396092,6532947,6436673,7376541,3844670,10648172,74376941,25003999,10117013,29226399,2383844,41270618,7247726,0,414940917,0,8366342,4875292,0,8095786,1763259,22915720,2001796,23093592,7047991,13631388,8109,8447591,21274745,8096433,18679730,15581646,33484705,36737861,23629581,17393161,27897879,26161742,46970705,28692850,48172043,27070358,31334251,36515625,38284796,49014276,60856158,48362763,68360331,35249745,44197843,43578587,37785514,20222505,13991267,9899009
20140227,1953502487,0,88275434,1914399,6702973,2384099,1163657,844994,10884900,12397890,2118940,14474357,16641147,8402967,23949003,51556482,1694357,5386579,3510291,53726837,15944939,15660997,17739595,22435770,9251813,25574048,1694120,14757064,5349447,9103190,1802223,28248761,399802,0,423967384,9113081,13071551,9988765,2107782,5577737,22915499,9336979,31137761,27218855,7589043,2134617,15277793,12393303,11814563,14973233,11289328,25210216,9786989,27597520,32485404,20611007,42467962,33350097,48688727,37648906,35570189,31720266,23868487,37682622,49438540,41455733,47814525,37318736,62772742,40756925,47810953,38562660,32046640,23889508,11145207,9903577
20140228,1461760369,0,143020799,3010222,5238189,4450023,2146991,2786884,1213903,22552375,5364578,5002326,3101228,5264074,1796334,7857937,3819746,5415889,2543726,404251,8307192,1583233,2206890,15839437,17615519,6831474,9760017,2260895,41329822,35329265,1418970,5339035,515849,0,225487280,11862316,20215889,4972516,0,7074321,20946912,0,20378481,4858958,0,11898830,5601065,10554418,498044,7096144,27849125,10194765,5845608,17986813,20350888,16207110,9682223,15832902,40121660,22083531,16766509,12923718,40724243,17705830,56739140,38803410,64322929,55297830,23809396,51300386,45182760,47335804,32549726,23759610,13610516,10001690
20140301,903808003,0,116773679,727726,1790840,1836024,1015505,2925978,4422442,2341662,1601231,24758456,969020,1698034,1727446,11635203,9603658,1738080,8050598,3874099,2171696,1554786,1507560,3473682,6084255,4297393,9160068,12493247,25405676,3150637,1648466,37734714,548375,0,71201662,100548,0,2549253,0,5048959,3717769,11969840,4876062,3527659,2069977,5908580,100991,7157681,2272645,25654859,7236117,397166,7082654,4965257,6365331,15872364,8904121,1122687,13550556,14502595,17837565,16491516,22762381,12418157,29115030,27696985,20476635,27357619,38534628,32768146,28172305,30638732,28204940,16563739,11756263,10137793
20140302,902770166,0,95056522,1657852,3841796,72686,1045761,7345786,11150295,5741979,2740070,1322306,2041607,1187005,1538114,6479763,3531579,22604746,2602387,5596783,4361335,5904048,2611843,8130214,9855773,2388602,10152296,6680482,14637390,10567608,2940763,9549703,9966,0,31125793,7406840,0,5087013,3422165,4985578,3381670,5052092,0,1021046,2029982,3911732,5450879,16248173,4977560,1019208,2499965,1457145,8483131,16704284,24208869,7148924,10982638,9496151,35883251,9959604,20894054,15992509,22146830,39403138,21092408,32810044,41845016,30640508,41331101,28565203,39093449,22088670,21377952,18081243,12063320,10053968
20140303,1959205390,0,145994046,3962057,3170378,624505,12533492,1868755,5616732,677710,3494817,7580215,3109104,12793278,6135637,11748698,11594246,19297661,22590158,8266264,20387909,28799199,12836392,15987345,2649485,11224486,119756237,65315892,91716811,25212995,99345939,3221692,694626,0,154896274,0,2191601,4954074,21458817,4890668,0,8983587,0,12092605,1635226,6414165,3520003,23432264,5172669,23100853,14074422,10656613,32360820,28790214,55150880,45740022,31046887,28392422,27996291,34335427,40655091,13796248,39000071,42492044,76047880,54629293,64520688,39323738,37550693,46183520,38536202,36039267,28422468,20557809,12064122,9892691
20140304,1719103693,0,114168790,3666553,3724214,33188966,1403251,213746,30710646,4440216,2432369,2711396,397839,29023670,4118839,10155307,6146565,10368159,3389142,6193364,24271225,23453791,1590464,18686515,999764,2972361,23526921,22163003,72719042,120222751,18251372,10736917,597201,0,177487721,996718,10971071,0,16196532,15841277,0,7228532,10784781,10937952,5119131,12559971,9156645,36086364,8636081,13863300,11416021,3083776,17411461,6061537,16167031,20174016,18491499,52166566,25444606,21037958,32935846,20262308,49996794,49499405,53599256,41021627,62817939,40225510,40920323,38600870,45311903,34368378,35660404,20042126,10092039,9784059
20140305,1636329106,0,123343282,1812439,424694,6289365,1159069,16396590,6538592,9368994,6283940,7489789,782411,4650013,7974879,13543457,21097570,1927383,1692730,5879171,8688673,15122702,5608130,13898477,13534048,1270509,11144319,21098311,19391206,85150234,8377411,48061335,16127,0,104951486,3913428,6978739,0,14771323,15108905,736531,4909574,4806084,9315059,7195307,11480277,550618,50841244,17060113,18714196,26578500,0,13339164,28381922,18828605,17422469,27497398,36072998,28069608,39975345,33884232,26674533,56870483,50483739,45061791,52477241,55622901,45673430,51451556,43755646,53589938,43156068,35313452,21814775,14867760,10116818
20140306,1350446630,0,130546820,7702567,1307966,3142519,2854020,5864079,1703574,5707197,7143653,2415462,12686773,18722710,6340768,1389745,6881019,3107124,4276253,9694976,11531581,6321427,8750855,2005860,6935007,16942707,10093440,13392557,13544871,25449946,7734348,14051098,9771115,0,25386335,247908,4960570,2036903,6081234,11276050,4505839,12361272,7895514,6021755,11528283,10223210,12185547,4027321,5398263,20913612,14057970,3072327,23088107,39238382,14809500,4451204,25728907,32824778,27760360,18167604,33568281,23889560,49368595,45023865,49352751,62388394,59729902,38101215,62255832,44593043,53355824,28265973,29436449,23739125,11047246,10069783
20140307,1275418685,0,99661237,3381585,2519717,1218180,1213893,1056905,12431831,1303089,4918188,3232703,1643885,20517014,5053131,12039373,6188566,2516289,8801879,5310731,19027818,13561974,2526225,13930307,3603639,10826929,29853898,23294004,9568400,12605431,14324598,16990701,539066,0,101522704,0,9828049,4963284,1403081,19158313,4605432,9871375,3419383,11172981,4501033,1366342,9482572,1016588,56635655,16196468,9532111,2731511,10623053,5270915,19937139,30316751,14593771,36690052,28875061,21786560,17989420,39860037,26687753,32870914,45115521,25569427,34262053,29760784,38765634,36786025,37428354,39432386,28948073,21445616,11234504,10100814
20140308,725095462,0,100752265,1314518,224013,1561454,551272,2381343,1210611,5865374,2829961,53169,616653,2884649,2441055,5346806,2288529,995392,3637167,6955430,120803,4771917,4437072,14588813,1924971,506711,2381181,15943882,3541705,6062307,2721828,1956502,0,0,40205349,0,4056712,4923027,0,9076662,0,9972120,0,988546,2949617,8117149,512388,5276858,7150598,0,7871087,3929860,7958861,1589079,13079076,2641318,14232530,28583306,14837915,6009316,13936081,10320536,10784460,24414206,19071237,15944855,29789273,39116201,31242714,28117450,27235325,22908356,21804675,16608043,8792290,10181033
20140309,863868715,0,106035255,1477787,3155003,205037,1802529,751944,7229225,1520696,3642127,1999744,1088380,2560640,786746,25579169,1109387,2315166,1863483,4396067,8260104,3812539,2167546,6920354,2429580,1405351,4257934,5166684,1942489,15066603,2385680,2197564,145144,0,71280327,3908307,408103,1494301,0,395204,0,11924599,0,0,702831,8326956,7733660,2025833,8579791,13617440,2587322,3045476,9852853,15275891,24637909,2498386,6744693,7664215,17322220,20441922,12514143,22560035,18457020,40958916,27980083,23525406,28687003,26246374,36658477,47761255,27844539,24280786,29225322,14259246,8649913,10116001
20140310,1566596910,0,105843090,2000299,3500380,1515541,2859542,1221879,4755254,2842937,6435930,7188275,2245913,7830936,2179377,15072981,5194085,5695733,30884621,5369352,7765741,1742354,13225127,22991542,6951869,30647190,9495675,19629260,25976482,14795163,1831844,78497404,212878,0,200909758,0,9879715,5111571,0,0,898058,10138987,5026274,0,17849208,9559699,10003133,8927208,4578424,4413079,20521908,10540386,21149445,7205196,13441769,30660637,20980575,25159986,13929831,16592673,32712459,22522997,42849998,51794405,26017318,40794830,51054333,53975507,64274118,59396526,63104776,48166825,44167793,28951006,12978536,9959309
20140311,1420964232,0,95888783,1514784,9127089,806404,1167588,2614343,2877177,5365531,2148749,2840619,4333875,5228294,515702,5149731,3721844,2190067,3186594,13147578,13112183,9295576,21328229,20837263,8890231,18790231,12179383,12452411,69024936,21968378,1469595,26830599,524342,0,180692896,2981815,9854059,1609119,5060283,3800123,201165,1475493,5122151,988247,983216,10239530,991297,2989546,12251453,13557553,11715118,6426293,9584274,7598625,14924353,12610318,27212792,32141270,24947638,29026312,30196598,25932066,37162938,50466278,38886084,33661174,55583565,47767172,50295327,37642500,65831650,39069899,37407237,20721781,12932582,9894333
20140312,1230934397,0,106147728,2063812,6543082,25118136,4241415,2534680,4197591,222268,6066821,2052509,2475751,5675914,982602,11454729,13593269,1344327,5215544,8205997,20439999,7246858,9801180,3078058,15216798,18202984,3659752,4299311,7752538,5759160,15362723,6172327,213650,0,106208333,3022953,10130888,7170176,4977963,7066587,0,4760546,0,0,19454903,10445655,3858053,29657940,12178655,1582387,10345823,528289,15486078,8736183,36926130,15475553,19045087,19049313,15232086,29846731,13397786,16726916,31677185,44136718,46532047,32993379,40803168,41521056,37334637,43375561,51367941,35212901,33507439,23561459,12107622,10150757
20140313,1328546072,0,89871470,2460502,954671,2506496,979378,1554215,7310838,4593280,1812069,11956818,6550192,3647657,7244949,6164334,17180054,7746356,41573282,6406508,7269893,10049577,2850212,12150976,6245976,13646776,42018456,28811636,53939143,11126318,1813484,103684880,383246,0,112745185,5079940,10126793,7009208,11834508,3063518,4023917,4390260,4596685,1018806,22225250,10801319,10920716,10919367,6952376,6544131,14238060,5679444,7030324,17016874,8496079,24506702,3489051,19565485,22796819,12914204,22985007,15438211,19003739,28748887,18063479,40515299,51398216,31968918,40681597,35878180,41205281,29509410,29979845,20304824,10267904,10108612
20140314,1032832754,0,115230915,1908067,1692097,2593172,2515836,2439304,1999722,4862850,798437,2500762,3082207,4808632,1345255,11547001,618108,3174924,1691721,7915864,13006442,7336225,26211867,8118010,1272489,2131065,10896236,3069717,10039586,10031166,9457935,27060172,107199,0,60312469,13951983,14942701,0,5244998,10172115,0,4392379,18832852,2963859,7104572,2999732,20687923,0,6713393,11566134,8162510,2700137,3107843,491215,6476737,22485134,16797699,13529408,19582343,20671842,22283104,14344761,29275203,26964071,35166326,30515380,41980851,33939939,29746718,29291224,30313565,42062373,30651067,19879558,12972920,10092733
20140315,804593572,0,90135051,2967517,1183158,1624864,1731672,1258261,2924967,1623913,1587892,720868,1403361,4875210,956697,6730234,1043967,3740855,1703235,6649194,2924935,3554013,1136260,4014420,3770664,7764374,581104,35921556,5251040,12686275,4238488,2097461,131453,0,88189334,6001456,8111909,20219396,5051859,0,0,0,0,0,9944433,485227,17170024,77501,3353756,12238108,6907828,994188,2988401,3320741,2833688,14549666,3946903,6547995,15224339,21411418,8005847,10726370,27043971,18425237,27600609,32034534,20702042,22526511,31092265,28553948,27714409,23155791,23706545,18485778,8173787,10144799
20140316,916032883,0,115285063,2295908,1058219,168087,643766,2928056,154705,7443515,2079169,5376364,752971,3184332,246160,7737481,4566950,3194007,1298311,3434828,2625662,1166477,18814301,4098762,9985715,1529035,17025175,101325316,4966861,68191255,2217334,10806884,885366,0,17491588,4935329,10109859,0,8086993,0,0,2282978,8068802,0,4552089,0,6011881,1858386,1988717,1137835,6600751,1524810,9104468,14845005,0,10432984,7994342,19455607,7114487,22057778,20434053,11866125,25610151,30363341,16521868,28047813,14030086,29611494,29245154,31420205,32153263,23694655,14710870,18392553,8768797,10021731
20140317,1444856542,0,141599647,6588949,5641660,3383732,1918432,2525942,1520662,2888173,934220,1610017,3750638,4082200,8064910,14630487,2185405,2935689,2132968,2773578,2078340,7363213,5239888,6421332,42135877,4504034,13153992,49333985,77709825,74281566,100898537,25511725,683122,0,48831635,8047411,15008546,0,10164042,1984430,0,1020897,1014228,29709385,9363151,7012265,2015224,15497451,4105825,4663623,14169711,16874276,10562688,17588015,26789196,6008830,4608049,14945540,18328405,21021733,11053082,17940820,35368688,31867117,42453526,35546734,42425967,43458163,36501147,57773339,45275536,34612922,34353884,26545578,12057953,9804785
20140318,1081162480,0,94582247,3281701,1074278,5632660,3640301,3738565,748881,1831760,4444101,12486570,5082425,3670397,3274565,1439690,7713330,2607539,2018873,3663058,4193448,7625669,21777689,11091470,11770901,6419466,6813867,22249480,5223342,35837066,3058765,5920304,215224,0,77788745,4882188,5823943,4956176,15105429,5596941,2002761,507326,10030731,4991872,13995165,5004031,5458203,11448808,2417663,4485916,41521809,2532782,10746987,17234854,14932728,12534496,20383207,19098089,10801035,24260048,24243045,13436364,22605607,22896003,34606551,33465380,29494086,31569094,27248755,36676285,42278833,38687040,27323814,24954200,10179322,9828536
20140319,1175049310,0,112315757,3729746,2061545,3838999,2735303,911074,1474081,4666659,1074268,1323639,113479,5218742,8510408,5369800,1914064,4174123,2567411,1721360,2285401,2855934,26595521,4064461,24645351,6076558,2896595,14294897,29335504,2353661,2470536,14432296,29274197,0,131882120,4887115,5002735,6984873,9471886,3924561,38501097,25529103,7104583,0,7006905,8283732,9780205,149696,1998958,4531532,11379851,1020022,6633932,16229703,11920317,30523775,11919782,16743114,16371624,15237902,21221507,11226177,31887649,26285608,29215692,33837356,52209029,31201169,43934436,37136109,43129674,25366092,22708130,17050729,10232773,10086687
20140320,1139072271,0,104188467,2581941,256596,5579057,1407680,2492990,3016477,1311942,1106112,6215070,846954,1151951,9840794,25934725,10442177,13897033,4673434,1771347,12209050,1863424,21490888,1756754,38243157,84000776,3722207,5937962,17414213,5379886,4451499,7039674,748613,0,100465295,1175120,2981047,0,10093195,986476,9905403,5866731,4968441,0,7264593,9100254,18063544,14752827,1533336,4994187,7083863,983235,13680264,14172983,20673714,27251491,19624611,18712974,10186324,13412400,21105340,15164161,17994873,22355782,32137821,27018354,25599312,24050344,36283879,34809656,39474736,35129288,29076365,19770499,10119184,10077519
20140321,901048827,0,103363781,4605664,1757799,909515,3167304,788427,1302611,4249128,2263638,2155308,99228,5706141,6600153,4519174,2431243,4604425,6099752,490726,2053445,9882202,1089470,16308028,7253639,12041663,2990699,24728167,58785190,50544107,2874457,7902258,77473,0,37758570,0,1982919,0,0,5029177,4882499,14999006,200479,0,3507201,4007503,30844468,2888096,4996482,2011643,11422606,13794697,8715571,5073057,10594747,5110576,4627513,3523693,10275441,15456416,14059378,16835634,26432873,23335419,16312030,34028394,30950973,15260289,21468539,33293527,35464506,20922578,19047358,20179786,9999960,10110408
20140322,584423977,0,61964106,1041465,1866615,2041102,78905,16424,9476765,5081608,89961,220774,5553997,7046933,7388548,13968036,5535990,6172267,1489911,465468,2766304,129998,1270492,16489374,6246243,7706700,1810646,4232340,10425584,1108727,2446087,5870127,244301,0,6014906,3007195,3023472,0,4948603,0,0,20284692,30204,3004855,1021626,0,4456029,15950447,1758703,0,10865652,3547490,7706956,2493409,6295248,692589,4513041,10638577,8243738,842802,9736616,9207765,11127486,20957392,23760881,14456920,15558019,17805248,24826686,18434278,31328069,20447184,19161554,18810187,9153624,10066036
20140323,647030988,0,72976480,667877,2503616,586828,10508539,574692,7168506,2874181,2976953,134188,1672862,3578799,2158995,3551023,3195812,289886,1444867,375034,2259451,21444833,6049731,5187248,2754949,6569022,2910235,6215989,7805630,12352492,3051012,9236229,299004,0,24927832,0,0,0,13315035,2974715,504564,6615014,3981704,1004379,5953707,7087227,587175,7324302,50487,1001043,4911840,6049430,1079157,975082,3930444,6074190,11194860,14943813,4131656,9814980,8573275,12473817,17352670,15616491,17024104,39697520,19183659,27594949,20025841,27768895,32508335,18551468,16155143,12651979,10066189,9979054
20140324,1141012147,0,149769377,1948274,1303583,7155001,1395829,4088797,1387382,1377941,8136510,1493658,2124995,1746731,3060711,1237742,2698791,13885273,83945306,93662250,2245598,8347442,11263484,1416843,500196,6256164,11627157,6788373,7888043,13483080,14332770,10158847,4947616,0,27365386,0,2459324,0,0,8003587,7445557,8102376,2451779,812727,18935287,5393045,6310813,4994326,992445,3014988,6972014,8983146,8785287,11551500,5314957,6038455,11719898,16921106,8542265,22622011,24845226,18346116,31027525,26873363,30218098,43270613,44256058,30391790,34513932,44722036,30747312,34167193,23767397,21022270,9611066,9826109
20140325,939401225,0,99060051,1029331,857334,4334030,4483794,1015376,9179880,1284778,1647543,2928031,3084740,4167525,275344,9262046,7732706,10127042,11624370,26678377,7563968,15755990,4701561,1941091,5006770,981045,8662135,2860383,12392175,2082481,15648353,9677880,887377,0,28516508,0,0,0,0,8057348,364716,6549920,3021015,0,5206483,2573402,5173655,14483639,2486636,13429848,7310816,6930768,8735758,10235397,10630003,7591117,11854759,10120329,31750554,8873242,12877091,31422856,35163909,30348031,38664417,35900389,39241388,36749002,26847733,37435980,37403900,24821026,23040692,18985291,9962042,9708058
20140326,1022016290,0,82645570,1048097,1940218,3715867,3983861,2339469,305727,2869047,10713713,157410,179271,7296726,3292405,4508458,9852302,30498639,6410936,25581978,2482251,8131799,1941075,2947622,3707390,3760968,8678779,28009316,94533090,16988998,3897971,7498521,14996,0,58027188,4925242,4706494,2513084,0,4887221,1680182,10394613,730759,3062525,5002281,5081945,9929302,11129271,3432588,0,14062913,5901671,8056363,6393460,11165777,7855416,13494642,12552942,16777174,12914847,22977322,18301477,28949945,25513861,30764636,37749740,46212370,29324287,22989844,30130340,29393847,28640467,24542311,11217038,10968169,9730266
20140327,887292726,0,102106339,2239756,1189118,2471508,802465,4378310,7071413,1753300,852643,1529397,2474997,4675369,5254507,2785307,2813807,4706246,4804777,1451956,6273121,12544051,363105,13623839,3593053,4987263,6127109,5379663,3133865,18621030,5619965,6714424,235477,0,41129698,5108652,2482400,0,493792,1956902,987714,512429,987022,0,997375,1522092,4517345,4938913,8820089,2576031,0,1439593,7039185,12793097,17821963,5485598,4946666,32353370,32326926,26202728,31651050,23372213,42877616,31873706,30073846,38451926,24776538,32710883,45003964,20688335,22912408,30862649,18897068,15466218,9999431,9658115
20140328,729091409,0,76217167,835529,6544447,8848731,4481728,2350218,2017226,2213898,7347989,1634308,2675131,2853979,85773,20838724,5558877,7496661,306313,2411005,8150672,3177085,8068647,2447456,6640909,3325112,8204563,5092081,3915911,7509724,5209388,2199007,310685,0,17591281,0,7586055,389034,0,2024142,6117091,0,879887,0,1522493,1948632,1513929,2449871,5177157,8157823,6551475,992099,6928672,2961301,2313171,15875098,2041407,17436938,21176336,19524953,23257376,11840504,30529706,21214851,19225285,22197999,35495928,25806350,24995948,31069449,33611300,19600375,23395958,16998818,10114512,9609261
20140329,703279492,0,60484892,1509770,4375770,3004641,1537855,78749,70840,2454932,2900758,4448892,3702583,1359841,222389,1902652,3798461,1115482,1908583,1491021,11638943,21677899,7971915,3297388,821417,10341697,29298268,12000588,1685320,135774653,1545578,5978106,123260,0,12981660,0,5019657,0,1013610,1187055,977849,518804,0,0,0,7061689,1105439,6495890,511819,0,5105831,4496606,783285,9640943,0,10403325,6683419,17242347,18386927,5470783,12576586,12249036,18980692,15381461,18776308,13496825,25365736,16440130,17909061,17200576,20663844,17099894,13903797,12209016,7827990,9588459
20140330,602663436,0,81583842,1263583,1676032,502665,1426754,289984,139799,1749894,165541,231346,88113,2468576,428055,267855,960514,591078,1664633,3288415,324025,758229,1558985,12908732,8220791,4682867,910709,10709208,14250965,25972684,808560,27406166,111108,0,14935441,501482,4912637,0,2528685,5052182,7959283,0,3927556,0,920856,0,7246460,5591043,366649,140875,6109663,510415,1843941,2093092,1994803,8168135,4512855,15534055,8830695,5900435,19322563,14465304,20741978,21750885,30104061,20868401,22234860,20237273,15368762,19721575,16555540,14500231,20533698,12614653,7138450,9514256
20140331,1250306245,0,140643566,2886153,906651,5517755,3740049,3949535,2281505,150697,2807325,6403146,6984179,5971599,19307924,8011179,8712866,3871680,2275783,4298787,5600870,65903595,12704627,6095594,6543228,11980778,12158004,31039856,23109871,24045041,22582882,10472279,112038,0,30189922,5102369,1264147,0,0,2019413,10117180,4930010,0,1813421,25850277,0,7390825,10285964,1507845,0,10045481,6352202,14811869,14027364,18113258,35065756,9806146,13422021,26231675,25249602,24600128,24664243,31074613,32818766,47929518,38142189,44638281,40981548,40894718,42074361,39246368,35368973,28653343,22896173,12191669,9465565
20140401,1602453549,0,124177965,11322968,26451767,5859645,2303113,1615545,3757607,7442368,83041156,2615679,4144750,7622274,92801907,35018527,1806612,2911822,59733394,13570664,3850645,7324338,7547535,30860319,1362639,5706848,13784440,17407884,104914412,20950528,16075004,12393931,1190883,0,71237928,5105124,14713778,995790,904938,5129182,18665401,6846476,2732378,998300,17187672,5984545,7165956,11689697,9112234,9123202,9201566,597612,1514996,16928504,22494809,22080902,10685242,31754564,25699923,20835435,35738251,22146265,35393499,44543964,45328650,43257867,41095381,34277246,40839724,39635984,33670274,36595433,31602843,18520811,11446780,9407254
20140402,1232180369,0,156168296,1690509,1792970,6824210,908380,5690768,9550226,6391120,3654628,225847,8688673,2319468,10144809,6634804,987888,3385646,7587958,44173197,3411657,2213918,12555873,11969918,23259335,25566802,45487588,12218072,4166455,19992057,9111859,29491796,1188885,0,26188260,4894481,10966781,3950116,0,0,15405470,946912,191548,0,13109422,10855759,0,14974694,6430581,551861,4019434,492049,993537,13684369,16903729,18719930,22389199,27505487,18686158,12981312,39602241,14450495,23651517,32508173,45777524,45423399,42156084,37502586,51072190,47768482,36257470,29042400,23991239,20028815,11095874,9557179
