report_date, total_purchase_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb30, zfb31, zfb32, zfb33, zfb34, zfb35, zfb36, zfb37, bank00, bank01, bank02, bank03, bank04, bank05, bank06, bank07, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, share
20131114,488635145,0,0,0,0,0,0,0,0,0,6096052,11426609,7638061,8936210,4864369,165784,127116,0,42518878,75898326,13807250,32260349,21549191,2697523,1071333,0,836271,4336942,1506946,421560,401588,180096,129696,0,0,0,0,0,0,0,0,0,1492292,19627524,0,0,3934770,6102982,2997821,0,27749277,38913196,16586759,25508760,10320629,3711263,2462949,0,14627751,29630461,10532939,8351923,18963448,5277542,3181209,1791500
20131115,450794762,0,0,0,0,0,0,0,0,0,3485435,24696216,2256584,7707896,1744171,450008,163646,0,39498449,60939816,18307453,31172045,14970392,4087873,1857103,0,1853944,2468255,2450453,1676046,299530,42259,1096499,0,0,0,0,0,0,0,0,0,4001019,0,4007450,0,11999759,1010425,0,0,17962678,36402962,18701992,7616922,4147797,6288769,4932288,0,17410193,36376123,25608434,8603142,9640623,5281823,7537129,2041161
20131116,316633052,0,0,0,0,0,0,0,0,0,2892893,11189984,3099769,5466186,4923390,284612,318641,0,9960051,22692492,8824082,17068427,38973630,5725690,998645,0,269932,8130475,1211507,877026,115125,3113034,278648,0,0,0,0,0,0,0,0,0,561196,5410961,3013146,0,2027063,0,0,0,11395584,35710058,6695777,4613668,4420478,2408790,2068422,0,13107400,38133495,8735027,11584518,6768777,7079897,4632879,1851677
20131117,490372314,0,0,0,0,0,0,0,0,0,8063222,10246838,7748308,8919222,4167260,1651424,775339,0,63030682,58548882,7842314,19250674,75676859,5410475,2730975,0,12284006,2437835,2859382,706894,1144760,52973,19598,0,0,0,0,0,0,0,0,0,3548622,2002460,0,0,1025170,3353851,0,0,11644091,38242868,7913611,18023720,537495,105444,2667689,0,12252213,47483102,12178212,5719406,9418333,12469081,6383876,1835148
20131118,522189427,0,0,0,0,0,0,0,0,0,4188076,8573722,6477083,4547890,3051729,3845224,857499,0,53574458,70660678,54054226,24616470,15408221,4870436,816927,0,3084251,6976419,14458781,334244,360035,29347,3186463,0,0,0,0,0,0,0,0,0,5052796,6625583,1976088,2112435,6991509,995378,0,0,18288317,40447883,14544194,12164537,6814545,3333945,2882357,0,10781896,41906245,19386084,10686814,12789629,11199595,7404753,1832665
20131119,581096699,0,0,0,0,0,0,0,0,0,4917568,12331948,31750603,18499118,5502206,211277,139012,0,13037771,47807445,22163151,21507007,38625812,5369796,4375966,0,3403087,22736319,12970258,1093363,7118336,7949,105072,0,0,0,0,0,0,0,0,0,3172330,25071971,6079076,8079078,8949021,4889175,0,0,19228603,37475378,30106394,15836583,9202857,1136308,1885120,0,16950693,61098246,11651506,15334885,13183402,11137035,5080881,1875093
20131120,574718176,0,0,0,0,0,0,0,0,0,2904058,9096420,7370626,16640611,3330944,888578,109109,0,19017197,155589623,17494331,8821902,15608915,19854632,3811493,0,3082809,4277416,3212406,5860133,2454723,53411,412129,0,0,0,0,0,0,0,0,0,7820838,15958657,1973962,2994697,9953979,5102763,0,0,19294433,35546951,17650188,10961116,4929450,6383234,1002852,0,16491244,63331095,11482531,16635309,14100268,7384923,3858960,1969260
20131121,541676554,0,0,0,0,0,0,0,0,0,2695015,15181259,5333031,9308555,2210399,5475548,237217,0,7777933,56565148,15060409,39181797,28629841,25332694,317285,0,8959787,4755811,731965,23458871,3498566,536937,10214204,0,0,0,0,0,0,0,0,0,4924407,16667718,3021116,3024297,3003989,0,0,0,16405652,39364510,25472240,17267779,6773956,21245829,827075,0,9224739,49237287,18626838,11188215,12189565,8060021,7665715,2023334
20131122,397695765,0,0,0,0,0,0,0,0,0,2818517,12994614,6275341,3643209,1569198,269040,519387,0,6799381,32791243,23568954,31224810,53397897,8320560,8418250,0,881279,2891433,642946,234483,543410,193053,40720,0,0,0,0,0,0,0,0,0,79652,206812,8622935,0,8935713,4962675,0,0,11784506,27172754,8485371,19160161,5411054,4477682,1809793,0,17374138,29200643,13014790,8878479,12884194,8495010,6624235,2077443
20131123,369423029,0,0,0,0,0,0,0,0,0,2138259,93825574,1537481,7661450,461691,335674,191613,0,6735964,54228526,9932372,3323223,16879515,1035336,1105145,0,992829,3089609,308830,1545877,7739899,639209,75202,0,0,0,0,0,0,0,0,0,27352,674718,989764,0,12754666,1988841,0,0,5169374,28211258,10311480,12470349,8742015,0,276490,0,10027912,31520189,12086484,5487778,8337764,3547468,907491,2108358
20131124,270526886,0,0,0,0,0,0,0,0,0,4670319,5754385,1685560,5679324,2846040,1085828,244458,0,3458841,29508828,41497440,10517065,8610885,3769385,1809375,0,925759,472985,520969,2662909,610052,54906,34507,0,0,0,0,0,0,0,0,0,99054,12542311,197296,0,2964766,0,3047021,0,6555068,20741830,13821875,8869876,2125922,2975156,494463,0,3943014,19310737,16778511,5278177,13499540,5868333,2902992,2091124
20131125,601607369,0,0,0,0,0,0,0,0,0,2570890,20723373,3002747,3238694,5818594,7586030,314098,0,43835301,69109169,27757675,21461260,7235650,13531069,1255512,0,1995485,3977766,1444225,1300549,5199064,1306896,547374,0,0,0,0,0,0,0,0,0,2256006,23792462,26317048,202064,15982629,2445319,0,0,17098004,56978949,19573218,28881655,2229554,13086267,2842205,0,20901668,49565100,19800718,9753921,18168844,13282989,13125683,2111645
20131126,550825368,0,0,0,0,0,0,0,0,0,13293711,20919626,49733670,6126165,4551506,472775,236791,0,23498288,49539814,21129808,8850358,10109519,12918180,1784954,0,1212496,6653241,1321746,569215,1326036,188512,36261,0,0,0,0,0,0,0,0,0,3380185,12111980,21522378,0,0,0,0,0,22779435,59167283,21535290,22580929,2095090,3836447,396241,0,23265113,64641761,13478229,11710716,19883022,7052841,4773875,2141881
20131127,506111814,0,0,0,0,0,0,0,0,0,8547336,12907975,2264362,3467385,4992043,757540,214161,0,6683170,91629372,10613766,13131426,35390417,3394684,5072245,0,13710876,9815351,1587693,5237015,3463474,3641867,413537,0,0,0,0,0,0,0,0,0,1568057,8969000,7649250,0,13143712,13727781,0,0,17395102,42980492,18978531,12088168,4039659,3393423,3483544,0,13898780,47289707,12432185,14963691,14406470,11052990,5466707,2248870
20131128,606820848,0,0,0,0,0,0,0,0,0,3255720,17451684,12422176,45453543,11434852,4536180,618497,0,19878810,97175813,41305180,30132298,29371647,3335786,1548698,0,2814280,13414130,865631,7485400,287396,65896,107428,0,0,0,0,0,0,0,0,0,5948066,6335350,7975422,3066193,15631147,0,0,0,12738201,33343059,5935693,11408599,21427856,10173470,790517,0,22164527,54621972,16508303,10604328,10967440,9582400,2339638,2297622
20131129,431776160,0,0,0,0,0,0,0,0,0,7519813,14299034,5816399,5713314,5318785,2380819,355853,0,14896879,37908164,28842398,16898816,11836191,6309183,524418,0,1276717,1510675,283603,8769890,278283,113218,266027,0,0,0,0,0,0,0,0,0,0,5115300,10592082,0,6992890,5305215,0,0,24303537,51037523,15332405,7710995,10709826,2225738,2548516,0,9598823,56940964,16173639,9310653,11058959,10533707,2831936,2334973
20131130,370945332,0,0,0,0,0,0,0,0,0,10017615,7587258,7083498,5700157,3130546,3725164,432160,0,4394435,46739388,14365244,12380864,104686642,9837986,1446296,0,5323828,1521059,2293020,450500,1062851,712157,20299,0,0,0,0,0,0,0,0,0,0,5057501,0,0,4981808,1006289,1022701,0,4105933,10802810,9367496,1276899,4667597,1846178,39376,0,7905952,33647196,15907766,5594536,7914577,8414741,2101468,2373541
20131201,468652815,0,0,0,0,0,0,0,0,0,10862497,6594726,4953691,13999844,5426915,1307409,417485,0,11055225,26924241,30882285,8333710,16892268,11350944,158080,0,3389128,1424571,1170094,1865723,5257989,2352288,295128,0,0,0,0,0,0,0,0,0,11512381,16265824,5966851,2948748,12224191,9976587,2997388,0,11053756,49732610,11150442,29700066,7524227,4799096,101341,0,14387770,54609605,12801480,13599190,8724049,14860484,6447383,2355105
20131202,666056452,0,0,0,0,0,0,0,0,0,4427123,15759133,3074409,17643994,10327813,1387274,646077,0,12678987,134410249,18788129,13161228,43839645,10073833,5283320,0,5044856,20653516,7506532,2341139,1877665,1073536,115830,0,0,0,0,0,0,0,0,0,4210134,29726595,1175114,3051780,14981871,5077078,3056837,0,12601659,38875533,19224057,24542842,19882583,14728315,1615413,0,20233930,43928898,29634840,13426200,15617928,13495791,4522502,2332264
20131203,790334435,0,0,0,0,0,0,0,0,0,5675780,15640299,4000104,12204047,3520338,433993,1140280,0,9875835,48858478,42700291,13216854,72866383,31196177,2687479,0,143219,118666612,585789,6215768,3062778,255656,1050125,0,0,0,0,0,0,0,0,0,4981774,13256302,9739399,10255337,8859815,88790,2972810,0,24356864,94930847,20607199,12892998,25971678,12061362,2403926,0,20262799,57349782,19993867,9599621,18520824,13662333,11209492,2360331
20131204,653729093,0,0,0,0,0,0,0,0,0,4245126,10552385,10048853,4689451,8359813,1813622,373403,0,27882462,89376266,18342578,22641013,22928374,42832538,17127361,0,1115044,11557170,499853,6192462,45695,763544,627539,0,0,0,0,0,0,0,0,0,7531141,14065491,7082410,7120484,18903476,316,2973528,0,29708873,50498610,15395616,14264249,21392661,4577021,11563468,0,19529319,55709818,16880299,19851147,14705386,9108099,8353541,2499588
20131205,701257997,0,0,0,0,0,0,0,0,0,8308575,17980025,6041714,10823333,8177061,5457181,909181,0,37636137,48075169,16960526,6601709,128093336,4663881,2985283,0,4089060,5670271,3179770,10081143,540449,427782,43079,0,0,0,0,0,0,0,0,0,1016769,35349641,16058309,5038041,7020620,0,3023328,0,26008146,49223715,36436400,17852255,13071771,10873095,2517784,0,22998275,65250920,17446051,12647060,15369304,9607062,5124934,2579852
20131206,464265102,0,0,0,0,0,0,0,0,0,3986118,17236355,10949920,18767737,7051617,737173,2318767,0,16883706,30960018,12600509,13934163,17043966,7514475,7204143,0,11879113,8110399,707912,2417723,3240589,961140,252564,0,0,0,0,0,0,0,0,0,596984,12580484,3574575,4717156,0,0,0,0,28822969,38142263,30199890,17857836,7977170,4796053,2401879,0,18208935,40427357,16562148,10109136,13504967,10953223,5482882,2591088
20131207,396118837,0,0,0,0,0,0,0,0,0,4913008,10551079,1418269,3128643,6127425,7780162,340083,0,9355607,34757616,53893507,9717808,12456583,1978197,3374619,0,1493250,4029979,395978,1901211,3488,160289,127265,0,0,0,0,0,0,0,0,0,1411486,14096048,4985477,5056324,1475370,0,2038716,0,19185894,34999676,27068939,7261561,7192470,1972755,496494,0,16322185,35343003,15547966,9583952,10530705,7893405,3108742,2643603
20131208,457110650,0,0,0,0,0,0,0,0,0,2538732,4588127,9987723,7409475,6915074,304641,273023,0,29181474,54799114,83866020,7305110,10848583,6695891,9603323,0,917021,3170442,2062007,583901,2168217,1624540,647080,0,0,0,0,0,0,0,0,0,197167,4030021,3320009,2024230,0,97790,0,0,15321843,22763642,34056567,10699177,10681896,4318500,3956858,0,7450670,29521795,19265846,16256558,11909031,9994285,3131364,2623883
20131209,568428308,0,0,0,0,0,0,0,0,0,10054209,8724418,11169005,5976519,13661193,4653316,355970,0,6259381,44803838,45330875,28936604,15540699,4629440,1179116,0,498092,2266094,1351264,493225,2956634,45033489,146662,0,0,0,0,0,0,0,0,0,11556926,7382379,253,5763840,2078918,4976580,1966460,0,29280470,41982242,22376266,9520407,12161729,16156654,8746899,0,16123251,46322367,18251332,20791809,13038378,13550423,9700347,2680335
20131210,722592875,0,0,0,0,0,0,0,0,0,6489789,8309235,36035621,9235243,9348423,622887,447862,0,31402612,74749419,49931413,24679011,21749193,7373513,1320672,0,5514869,11875798,5250055,3075291,2620401,476354,559922,0,0,0,0,0,0,0,0,0,15222257,26473454,2971793,9655843,22120653,6902125,2037128,0,20936700,58699826,18685248,17774093,23253176,6172219,4691699,0,31075071,55775732,31280521,16685867,19960935,11220347,7245489,2685116
20131211,674017286,0,0,0,0,0,0,0,0,0,2958606,12171968,6389501,3889385,5636909,811506,281697,0,63532341,65747789,42567474,27995368,28557282,11361006,1698512,0,1290033,3856229,5552303,11134072,1913482,3996683,153368,0,0,0,0,0,0,0,0,0,25793852,18879378,155,0,5915436,0,0,0,9611903,49305486,28738820,28002570,15555359,23808777,1210710,0,21359083,58869505,23021246,22127363,16245322,14772949,6500756,2803102
20131212,774488551,0,0,0,0,0,0,0,0,0,3209302,8978701,20365400,8464327,8163964,5845757,554058,0,55155658,86202112,69329342,48220179,34472827,3013476,15796633,0,3874208,2541404,2082058,5901657,6459681,2997165,12002705,0,0,0,0,0,0,0,0,0,23392758,19449281,6506212,6026661,5634013,716,0,0,27622452,60725537,13299488,29084298,18224154,0,10037346,0,13154422,49084200,32067165,16096401,25138038,8824409,3551359,2939027
20131213,615161859,0,0,0,0,0,0,0,0,0,7220932,10805186,6109167,9546548,7104652,893671,305805,0,12251710,141784602,15647593,13761212,16614229,2777979,3803365,0,7115310,5460794,583495,5312964,5659827,3027136,220659,0,0,0,0,0,0,0,0,0,9572422,30565155,17160414,3014412,10574007,0,0,0,15140618,44227863,24975212,9740481,10983958,2946464,7817179,0,21013045,57478429,19228704,17887230,15450806,13210839,5209729,2958056
20131214,305389352,0,0,0,0,0,0,0,0,0,3416139,8149615,3826663,9911183,3292924,400992,348449,0,7856601,16333453,9328545,12843831,7560787,2586696,876199,0,107556,1991552,597045,308303,627140,1350187,1087,0,0,0,0,0,0,0,0,0,13144710,0,0,4888147,5169434,0,0,0,12258862,33729964,10848997,13338846,9883710,0,7319929,0,11606575,40452583,17845823,10372634,6786849,9565655,3430853,3030834
20131215,562991333,0,0,0,0,0,0,0,0,0,6064138,14556097,4503655,22919583,6068502,11329621,401176,0,21705889,70224445,42262007,13189744,15153789,14053700,589992,0,224293,5129853,4488420,20839637,2319388,192383,0,0,0,0,0,0,0,0,0,0,10397549,18134449,12360072,6350702,12854527,0,0,0,25515532,48933762,21256425,5436586,10209435,1818316,2086376,0,12581378,47614903,14624367,11855383,12509637,5879520,3344601,3011501
20131216,787655311,0,0,0,0,0,0,0,0,0,8625095,13159923,7927226,13974834,25594808,720761,373115,0,34853034,113257812,30685623,15548440,24401997,9341259,17208711,0,6950669,4820504,1255752,400150,997579,5194963,117731,0,0,0,0,0,0,0,0,0,2375893,41553617,10184928,371892,7806446,1981203,0,0,41371946,73997953,34866975,14191793,21211827,15548785,2928327,0,30520942,45861886,36053273,24335841,23547394,13038693,7448999,3046712
20131217,693648619,0,0,0,0,0,0,0,0,0,10915498,9858313,21268250,7846037,4410172,892172,565757,0,18586499,67297910,14397015,57033586,20037829,8551451,3971625,0,30824,63302186,2216456,2475506,4921624,311022,465289,0,0,0,0,0,0,0,0,0,2702877,50589174,7007386,0,2104359,0,0,0,28055176,48747936,34719439,14645752,19198315,16681320,3530819,0,30446627,44118120,18927040,21551315,20074550,4094453,4090745,3008195
20131218,728183881,0,0,0,0,0,0,0,0,0,11656883,11316745,4405996,10183049,11325367,1170457,772029,0,125364274,67690968,11724413,17264553,34503467,5642745,1225762,0,1163140,814010,20833680,2411044,786432,4264,64532,0,0,0,0,0,0,0,0,0,6768264,22438282,200107,0,3228426,0,0,0,31331499,76381700,23101648,20818376,17319070,9774716,6853748,0,23515795,57347171,22428488,22195297,24760951,7625330,8609041,3162162
20131219,615372267,0,0,0,0,0,0,0,0,0,9045313,9539394,2181082,14494497,1923562,544951,559920,0,18630776,45654361,58260850,14461968,20783250,58285662,5183064,0,1057100,3131970,1629442,2519595,2487224,43756,39987,0,0,0,0,0,0,0,0,0,10266713,11819252,1994146,6058864,6472821,4929714,0,0,25537776,55149431,36028868,14852160,13762809,4644961,2918761,0,17700864,52351754,21317107,12394975,18513319,19897102,4988049,3315097
20131220,519271840,0,0,0,0,0,0,0,0,0,7816226,10738572,4370196,10347161,7607902,922177,581435,0,20866808,43959302,37464498,15493944,18428762,2295784,6192134,0,584759,654549,1562416,1271602,5414071,579229,31701,0,0,0,0,0,0,0,0,0,7603436,41095601,0,0,8027092,2027892,0,0,22190946,32902284,26479513,30715130,21473941,8102728,1044602,0,12216335,50658968,14243762,10271915,20162707,8114121,1423509,3334130
20131221,502881982,0,0,0,0,0,0,0,0,0,8852721,8473650,2229749,8058557,7829886,509546,245264,0,26277919,76046963,11747688,8075201,12208707,1437525,1235474,0,11576498,3085942,557611,104127993,921105,657809,246197,0,0,0,0,0,0,0,0,0,9929,8685947,0,1974505,2053074,3089932,49641,0,19248145,24779639,25384612,2902532,14775549,7252574,8748556,0,8731475,34644756,15524036,8496429,10391301,7096835,1307816,3332694
20131222,405171346,0,0,0,0,0,0,0,0,0,5079773,9924201,2503909,11951855,5903261,592284,273628,0,34847731,28686753,21399637,12255415,8908679,11986674,2739272,0,1794441,9647986,363889,438368,1959985,1027,564273,0,0,0,0,0,0,0,0,0,13291542,4816748,4900311,0,383449,6303352,0,0,11369106,57380861,10132895,9283860,7876882,2202791,2639071,0,11447907,33370872,12684682,11557744,15434606,9499700,5475500,3296426
20131223,702214591,0,0,0,0,0,0,0,0,0,5181989,11496739,3390251,4220016,5896729,2947796,687576,0,44602067,110926894,51015432,21046943,31916035,9785630,4110505,0,344857,2368738,334835,3343365,804951,438769,429057,0,0,0,0,0,0,0,0,0,11654182,22158315,11815409,0,17752077,0,102341,0,50932894,44363085,15898832,26319217,24680810,6864049,1279573,0,22512875,58975933,20948607,12796975,21524037,8248201,4598503,3499502
20131224,736775548,0,0,0,0,0,0,0,0,0,10281642,15490692,15208449,4728022,2635382,461616,599465,0,21483484,234139182,28378792,15805538,3660229,2767334,1389380,0,1293495,6631335,6278308,6717717,276721,1434257,62140,0,0,0,0,0,0,0,0,0,9746172,19370931,6682545,511000,26883770,9528339,0,0,25895648,33780301,12676068,28650041,11401560,6250273,7472726,0,19047418,53807451,27365363,12099720,22818872,16401425,3191622,3471123
20131225,919388088,0,0,0,0,0,0,0,0,0,16736556,8062251,100515423,13284458,3010258,905684,696995,0,26500398,86220590,24281370,22154462,26002445,55121457,1164605,0,10175698,18269611,1634708,35285204,4769247,223789,351993,0,0,0,0,0,0,0,0,0,15469946,11131093,8868527,0,10174832,4944258,5054954,0,28506432,57386343,43107128,18364770,23310592,25398041,1905811,0,27339193,85407569,32648913,17931374,30104508,9326866,3828149,3811587
20131226,917734452,0,0,0,0,0,0,0,0,0,4259964,8748046,2575263,6012034,24956607,730924,477713,0,20869248,205263185,44569220,20633762,25268635,12430994,4002942,0,1498120,52467186,6989742,1023779,400535,212931,811871,0,0,0,0,0,0,0,0,0,19075209,28221243,0,507579,11757467,0,3386077,0,44870833,84068791,36412772,21508798,17088552,15552359,2388826,0,36491826,64351800,23897389,11477754,31349156,13224373,3903527,3997420
20131227,724902226,0,0,0,0,0,0,0,0,0,5968099,10388624,10006758,10767518,2759712,942259,323666,0,28816334,87285450,12410719,24848641,43592014,12091530,3495710,0,6190037,2129988,3179346,790657,5922838,5413106,33308463,0,0,0,0,0,0,0,0,0,3717460,23237475,5157032,250313,4876675,5114815,0,0,30607754,66466464,39324489,21270676,12053030,17093147,2690060,0,21454406,66841006,23860310,15403977,27922382,15268542,7511614,4149130
20131228,559094795,0,0,0,0,0,0,0,0,0,8060469,10562835,4880120,16958743,11572780,811785,600078,0,14364884,33740197,14502539,3486514,20642013,22326770,8106523,0,208988,10433049,1401385,2310820,466971,2267010,257771,0,0,0,0,0,0,0,0,0,10668202,12268708,8899554,2982451,993761,6091711,4915676,0,40695267,48474461,25216483,25513915,11732077,16291313,11443195,0,18210164,45155550,20812839,10423134,21603290,8949302,15606817,4184681
20131229,657416607,0,0,0,0,0,0,0,0,0,11789052,9878837,13170980,9687975,7523829,533796,1613942,0,6794064,43328077,33939196,16813153,15773762,23395757,3659243,0,63457079,7636346,3519518,15798809,1471616,781602,5078100,0,0,0,0,0,0,0,0,0,20081733,22141511,7101616,3986030,8820886,4927369,0,0,24168450,35072755,24246670,25330033,6453698,5259716,8060565,0,23484541,58119957,33725951,12170083,17682015,14318547,2470300,4149448
20131230,1100048262,0,0,0,0,0,0,0,0,0,9383017,34417722,5900373,12810166,9168088,4152145,679728,0,64837513,93366368,105750842,19151218,50941082,13009157,2691941,0,35672005,24932775,20459384,5099455,1596761,5519384,642478,0,0,0,0,0,0,0,0,0,20577369,23969408,9369868,2506971,5462692,0,0,0,50907247,102991292,38538089,18980475,33232199,39582811,8906463,0,34703587,79034038,43388754,20035924,25351625,11296307,6903124,4128417
20131231,1030200272,0,0,0,0,0,0,0,0,0,12531311,13808751,71970225,10800798,11696868,4675429,1481911,0,59259118,93755909,47460823,21854043,45305732,9621316,8312173,0,6198114,2709700,997250,1261365,490515,275957,250683,0,0,0,0,0,0,0,0,0,9926119,31579314,11122185,1083861,9459019,8123238,3033144,0,51691617,73492427,49070855,20548187,24785749,43214354,4256614,0,49230209,91865469,33266414,46092786,20807161,11105502,7607931,4120126
20140101,855245984,0,0,0,0,0,0,0,0,0,6331231,35164451,11537154,23258873,6218566,5410956,594242,0,25853439,75305167,25998752,22708558,15878397,8359329,4033776,0,2432727,15319569,1295105,254067,462580,49501,2442267,0,0,0,0,0,0,0,0,0,17036629,38049726,18666477,10082240,8933787,10025765,6750682,0,45455535,97735699,44618329,21655179,24964230,10659062,981098,0,20734106,82252181,40570097,18091074,22210510,16865508,5592445,4406918
20140102,1276102700,0,0,0,0,0,0,0,0,0,48947642,17535892,6394396,13625637,7859242,3742137,950670,0,80628887,116305355,47513024,78599493,75322843,36026052,8591161,0,3976069,10775306,8488611,5011009,2702413,2615232,297675,0,0,0,0,0,0,0,0,0,27988361,55911828,15886239,9446304,19368033,11485462,4904325,0,68192959,130588201,61510309,34291492,20078959,6199740,4690799,0,25583524,71450385,32731039,37907757,32811313,15350430,9221894,4594601
20140103,939337476,0,0,0,0,0,0,0,0,0,8626063,28170920,10215552,10242461,7626368,2251527,696075,0,29465659,102793203,18619064,29205432,22293226,26704001,3690979,0,29397035,19906462,10063227,5971257,6592840,102743,2659449,0,0,0,0,0,0,0,0,0,25745894,39435652,11542656,4149795,9727320,11912198,0,0,41820838,96918575,26268887,30666385,23043181,14091772,14105812,0,21988363,69032959,39319101,20085709,35674293,17250806,6652668,4611069
20140104,684467833,0,0,0,0,0,0,0,0,0,10094823,19561803,12978943,9407720,6171868,6134035,492287,0,52042961,69304875,29017055,32242630,32979787,23918516,3411874,0,11692816,6341689,2303692,388656,586986,845775,130364,0,0,0,0,0,0,0,0,0,31752801,32834255,8135273,4171030,8089961,6976019,0,0,27657874,42802146,19790686,18657538,14229585,11873602,2047372,0,23187140,39546672,23757055,8882335,11272277,10848973,3171207,4734877
20140105,770822439,0,0,0,0,0,0,0,0,0,6303432,20875118,4179937,7182433,6017583,6150026,2803976,0,26204238,90636737,23653341,34289144,79908047,36620216,1665945,0,2225866,4523676,2351054,4769628,3151077,1751941,2168081,0,0,0,0,0,0,0,0,0,15912605,16449213,8774691,993141,13988789,817802,1950240,0,23151082,70686696,22579282,17539819,16211766,10473242,4443390,0,27181965,73151209,20768514,13582899,22577318,9405612,8046762,4704906
20140106,1193473973,0,0,0,0,0,0,0,0,0,5652201,23922474,9990667,7456580,3736337,29990701,1012874,0,50562128,95010959,76633935,38416692,17991574,21719883,9700002,0,6890744,18026836,11301086,1728027,4516688,1215570,154705,0,0,0,0,0,0,0,0,0,32195812,149513547,29869798,4976338,13546664,2963838,1930653,0,54134841,116689502,40451465,27538771,26591217,26435997,15075788,0,31418114,89153892,24437340,18229245,27192877,14785333,6027951,4684327
20140107,1086836213,0,0,0,0,0,0,0,0,0,6459079,16805711,10651649,8571978,9604418,2023460,1098317,0,34771323,76364941,41126675,43040383,55281246,38868335,2454859,0,3802953,25615587,3336233,10298667,323787,1314779,843237,0,0,0,0,0,0,0,0,0,38616227,50967036,56955899,57041297,17585687,0,19114130,0,64970384,55887105,51163493,14911409,17601589,7752811,26372191,0,26001883,65328671,34480668,24089994,26977836,19752954,13752961,4854371
20140108,1254678379,0,0,0,0,0,0,0,0,0,8577927,13403783,4240079,7944903,6600890,9961576,1124548,0,30109335,60494522,83031532,25991574,36071566,8120401,5209673,0,2879249,4301676,15803386,4618642,1827080,1234395,2429548,0,0,0,0,0,0,0,0,0,58618488,78075934,106530302,72770156,58774423,6835616,17059112,0,75430354,87152801,68979275,32470472,54144304,10911851,13564583,0,22253815,61331917,21747740,17758108,25833328,19349272,5911202,5199041
20140109,983934823,0,0,0,0,0,0,0,0,0,9004133,31943193,12283320,10970388,9331282,4221909,255665,0,69970611,92200932,77902357,53294156,28808656,5901031,2151387,0,5177404,5432039,6339091,649056,4679546,375311,152657,0,0,0,0,0,0,0,0,0,11008135,23664189,29845738,19272663,21795102,6127964,7318417,0,36257436,96517398,47871463,21079141,29884826,16172684,2314678,0,22842132,58805259,25482828,21884052,33682068,10813734,5112205,5138587
20140110,964842836,0,0,0,0,0,0,0,0,0,6417981,20339527,12844109,22773527,5451332,6207930,3334555,0,16194108,60059823,52882921,28835370,31813079,7376432,3377806,0,2399803,2219191,2196752,3479938,9593903,1034737,622738,0,0,0,0,0,0,0,0,0,86163118,33408563,19694098,15833263,3476291,24264532,3029553,0,44173562,63300134,59415132,33334763,17664003,17349756,6327386,0,34616367,80007548,37586880,28706782,32116944,9910707,9667134,5340758
20140111,756480003,0,0,0,0,0,0,0,0,0,20548198,19137547,33260916,5602950,6180592,10191129,556021,0,24673156,64696351,47178391,10865062,13789508,3641480,563292,0,12743279,1059521,612680,492704,414576,321543,0,0,0,0,0,0,0,0,0,0,40248777,60631477,6858871,0,4979057,13741094,17794699,0,37817301,39557981,31379212,15841291,21838041,3497167,3928427,0,21912889,56227646,30271221,27854138,21419306,12937703,5911802,5303007
20140112,756431519,0,0,0,0,0,0,0,0,0,2579595,48465931,5851140,9958496,2679827,27847637,341664,0,14763496,59431988,23829688,49077709,19028885,9167130,1538568,0,2249341,1585082,5023754,5091231,3817279,1482763,46968,0,0,0,0,0,0,0,0,0,8947474,22052441,35267436,985670,12015588,24455789,6028162,0,42825258,24918162,26889821,9517319,14240061,12873557,10800279,0,27205939,67472566,19985068,40845245,23463024,14692957,11817678,5273853
20140113,1408999028,0,0,0,0,0,0,0,0,0,8657139,21817466,7564716,10015190,4207343,5914699,740750,0,80794274,48214009,40086893,59010660,58384564,60472858,2014354,0,5405546,3642790,8290296,6385297,49696,472214,327684,0,0,0,0,0,0,0,0,0,65011984,40583523,75932011,45777001,158356861,10031357,36490887,0,50779789,71832676,39647487,26901388,24410495,48423983,2078361,0,55013740,102080050,33905361,28909799,29578242,20354338,5150743,5280514
20140114,1248129108,0,0,0,0,0,0,0,0,0,5147678,21138670,4415237,13295431,8453549,9144451,911390,0,12145143,70172751,66739861,31806492,21657883,14596734,1847309,0,73822724,17870738,2003432,892817,334578,9380246,90490,0,0,0,0,0,0,0,0,0,31128145,116326206,40003466,15663233,51459512,6523239,2509543,0,64735546,117457827,40504725,55696685,18668616,32227366,2726713,0,35453614,85397482,32577423,34578785,44228553,17923279,11097764,5373782
20140115,1358336590,0,0,0,0,0,0,0,0,0,22365241,8901608,5454511,3239675,3657414,6413342,51585,0,20092916,100496701,88836238,44043591,36631457,34272986,391861,0,22587983,12044649,1159675,7385986,13190353,2954225,121963,0,0,0,0,0,0,0,0,0,61401449,90583177,28025001,24124358,31521140,2043929,0,0,56756714,127725600,57520085,31310151,29054996,21945813,12655424,0,58671906,122490917,38995699,38823344,46499306,26501312,11784774,5607535
