report_date,total_redeem_amt,tftobal_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, category1, category2, category3, category4, card00, card01, card02, card03, card04, card05, card06, card07, card10, card11, card12, card13, card14, card15, card16, card17, card20, card21, card22, card23, card24, card25, card26, card27, card30, card31, card32, card33, card34, card35, card36, card37
20131130,184138679,66534625,0,0,0,0,0,0,0,0,0,9028571,22200951,10923527,4730309,4091830,926843,149033,0,949520,6115024,408396,4963639,765423,260065,1021494,23679981,4704669,0,10754305,0,0,0,0,0,0,0,0,0,11021575,4143144,4505538,1915299,0,0,2989722,0,9223909,18769766,5985980,351718,6659323,4182170,3591072,0,826351,1387598,954117,291594,782730,762399,121094
20131201,249619519,48497410,0,0,0,0,0,0,0,0,0,5718142,5444875,1779941,4957617,693060,2081925,1514907,0,6169254,1207369,7314997,2047790,3729489,5830896,7148,24054759,16933145,0,13619751,0,0,0,0,0,0,0,0,0,99902,9200947,52113706,1927501,5106524,0,1020159,0,25762036,13842344,4669483,7867471,8532662,2022236,8238546,0,756194,2101603,722427,1129982,593436,744914,62381
20131202,380449793,101670154,0,0,0,0,0,0,0,0,0,2855150,31827605,12405493,12956314,3737880,829111,59986,0,1808759,15444478,2202196,7592124,8235954,780782,934322,19243660,11449620,0,20692731,0,0,0,0,0,0,0,0,0,10825084,32735960,26353544,11072351,29741959,0,5162307,0,17763325,45354259,9636604,13304424,7871608,9127354,2872420,0,236088,2443481,383338,664492,460409,1201289,183332
20131203,365763711,73714781,0,0,0,0,0,0,0,0,0,4863870,4862917,18034287,3308502,923022,2936372,1958168,0,6128233,7993391,3989949,11037599,6399147,1269398,9926,23066123,16549655,0,20831296,0,0,0,0,0,0,0,0,0,15666417,49789775,44435266,17932797,589617,9805087,5080417,0,12698165,32238718,10199816,11974606,8550000,3551897,3449663,0,1526022,1668442,350700,596711,1036613,408761,52366
20131204,242997796,59596228,0,0,0,0,0,0,0,0,0,9647303,17856803,14760773,7415425,1615242,2340307,222986,0,935776,398246,3382682,121136,486278,209455,203816,19963174,11696616,0,16288384,0,0,0,0,0,0,0,0,0,595950,25984436,577730,3712375,0,490535,17140292,0,9997597,29198462,11491664,11068172,7142625,8784044,2317984,0,380161,1738305,878357,939737,934270,1810795,269903
20131205,352762514,93050080,0,0,0,0,0,0,0,0,0,4729851,20358228,9696391,17878332,1759837,7154572,107100,0,11408876,8434904,3163367,2162291,5798882,397449,0,35766591,14175922,0,15626256,0,0,0,0,0,0,0,0,0,37381355,14057397,10941162,22907888,16933843,0,0,0,20429828,29153591,4815093,16637363,3125709,6523814,4903062,0,1608259,1106061,470022,776336,1288567,1013340,70975
20131206,275263750,68937713,0,0,0,0,0,0,0,0,0,4881662,12401068,19045092,4649688,8973333,5595922,163575,0,1059317,1781023,7185151,1095820,344068,1653217,108777,29292792,9829082,50100,14672974,0,0,0,0,0,0,0,0,0,17385020,19554666,12860674,1247156,10268336,0,1970576,0,12292376,24468711,8185948,15656033,11366357,8869489,151826,0,630018,470405,894944,2667533,1453295,1713319,374407
20131207,192923691,66863041,0,0,0,0,0,0,0,0,0,4806048,9099654,13864247,616632,7199314,561786,2472170,0,18469427,2077264,2310566,108061,2519713,2351484,406675,22003062,6359166,0,14789588,0,0,0,0,0,0,0,0,0,10115523,7285775,10559036,3684478,5042059,0,0,0,6471559,7418784,3245026,5544451,10904944,3105996,1454672,0,1096294,1792386,746334,2220219,1492241,551956,177101
20131208,278667690,55912916,0,0,0,0,0,0,0,0,0,5324092,13580497,9428129,4358984,878345,5112099,1548,0,490966,4974956,5355563,3540598,2727459,20999,118681,34209736,3110190,20000,17162098,0,0,0,0,0,0,0,0,0,43861492,28752794,5096723,3249542,17257533,0,4972717,0,7863378,21322123,14214164,1060471,6838295,4807754,1380512,0,203192,3661642,481475,949633,1907581,186063,185666
20131209,468130433,118033449,0,0,0,0,0,0,0,0,0,1034444,7705563,58378515,4970444,7993503,4314532,0,0,1303120,1688193,1618325,25644185,2374682,477288,530655,30823513,9083719,500000,19972872,0,0,0,0,0,0,0,0,0,239238,132587045,27350181,4918941,11895140,9405251,4940846,0,11282662,34132296,16489899,8077619,5626410,4365883,13691850,0,611045,1354750,360058,577232,1082728,339111,388695
20131210,366356952,81636255,0,0,0,0,0,0,0,0,0,3927541,11403699,22105904,5677955,3918337,7726756,0,0,4951139,6724958,9407987,1160898,1003206,3551686,76189,40642534,7123494,10000,20666902,0,0,0,0,0,0,0,0,0,21395633,15950006,32000733,9974408,11665582,5109349,10454124,0,5337443,17549311,32950649,14209760,13585827,18023460,2643265,0,388974,2111638,656685,838078,1150552,175335,106955
20131211,380303452,62377605,0,0,0,0,0,0,0,0,0,5065961,9565136,10642639,10559665,8217710,1182945,30454,0,2220902,1950566,2348336,2345672,4521098,3661748,64773,18334023,20181795,100,17598546,0,0,0,0,0,0,0,0,0,11280590,117818012,23389865,13195167,20662623,558313,0,0,13016608,18431827,3988727,14983189,5663037,2184196,9036898,0,700946,1939098,987156,1256239,1264388,1141934,312570
20131212,354021379,94118614,0,0,0,0,0,0,0,0,0,8114661,9831554,32841080,8661495,3952961,2458248,70976,0,5129699,9402594,836431,5024630,5332054,2182981,279250,29104985,8721905,3640100,70402566,0,0,0,0,0,0,0,0,0,6561497,42542197,3017602,8074270,510,9706074,0,0,3718850,21347842,16295715,9795225,13257286,3629831,4167709,0,852110,1754093,447060,923051,1284942,478914,178431
20131213,249015731,74924112,0,0,0,0,0,0,0,0,0,5788020,28532321,5634402,4801360,7417795,1315597,534070,0,1956948,7803245,2347323,3720084,1566982,3484291,21674,37156343,4418540,3224500,16941440,0,0,0,0,0,0,0,0,0,5920753,22712414,2784311,7495442,2029918,0,0,0,11190474,15049564,12476648,11520287,10053586,2170888,1789943,0,524647,1629717,1367252,2248990,581444,185476,619042
20131214,263476998,54387291,0,0,0,0,0,0,0,0,0,6735480,13725941,11651429,6384461,3541984,5731560,661779,0,396203,716568,868419,1408606,1705319,859542,0,18415906,11355897,30000,19533222,0,0,0,0,0,0,0,0,0,5494371,28202944,5982999,48542751,12646305,1474505,0,0,4855314,22417204,4584405,8935256,6230962,4934818,10092,0,240496,1628219,942953,956900,1027921,542514,103753
20131215,259867374,58565407,0,0,0,0,0,0,0,0,0,1018238,15686767,3639304,1273392,1918510,9590453,213715,0,1123393,6880307,9970177,6414455,665410,164936,6350,23035872,10868537,0,15678567,0,0,0,0,0,0,0,0,0,13344436,36016550,20529823,6258570,14469409,7439353,0,0,5847555,15343446,8913062,4379830,9287850,1205381,3273260,0,1000928,485223,854047,425239,1733557,609644,301828
20131216,444524103,178746767,0,0,0,0,0,0,0,0,0,5223674,17787978,14277938,7505895,100070796,6087221,3096719,0,7624395,5570444,2237165,1691492,2908694,4664356,0,19434210,17095282,972100,20092697,0,0,0,0,0,0,0,0,0,14330572,18423901,31538878,6235439,13401523,9204419,4992218,0,19243876,31391873,5199636,9719134,19974349,12452784,3990912,0,1372271,1823242,767408,914156,1445110,462812,1298534
20131217,471239043,131772131,0,0,0,0,0,0,0,0,0,27150043,22923455,17747491,8852283,3495847,7776900,138490,0,508887,17357639,8491494,11597220,1248567,4477960,5855,21491467,16776046,2000000,25076977,0,0,0,0,0,0,0,0,0,20719933,91590157,27382387,9129602,16252703,15377168,4978497,0,16090614,35214737,13198405,5651171,5075729,5528587,809625,0,564978,2518704,1213896,1325291,738278,337517,424443
20131218,576233889,109517811,0,0,0,0,0,0,0,0,0,10722175,27173795,11845829,7884245,9770473,8808936,245904,0,8393991,11087845,1607971,8993539,2757119,25001,200988,20650578,10402618,0,17991638,0,0,0,0,0,0,0,0,0,41616573,210794719,6569202,9042419,18829107,10337730,4974978,0,8236932,31186672,28359929,12098535,15066353,9021721,1455323,0,1799488,2045273,1232403,2201919,2278066,379670,144232
20131219,549325852,153517329,0,0,0,0,0,0,0,0,0,6721796,27424757,8039305,10287634,8931390,2693899,273845,0,847251,7009205,2842699,3442162,7728456,210970,67063960,21079321,18473084,10000000,21564167,0,0,0,0,0,0,0,0,0,58338989,70802099,26212966,6135904,36548294,5950781,5101095,0,16392757,33340144,22766435,21257443,9660720,2321548,1835382,0,1049981,2745551,573971,2554293,793496,189537,120565
20131220,616940945,125909072,0,0,0,0,0,0,0,0,0,1530777,28305911,20621747,10778495,3066881,3698256,0,0,7635482,5492028,17366490,19068479,7327700,490410,526416,31032870,8147955,100,14646842,0,0,0,0,0,0,0,0,0,46804461,125152546,53234733,37418844,34500297,2768913,0,0,40334645,53229963,8491821,8108497,11795299,2577662,3293490,0,958455,3689127,1144788,724841,1638018,965663,372043
20131221,355207936,122341797,0,0,0,0,0,0,0,0,0,5601881,20411816,11246450,5461782,7300773,5184984,1134163,0,5587488,36180294,5873583,14999948,3332636,14642,11357,29499842,9000653,0,13758772,0,0,0,0,0,0,0,0,0,37222325,30123961,27552071,3436787,5110777,0,0,0,2344408,23205839,5376165,18650778,12680846,2669902,1534147,0,1012278,3213019,798446,1268307,1307917,1502626,1596273
20131222,324798245,92021994,0,0,0,0,0,0,0,0,0,4746221,14666665,2557592,2153665,3757745,6461118,291764,0,700488,25293505,10916335,2494897,3478034,14209701,294264,23096082,14567354,0,14229642,0,0,0,0,0,0,0,0,0,6611482,28316477,6925134,17684901,30174204,0,14868688,0,11449355,31826142,10271915,7430809,3681576,1375093,1005302,0,353579,2272959,743437,1414398,2554467,993786,929469
20131223,626857290,173502561,0,0,0,0,0,0,0,0,0,8968310,40446640,4805254,5984791,26651556,2415094,216772,0,6144934,31138247,27307496,10781954,5730519,2019618,891376,49661147,18960745,3100000,17110292,0,0,0,0,0,0,0,0,0,46518297,90811517,38651406,5418899,21703668,0,0,0,21275253,48540037,42263975,15820039,7961915,6409071,9958340,0,441472,3188907,1382773,533478,2335559,1184096,123843
20131224,484571541,166204821,0,0,0,0,0,0,0,0,0,6490993,55227568,9956657,3016584,21615360,7974845,10142,0,5968692,12109498,16931731,17050438,3817645,5332771,701897,49114758,16393210,100,19000948,0,0,0,0,0,0,0,0,0,22312980,27466650,12518798,25400947,7722013,13326630,3840096,0,22978168,41107299,15549131,6281912,10308308,5314520,6478710,0,353359,3161826,3878440,2050248,1622873,587241,1597555
20131225,506877689,94451182,0,0,0,0,0,0,0,0,0,11560798,26071988,3083216,8683820,5261222,1795373,4165244,0,3872766,6544124,10580382,6537163,5173963,1020436,100687,49100322,13048581,300000,19333636,0,0,0,0,0,0,0,0,0,77426014,24874144,84370150,7364906,23274555,2016455,0,0,11876289,38252154,12061031,3643286,21224939,8401828,7056410,0,1269086,2251429,390206,911625,1521402,1117645,1340414
20131226,617778829,154785341,0,0,0,0,0,0,0,0,0,4190645,61348287,2962458,5643444,720358,2572732,0,0,4198409,16710719,24024355,13238838,7788840,10825455,560801,38868518,15905986,1381200,17661770,0,0,0,0,0,0,0,0,0,7967145,129880364,87885523,17284157,2910865,13505722,0,0,20201175,28677793,19629950,15611314,13623359,17735523,997558,0,2171796,4179633,2101535,1316995,2929021,330678,235908
20131227,426449908,136321881,0,0,0,0,0,0,0,0,0,9007788,31492975,7570130,16830732,10121922,757235,1835490,0,2843633,11905365,30794754,4982433,5471270,2587143,121011,41204285,8628549,0,18119795,0,0,0,0,0,0,0,0,0,23198424,35862968,34017551,12988241,11908130,2786935,0,0,7638367,28694818,8105210,12420243,10090973,21987725,3999548,0,2409371,1528752,1016050,837265,1099121,1306007,279699
20131228,307058278,112007741,0,0,0,0,0,0,0,0,0,1799725,38825960,5293326,13610291,3759904,17781806,1618287,0,3975915,7666982,11369203,4437948,1843160,0,25234,26883451,15887348,0,16952564,0,0,0,0,0,0,0,0,0,7987209,17529158,9974968,4638568,6996471,60446,0,0,6516676,21116923,10864856,12704702,3027138,24789437,2508098,0,1334229,1886976,501335,1293868,876325,689554,30237
20131229,329736272,49818600,0,0,0,0,0,0,0,0,0,5739710,8585199,2098636,3520172,4859648,797638,170576,0,6909355,4314561,10292692,788821,432485,1230727,78380,30489061,7225501,510000,18606649,0,0,0,0,0,0,0,0,0,3768932,30437939,73578284,0,22399104,989562,0,0,9688565,16641280,19611192,18999700,4163824,12004683,2739902,0,1489793,2537691,827792,941689,1439316,673331,153882
20131230,695758701,204284640,0,0,0,0,0,0,0,0,0,14754942,58527126,18433449,12220320,7452382,5898276,294159,0,12403142,39040881,19756637,5929262,8376342,802302,395420,39335256,13128284,690000,17795743,0,0,0,0,0,0,0,0,0,4950885,99888802,21167617,110812364,17665109,2586244,4394813,0,23072186,38141877,28869492,24091782,13789771,13476765,6186522,0,1322970,2943776,1552306,2135238,1661692,1414998,399569
20131231,397770307,126261258,0,0,0,0,0,0,0,0,0,15359347,32231971,7693433,14572038,6760217,1483667,5103990,0,701992,18464274,4618981,1771492,12957533,4115390,426933,28054496,18690195,70000,21488386,0,0,0,0,0,0,0,0,0,5011952,45869613,19883594,2832684,15840767,39981,0,0,17989613,40347455,11201944,11871258,11879231,5274066,1310049,0,1956680,3085670,1289367,4637483,1583828,799392,501345
20140101,336074968,69079240,0,0,0,0,0,0,0,0,0,6710400,11867977,2986843,11550660,3948140,993556,74632,0,2907761,4582570,9011773,9767035,3872128,805002,763,32752621,12954254,0,20185621,0,0,0,0,0,0,0,0,0,83795521,30036001,9554775,7268371,1085435,8209708,0,0,11697808,20252175,7972446,2999666,4743444,2574073,1295280,0,1073761,2209797,1021224,2086394,1582001,889711,755641
20140102,456768489,103182983,0,0,0,0,0,0,0,0,0,8515280,13037158,23756549,8757319,4610562,4394280,2689276,0,4951723,5854817,21671259,181991,2923023,511583,1328163,41985208,23221702,0,22652670,0,0,0,0,0,0,0,0,0,20403848,47653175,55566249,5818094,6079600,0,0,0,10750875,44757021,19355906,20474801,9693738,11045656,2881774,0,284948,4887886,1388069,1915599,1947265,560092,261330
20140103,419119357,97179038,0,0,0,0,0,0,0,0,0,14188788,6874991,1976617,8039187,13029214,3024716,107804,0,32180294,2585556,267087,6473221,7066628,1364935,0,57940945,16409571,0,22944645,0,0,0,0,0,0,0,0,0,1614544,29802262,15419929,676373,8500981,13502059,16939416,0,13202357,45129218,13216207,10523829,23465968,13723022,6130635,0,926320,2347411,3172764,1223339,3810478,407669,910377
20140104,279915568,60888638,0,0,0,0,0,0,0,0,0,3567282,10174416,1725058,4913756,6718227,2623001,168650,0,2568355,14875984,10429648,1787717,707900,282516,346128,35054089,7988699,0,17153700,0,0,0,0,0,0,0,0,0,12225514,62458618,9165495,1881092,1525409,7023499,0,0,11780762,13217164,6117729,5871828,8247832,5581308,5533635,0,757669,1875270,2163846,1009974,1621282,395422,377094
20140105,253861764,45751363,0,0,0,0,0,0,0,0,0,385675,6963204,3313890,996063,4540806,1064183,2980638,0,3326587,10890238,6152744,3445688,1215078,20345,456224,37563359,10146851,0,21673835,0,0,0,0,0,0,0,0,0,3375610,14600122,5671005,16599687,2756828,1642772,5210352,0,3637302,18576784,21042772,6136152,22777064,3122016,725369,0,819644,2210863,2639909,3004798,2620897,1226374,330036
20140106,529587407,75008489,0,0,0,0,0,0,0,0,0,8182424,9819690,3349965,11497739,7984945,1801445,1331146,0,6950486,14418322,2690156,3890571,844247,1679482,567871,40187230,14967037,22250000,27199396,0,0,0,0,0,0,0,0,0,29429338,104175733,26377799,12064224,23817949,14551593,0,0,15915760,41188875,18069246,13170861,21580103,8161020,13149228,0,612858,2998524,1364306,814296,999945,1409891,123706
20140107,655350011,102420105,0,0,0,0,0,0,0,0,0,9034528,5411901,7379840,9620708,7695581,1850240,1601650,0,13776022,18953395,3677360,6719811,3709958,2778448,10210663,37454010,15520302,0,26506801,0,0,0,0,0,0,0,0,0,24940411,167167830,16422937,13088694,121103793,5623739,0,0,8840090,45237907,10304832,15561829,18290242,14971403,4365695,0,1658055,672545,1019764,1231712,1509816,919036,518463
20140108,521915714,92367109,0,0,0,0,0,0,0,0,0,16289553,10932004,6690059,4399708,8732992,8829888,1977436,0,3671392,5364962,5261236,4329455,9135868,3377877,3374679,45035002,20754511,5610000,37896090,0,0,0,0,0,0,0,0,0,62442078,43330045,33812259,18436563,37673752,3409520,202057,0,23004118,31825111,17478358,8471357,8722026,9735704,12466205,0,1556619,2076328,827946,658508,2410760,806065,907623
20140109,473415075,78324512,0,0,0,0,0,0,0,0,0,4584852,7768624,5886389,11878161,10832549,278047,3205369,0,6397538,8879768,601296,5914658,5790013,6196084,111164,23340598,15253891,1200000,39088227,0,0,0,0,0,0,0,0,0,22081527,44657069,65165275,23705668,21696289,9050275,95416,0,16804994,46213631,15060762,9619184,14890186,4430558,9227733,0,751474,3048135,2269717,2177822,3292123,985760,984249
20140110,483051319,81738496,0,0,0,0,0,0,0,0,0,7246205,10528094,5379593,9023189,5586654,1013224,2184272,0,2899469,8579542,2683729,9053627,16510124,33342,1017432,43857994,21823536,1210000,37662824,0,0,0,0,0,0,0,0,0,21832825,39620153,14191981,19597242,52346031,22324060,3955395,0,12357222,44255206,13643916,21920017,11511812,7673896,2819726,0,1992199,2092493,947474,1163890,1101311,740404,671216
20140111,328576125,66093009,0,0,0,0,0,0,0,0,0,6036913,12862620,7967260,8249132,1519189,3095722,59343,0,4502722,4922799,8366566,3371342,3963475,1033859,142067,29722792,27798573,20000,27440847,0,0,0,0,0,0,0,0,0,13668855,22224986,6369409,7713178,22356210,6013822,1960529,0,8842512,30543835,12450612,17290804,7318502,9073211,849516,0,1407579,3368765,2341327,1091937,1454977,789346,370992
20140112,370226935,74653998,0,0,0,0,0,0,0,0,0,3737340,16296000,7966697,5661225,6573705,6861389,1696,0,4637184,9967281,2254735,4152791,5014636,354105,1175214,41546617,9405792,0,34062606,0,0,0,0,0,0,0,0,0,7079766,63725527,3428349,4675284,3783211,19895096,0,0,10854925,43618616,8899939,2421717,17064803,13600991,1926362,0,818329,2363835,1023819,1592680,1301244,1183360,1300069
20140113,558413590,112299997,0,0,0,0,0,0,0,0,0,12125067,16255176,20539077,8500829,5789595,5211206,275086,0,10270460,11586723,4088797,9392658,3638154,1005703,3621466,54284520,26656409,10000,32223318,0,0,0,0,0,0,0,0,0,16385822,58368310,12967908,21437675,38691503,16681228,0,0,20900451,58566861,16816205,31974140,16808835,6471433,7515749,0,2470651,2069431,1125528,1431373,1377286,674797,204160
20140114,623636882,119051242,0,0,0,0,0,0,0,0,0,7515398,19407713,10393560,8844394,4116916,12193898,4679074,0,1793003,22976827,7578358,2322624,5990701,4440196,6798580,38530111,23882850,0,30368672,0,0,0,0,0,0,0,0,0,82313004,107554371,11614977,3254716,22520655,15174226,304544,0,31398749,45707161,21153842,17168093,25020200,7040891,14184437,0,970367,1436145,1673245,1606215,826204,97720,784245
20140115,585354847,145802905,0,0,0,0,0,0,0,0,0,13757361,22346104,13824939,16686551,12292307,7377201,431786,0,7931162,27220986,2419342,6443578,13236970,1784357,50261,45181552,29917949,0,36286780,0,0,0,0,0,0,0,0,0,33937482,42698142,19814577,74924981,4304017,18281032,1468184,0,6688125,39379007,14817504,16368469,29316311,9999482,5704972,0,2638435,2055368,1487096,1719367,1245621,866319,451170
20140116,615027626,110539666,0,0,0,0,0,0,0,0,0,10620811,18274228,9167037,9120270,3539200,1174063,96801,0,1671746,27184660,10520573,11371563,4132923,1145046,2520745,32080882,17346677,300000,40786562,0,0,0,0,0,0,0,0,0,43024094,120900378,63737770,41568697,3872953,4709188,1973262,0,14828404,38403212,6390219,18662013,20440635,15299321,7701491,0,442247,3334957,2791787,2497236,1356738,849276,1189961
20140117,655807680,132142564,0,0,0,0,0,0,0,0,0,16968883,29896089,20209137,9856647,3685870,6679425,347690,0,6952126,13810102,4374010,8959470,3048298,5424582,1930235,33882925,12211540,230000,32862463,0,0,0,0,0,0,0,0,0,21655566,137131659,52375494,35491205,2509376,29611851,2004359,0,26391893,43827706,45836375,15956889,7901458,6669290,6922037,0,788015,2033692,2294113,1029456,2767401,1091803,188550
20140118,386917461,106969779,0,0,0,0,0,0,0,0,0,14253025,16765311,23329610,5774544,7190843,2442771,572670,0,1095811,8993162,6042780,6856449,9325668,3062869,1264266,33031029,17103640,0,28566886,0,0,0,0,0,0,0,0,0,7033868,19159326,45502842,21222786,109300,8140028,0,0,9306699,21035587,20993330,19580254,9066629,2170410,750448,0,1911357,3233644,6050563,992282,2872680,1487488,626606
20140119,448234586,85684837,0,0,0,0,0,0,0,0,0,3963483,21984421,13238591,9589930,3665143,367551,49518,0,1328165,11662333,10593375,2209367,2803957,1112576,3116427,25874758,19463524,10000,28373228,0,0,0,0,0,0,0,0,0,6268233,86148918,23344323,25886310,24171702,0,1006250,0,13129116,42282052,12880728,11566460,16180553,7464228,8355628,0,975124,2880466,1825648,1889747,994571,746196,831986
20140120,795749437,116312019,0,0,0,0,0,0,0,0,0,11870070,30457539,8877499,5182940,5993338,5526469,864921,0,1281060,18221736,14255385,8040609,3134739,1073198,1532516,57444206,37439187,214000,37378769,0,0,0,0,0,0,0,0,0,36351756,155687146,28450576,2187141,61884553,59783482,0,0,26311260,69188974,25789912,33086728,11868159,12676941,10220972,0,1755265,1969620,1040209,2169419,4914242,927996,696905
20140121,794104124,141688941,0,0,0,0,0,0,0,0,0,27693528,15438306,14379554,13748212,7517455,6183661,682448,0,9737735,16745383,7117315,17243873,2385952,2633060,182459,40654866,23839061,50000,23270858,0,0,0,0,0,0,0,0,0,130257806,140835582,18613205,30570705,40544521,27412941,0,0,30538889,59815339,15307737,17034184,24837444,11975046,4219629,0,2701356,2587960,3572148,1563822,1541939,461806,208339
20140122,752253567,125155484,0,0,0,0,0,0,0,0,0,17363077,12473034,10890522,13321841,18199958,2221282,1116933,0,3442736,18090481,4948098,9430971,11360191,1857192,439168,47872643,34682816,1000000,21666312,0,0,0,0,0,0,0,0,0,30219016,118874822,95056629,42785604,30982749,33334704,989373,0,24514756,50418249,32152097,20327553,15929662,6110273,1250604,0,1247785,3720834,3675917,4272635,4279466,356411,1377173
20140123,679377299,115756493,0,0,0,0,0,0,0,0,0,7096195,18080338,11106244,9993887,9749393,814946,4569635,0,1016689,14851187,16245612,11415413,6770119,3614719,432116,62287361,37926899,1600000,20686324,0,0,0,0,0,0,0,0,0,16242215,72015310,45162788,21302568,56241135,22418626,2022248,0,22987271,70191844,21295369,24015843,35029463,14445359,3084203,0,1498443,2950719,1269018,2177782,2867247,3741004,161767
20140124,859252304,191146458,0,0,0,0,0,0,0,0,0,22496435,24309248,42640176,17105607,6761968,1889123,5741044,0,13877227,19434539,10264238,9537727,13053489,3517526,518111,69945181,40147842,0,16021604,0,0,0,0,0,0,0,0,0,15592867,76508231,82311052,34737599,16212043,21681234,16462033,0,23141946,75002974,48803279,48017105,42936059,9350049,11454693,0,1528647,5013800,2962446,2940019,4394954,1461491,1478698
20140125,731520238,139778133,0,0,0,0,0,0,0,0,0,10458877,37535398,18687633,4327503,10053757,3073074,580558,0,8935440,14577796,7751604,13203773,9256269,423390,913061,72053314,31154319,1000,21604350,0,0,0,0,0,0,0,0,0,63069289,97930698,54341002,18022578,17996592,20250373,2487564,0,25079376,44483226,32376331,38199046,13390430,9104809,12683922,0,1560189,3159962,4236033,2072910,5268215,946398,270179
20140126,880739407,138982784,0,0,0,0,0,0,0,0,0,502200,31545191,18660740,9011214,4273744,4232988,2265734,0,9976174,28570526,8483896,5844374,12671114,2887178,57711,58816165,33060504,0,14918645,0,0,0,0,0,0,0,0,0,23079037,144602621,16935618,7584344,126727549,38421436,5080520,0,48499219,68428247,42932506,27088857,36282482,23864562,6559819,0,817729,6087000,3441383,3043598,3134973,1369942,979867
20140127,976147173,153473992,0,0,0,0,0,0,0,0,0,5064395,36609770,18878199,19083965,5174280,1235621,2102888,0,7035148,19504396,20375856,5291911,9406746,1554502,2156315,98132438,33412272,420000,19597830,0,0,0,0,0,0,0,0,0,135167121,101687419,71359279,47334411,37030981,7385274,5603513,0,34984262,91757222,23223631,28336032,36430552,23987348,4820311,0,2256170,4077669,4180300,5566914,4594790,857671,469771
20140128,833248182,117466912,0,0,0,0,0,0,0,0,0,4749941,21201773,18185703,6725446,7806820,6546727,2019521,0,11218317,14903393,3668689,7819683,9219305,2809217,592377,91272499,22806126,200000,17683598,0,0,0,0,0,0,0,0,0,46420732,94540066,73385540,22370402,27702906,21925474,3317791,0,52993657,86230966,53092332,29613757,23286478,20030215,4437330,0,1299477,10847931,4454890,3074730,2684818,1459488,650067
20140129,655183716,94355711,0,0,0,0,0,0,0,0,0,8622974,17964865,7652932,4180934,2244413,7819910,99074,0,2455155,16436626,13562348,5532821,7071420,515685,196554,41171772,34298133,0,16412896,0,0,0,0,0,0,0,0,0,15372050,85377798,80580575,26295377,10452398,28572961,11009625,0,38305742,58925214,39231387,18038735,21338700,17235055,2700339,0,1337545,4801417,3306271,2577469,2290989,1063437,132120
20140130,326221465,50679877,0,0,0,0,0,0,0,0,0,4136564,8130453,724552,4937016,1515531,368839,0,0,779969,12188569,9446637,2089833,616847,5444639,300428,46865781,13675798,1000000,7559828,0,0,0,0,0,0,0,0,0,17371926,33217774,9892710,422926,10806258,498276,12601212,0,15431428,30788253,19618357,12831245,10019848,12362565,2033940,0,1315422,6920372,4218021,1511258,2984402,582465,1011523
20140131,147238579,19149475,0,0,0,0,0,0,0,0,0,629532,1073709,683865,294564,716188,165189,9773,0,10412834,1263601,969754,185879,2664485,39753,40349,15863859,7920041,0,7380408,0,0,0,0,0,0,0,0,0,9595781,9803375,34844418,0,5112766,0,1988992,0,4798314,9710623,4485114,5577364,3315271,2682152,305440,0,582846,1925398,860214,365724,424478,382389,164137
20140201,128137499,23340426,0,0,0,0,0,0,0,0,0,2468393,1885321,561396,545829,2292279,234640,153763,0,2367232,3776412,1084805,3387781,3867217,705127,10231,31882294,4663338,50000,12197273,0,0,0,0,0,0,0,0,0,612782,734659,25211439,0,0,0,0,0,2742064,8797101,3010087,2208643,3618622,3228874,54081,0,1077843,1308974,1145982,683987,1008439,518942,41649
20140202,168615299,18125150,0,0,0,0,0,0,0,0,0,1620791,920456,522972,1902347,1906488,495630,4919,0,91486,2295285,6147957,827099,575798,91826,722096,37518723,11517822,50000,7957674,0,0,0,0,0,0,0,0,0,4886494,10159660,18744276,399235,0,4904650,0,0,7004990,21363672,6618378,9199019,1962226,2931071,465041,0,2153790,1190208,516861,177953,419197,319130,30079
20140203,190131967,28565275,0,0,0,0,0,0,0,0,0,879469,3439740,4145203,1596088,1701780,4617566,476861,0,956729,3910318,1312911,2454192,1749793,1317105,7520,38323239,1532428,100000,10442804,0,0,0,0,0,0,0,0,0,5738552,0,20241079,2980860,524974,0,3004473,0,9287381,29290018,8513872,5326285,14979819,1992166,3892234,0,268216,1267693,531450,1123360,964461,942082,299246
20140204,204748098,20978376,0,0,0,0,0,0,0,0,0,1994972,2313584,1667915,2494536,937997,1422380,138027,0,4083474,2503057,167026,634393,365801,2038011,217203,23740794,11092174,240000,10001425,0,0,0,0,0,0,0,0,0,4906843,54308911,7046649,3457580,38308,0,0,0,4221743,19212971,16054734,4949702,7948841,6957852,2197754,0,1489004,2798657,365077,1665301,504523,359829,211050
20140205,261553365,31751048,0,0,0,0,0,0,0,0,0,6937951,3668893,3830825,1088203,1437467,1292131,0,0,415308,2232606,4861766,3741351,1226470,973603,44474,50567528,14209777,0,13802061,0,0,0,0,0,0,0,0,0,1316345,25147006,202785,22404840,3804102,115194,0,0,3953696,22006746,29248824,14293547,7792479,3195991,8245978,0,1449458,1718555,2397561,947414,1283999,782573,915858
