report_date, total_purchase_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31, bank0, bank1, bank2, bank3, bank4, bank5, bank6, bank7, bank8, bank9, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank18, bank19, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank28, bank29, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, bank38, bank39, bank40, bank41, share
20140303,1959205390,0,29780908,3324910,1070132,13719987,8617473,261931,883850,577099,7513402,5313226,1713964,6505314,490001,1396198,12850923,1506709,4765506,5764811,14649799,13579219,11708684,22159187,20478578,61569520,92879922,214933445,91716811,25212995,99345939,3221692,694626,0,154896274,0,2191601,4954074,21458817,4890668,0,8983587,0,12092605,1635226,6414165,3520003,23432264,5172669,23100853,14074422,10656613,32360820,28790214,55150880,45740022,31046887,28392422,27996291,34335427,40655091,13796248,39000071,42492044,76047880,54629293,64520688,39323738,37550693,46183520,38536202,36039267,28422468,20557809,12064122,9892691
20140304,1719103693,0,32520460,2162416,589309,3624041,1501879,81899,6630312,5833606,1705074,960670,1686621,2371544,2188047,1216841,3564324,2060660,1559025,2181124,17093513,19435630,5201795,42196730,40692466,59812540,58897986,68348564,72719042,120222751,18251372,10736917,597201,0,177487721,996718,10971071,0,16196532,15841277,0,7228532,10784781,10937952,5119131,12559971,9156645,36086364,8636081,13863300,11416021,3083776,17411461,6061537,16167031,20174016,18491499,52166566,25444606,21037958,32935846,20262308,49996794,49499405,53599256,41021627,62817939,40225510,40920323,38600870,45311903,34368378,35660404,20042126,10092039,9784059
20140305,1636329106,0,26800763,154300,594039,7709826,1952446,31775,5948086,8171082,1729999,1157947,77203,3827482,5255315,1547032,1457947,5815307,2668296,13900496,18510344,7146579,8887018,26082157,30463726,49193302,36991406,60945664,19391206,85150234,8377411,48061335,16127,0,104951486,3913428,6978739,0,14771323,15108905,736531,4909574,4806084,9315059,7195307,11480277,550618,50841244,17060113,18714196,26578500,0,13339164,28381922,18828605,17422469,27497398,36072998,28069608,39975345,33884232,26674533,56870483,50483739,45061791,52477241,55622901,45673430,51451556,43755646,53589938,43156068,35313452,21814775,14867760,10116818
20140306,1350446630,0,24871172,1920466,2107952,2013234,1679176,1496817,2320402,666748,4251932,3358123,332455,3031809,5292807,1244911,2453802,1932939,2089635,15600057,16383336,18982809,18516238,20871151,29656659,36441366,40575092,49369571,13544871,25449946,7734348,14051098,9771115,0,25386335,247908,4960570,2036903,6081234,11276050,4505839,12361272,7895514,6021755,11528283,10223210,12185547,4027321,5398263,20913612,14057970,3072327,23088107,39238382,14809500,4451204,25728907,32824778,27760360,18167604,33568281,23889560,49368595,45023865,49352751,62388394,59729902,38101215,62255832,44593043,53355824,28265973,29436449,23739125,11047246,10069783
20140307,1275418685,0,30503151,736290,938022,914135,5763571,1206137,11553341,49674,2513973,2172217,749172,2613353,608702,971504,1688676,1081423,6742981,2626532,6270456,16894800,3063127,9390280,23529696,46314373,49228627,81508777,9568400,12605431,14324598,16990701,539066,0,101522704,0,9828049,4963284,1403081,19158313,4605432,9871375,3419383,11172981,4501033,1366342,9482572,1016588,56635655,16196468,9532111,2731511,10623053,5270915,19937139,30316751,14593771,36690052,28875061,21786560,17989420,39860037,26687753,32870914,45115521,25569427,34262053,29760784,38765634,36786025,37428354,39432386,28948073,21445616,11234504,10100814
20140308,725095462,0,25869103,2686920,1866166,4432037,1791729,419294,2491789,591628,459459,480266,1503706,1361577,3782055,2944282,9520264,4497078,3492319,1737822,7674120,9726451,13424200,6032600,10575768,13956431,19922389,35345558,3541705,6062307,2721828,1956502,0,0,40205349,0,4056712,4923027,0,9076662,0,9972120,0,988546,2949617,8117149,512388,5276858,7150598,0,7871087,3929860,7958861,1589079,13079076,2641318,14232530,28583306,14837915,6009316,13936081,10320536,10784460,24414206,19071237,15944855,29789273,39116201,31242714,28117450,27235325,22908356,21804675,16608043,8792290,10181033
20140309,863868715,0,36160356,433126,445256,792415,1306719,1547304,6368433,1265865,2420189,1466290,122270,168875,21184043,1247658,2836919,3856222,1420068,7719855,2759720,8444555,4069117,7392300,15480172,32351108,20499739,20179903,1942489,15066603,2385680,2197564,145144,0,71280327,3908307,408103,1494301,0,395204,0,11924599,0,0,702831,8326956,7733660,2025833,8579791,13617440,2587322,3045476,9852853,15275891,24637909,2498386,6744693,7664215,17322220,20441922,12514143,22560035,18457020,40958916,27980083,23525406,28687003,26246374,36658477,47761255,27844539,24280786,29225322,14259246,8649913,10116001
20140310,1566596910,0,22779138,2907191,1656493,5907076,2703682,2657689,13043488,366549,783455,3292620,3249428,2449834,3992229,1335075,2063339,2491926,6778794,7554074,7351354,2769449,9710207,11097641,23468309,35973112,58987195,89715536,25976482,14795163,1831844,78497404,212878,0,200909758,0,9879715,5111571,0,0,898058,10138987,5026274,0,17849208,9559699,10003133,8927208,4578424,4413079,20521908,10540386,21149445,7205196,13441769,30660637,20980575,25159986,13929831,16592673,32712459,22522997,42849998,51794405,26017318,40794830,51054333,53975507,64274118,59396526,63104776,48166825,44167793,28951006,12978536,9959309
20140311,1420964232,0,20460701,1453595,739023,1051142,2768427,453839,7726982,125585,748441,1344668,2572727,4577405,1227792,1032163,3865404,4246862,7500282,5826659,10662744,10289163,7215179,15230208,17565951,16805638,60070160,73149519,69024936,21968378,1469595,26830599,524342,0,180692896,2981815,9854059,1609119,5060283,3800123,201165,1475493,5122151,988247,983216,10239530,991297,2989546,12251453,13557553,11715118,6426293,9584274,7598625,14924353,12610318,27212792,32141270,24947638,29026312,30196598,25932066,37162938,50466278,38886084,33661174,55583565,47767172,50295327,37642500,65831650,39069899,37407237,20721781,12932582,9894333
20140312,1230934397,0,25946657,1314852,1272159,589778,1002465,410766,7753432,272742,940747,7810600,912385,4931324,4327806,284214,8993588,1832614,3296427,6412787,4352265,4689495,18800625,40501125,15014940,33050841,50909578,44456903,7752538,5759160,15362723,6172327,213650,0,106208333,3022953,10130888,7170176,4977963,7066587,0,4760546,0,0,19454903,10445655,3858053,29657940,12178655,1582387,10345823,528289,15486078,8736183,36926130,15475553,19045087,19049313,15232086,29846731,13397786,16726916,31677185,44136718,46532047,32993379,40803168,41521056,37334637,43375561,51367941,35212901,33507439,23561459,12107622,10150757
20140313,1328546072,0,28156394,2113840,546973,1459249,1784325,1228858,15002513,275911,717195,2238264,579061,633615,151163,677965,3455312,5975055,2582129,3381604,7467540,1711300,9733204,8455262,32223197,41983350,68149472,102873820,53939143,11126318,1813484,103684880,383246,0,112745185,5079940,10126793,7009208,11834508,3063518,4023917,4390260,4596685,1018806,22225250,10801319,10920716,10919367,6952376,6544131,14238060,5679444,7030324,17016874,8496079,24506702,3489051,19565485,22796819,12914204,22985007,15438211,19003739,28748887,18063479,40515299,51398216,31968918,40681597,35878180,41205281,29509410,29979845,20304824,10267904,10108612
20140314,1032832754,0,33870925,807624,660168,2086052,5810092,1213486,6529671,21633,299904,1653565,435215,587437,1251097,885304,7172541,1951874,2895703,2504967,24507366,16242200,3844091,11148476,13243978,21493920,56162119,25487517,10039586,10031166,9457935,27060172,107199,0,60312469,13951983,14942701,0,5244998,10172115,0,4392379,18832852,2963859,7104572,2999732,20687923,0,6713393,11566134,8162510,2700137,3107843,491215,6476737,22485134,16797699,13529408,19582343,20671842,22283104,14344761,29275203,26964071,35166326,30515380,41980851,33939939,29746718,29291224,30313565,42062373,30651067,19879558,12972920,10092733
20140315,804593572,0,32567109,1061797,284178,1481875,1156348,850922,4368967,2485292,1743047,1234811,1326068,1221142,1725766,3842234,5813428,3310932,3304339,1790318,2920009,4646150,13000319,8765472,8261001,17346963,15967637,52052118,5251040,12686275,4238488,2097461,131453,0,88189334,6001456,8111909,20219396,5051859,0,0,0,0,0,9944433,485227,17170024,77501,3353756,12238108,6907828,994188,2988401,3320741,2833688,14549666,3946903,6547995,15224339,21411418,8005847,10726370,27043971,18425237,27600609,32034534,20702042,22526511,31092265,28553948,27714409,23155791,23706545,18485778,8173787,10144799
20140316,916032883,0,30105624,312247,20223397,2581460,3384428,278968,2604270,629306,230203,1265576,4369970,3543088,451029,384322,1116842,1911371,2000238,3359922,3841792,25294244,7396766,7094036,15806724,18928930,27339579,133964003,4966861,68191255,2217334,10806884,885366,0,17491588,4935329,10109859,0,8086993,0,0,2282978,8068802,0,4552089,0,6011881,1858386,1988717,1137835,6600751,1524810,9104468,14845005,0,10432984,7994342,19455607,7114487,22057778,20434053,11866125,25610151,30363341,16521868,28047813,14030086,29611494,29245154,31420205,32153263,23694655,14710870,18392553,8768797,10021731
20140317,1444856542,0,28119130,5352813,308739,5594319,1114041,218519,3390142,2167672,548268,2910732,2254197,1709225,794115,1007782,8678457,6727782,3147837,7029284,17938314,33749254,8839025,20058715,10703710,31898691,19587987,115549220,77709825,74281566,100898537,25511725,683122,0,48831635,8047411,15008546,0,10164042,1984430,0,1020897,1014228,29709385,9363151,7012265,2015224,15497451,4105825,4663623,14169711,16874276,10562688,17588015,26789196,6008830,4608049,14945540,18328405,21021733,11053082,17940820,35368688,31867117,42453526,35546734,42425967,43458163,36501147,57773339,45275536,34612922,34353884,26545578,12057953,9804785
20140318,1081162480,0,25860415,790565,1727349,7698301,4010962,247208,1968936,1726453,730900,9147936,2410719,4829778,3174666,1153959,2337172,2551148,3905900,3253222,7760435,5461591,3834632,17367505,24593737,18705521,39278737,58345184,5223342,35837066,3058765,5920304,215224,0,77788745,4882188,5823943,4956176,15105429,5596941,2002761,507326,10030731,4991872,13995165,5004031,5458203,11448808,2417663,4485916,41521809,2532782,10746987,17234854,14932728,12534496,20383207,19098089,10801035,24260048,24243045,13436364,22605607,22896003,34606551,33465380,29494086,31569094,27248755,36676285,42278833,38687040,27323814,24954200,10179322,9828536
20140319,1175049310,0,22287788,407361,15648536,2498936,1869446,813985,8229660,2126816,658582,3820399,597671,2902340,435246,1053845,2546648,10490848,3434954,8679501,17303439,2895229,3614527,13276667,8652126,25187137,36025627,51977862,29335504,2353661,2470536,14432296,29274197,0,131882120,4887115,5002735,6984873,9471886,3924561,38501097,25529103,7104583,0,7006905,8283732,9780205,149696,1998958,4531532,11379851,1020022,6633932,16229703,11920317,30523775,11919782,16743114,16371624,15237902,21221507,11226177,31887649,26285608,29215692,33837356,52209029,31201169,43934436,37136109,43129674,25366092,22708130,17050729,10232773,10086687
20140320,1139072271,0,28807015,337072,3124612,1802640,720554,418266,5796167,1423981,1391016,6896880,280823,3198502,691311,1245448,1912584,602227,1493969,1292488,34065938,4673366,4013608,12318264,12496555,61266680,42008143,133660856,17414213,5379886,4451499,7039674,748613,0,100465295,1175120,2981047,0,10093195,986476,9905403,5866731,4968441,0,7264593,9100254,18063544,14752827,1533336,4994187,7083863,983235,13680264,14172983,20673714,27251491,19624611,18712974,10186324,13412400,21105340,15164161,17994873,22355782,32137821,27018354,25599312,24050344,36283879,34809656,39474736,35129288,29076365,19770499,10119184,10077519
20140321,901048827,0,33131406,1958436,2825065,1433116,4202556,1658754,3501577,1402636,3251340,3871413,3196641,679306,158178,2617656,4014960,2732438,1118866,6530225,2481592,6430652,16166968,11228709,10069913,23861136,19615595,63322196,58785190,50544107,2874457,7902258,77473,0,37758570,0,1982919,0,0,5029177,4882499,14999006,200479,0,3507201,4007503,30844468,2888096,4996482,2011643,11422606,13794697,8715571,5073057,10594747,5110576,4627513,3523693,10275441,15456416,14059378,16835634,26432873,23335419,16312030,34028394,30950973,15260289,21468539,33293527,35464506,20922578,19047358,20179786,9999960,10110408
20140322,584423977,0,29215972,1029541,1137382,3804765,1444979,102571,4355420,1236445,507531,1146358,494113,2373905,290052,729301,3869179,1117156,1472421,1133546,2871714,2588913,1042842,5044511,20423105,40111774,6122173,36485303,10425584,1108727,2446087,5870127,244301,0,6014906,3007195,3023472,0,4948603,0,0,20284692,30204,3004855,1021626,0,4456029,15950447,1758703,0,10865652,3547490,7706956,2493409,6295248,692589,4513041,10638577,8243738,842802,9736616,9207765,11127486,20957392,23760881,14456920,15558019,17805248,24826686,18434278,31328069,20447184,19161554,18810187,9153624,10066036
20140323,647030988,0,32257146,2392745,1405939,1476424,903308,293585,3754467,1105393,2591235,581248,2863726,595910,220214,456491,4501601,5849890,854164,754592,3094545,4135123,2888734,14841552,14826690,12774515,31573916,23637443,7805630,12352492,3051012,9236229,299004,0,24927832,0,0,0,13315035,2974715,504564,6615014,3981704,1004379,5953707,7087227,587175,7324302,50487,1001043,4911840,6049430,1079157,975082,3930444,6074190,11194860,14943813,4131656,9814980,8573275,12473817,17352670,15616491,17024104,39697520,19183659,27594949,20025841,27768895,32508335,18551468,16155143,12651979,10066189,9979054
20140324,1141012147,0,22109502,605864,331929,1478370,1549027,8488963,466770,732304,537056,7657378,934263,3879322,660827,942169,3378498,4783122,1463790,57706684,4561633,17055749,10446157,15891484,14520486,22629248,199464080,26588733,7888043,13483080,14332770,10158847,4947616,0,27365386,0,2459324,0,0,8003587,7445557,8102376,2451779,812727,18935287,5393045,6310813,4994326,992445,3014988,6972014,8983146,8785287,11551500,5314957,6038455,11719898,16921106,8542265,22622011,24845226,18346116,31027525,26873363,30218098,43270613,44256058,30391790,34513932,44722036,30747312,34167193,23767397,21022270,9611066,9826109
20140325,939401225,0,29551051,636182,847030,4719234,7019092,145379,2288011,34616,1042614,8680124,1485884,1637877,845309,1305389,2074757,3778233,3721630,10306542,3857265,10349953,4733879,11719865,18124972,31564663,66324266,19451424,12392175,2082481,15648353,9677880,887377,0,28516508,0,0,0,0,8057348,364716,6549920,3021015,0,5206483,2573402,5173655,14483639,2486636,13429848,7310816,6930768,8735758,10235397,10630003,7591117,11854759,10120329,31750554,8873242,12877091,31422856,35163909,30348031,38664417,35900389,39241388,36749002,26847733,37435980,37403900,24821026,23040692,18985291,9962042,9708058
20140326,1022016290,0,25133889,649060,517885,1884874,389975,375810,5578701,315955,2641008,4057878,2062682,6089357,951627,2263994,1651413,5959936,2228376,5144574,3403823,5244104,6100649,13027512,14225168,55448530,44548039,47104075,94533090,16988998,3897971,7498521,14996,0,58027188,4925242,4706494,2513084,0,4887221,1680182,10394613,730759,3062525,5002281,5081945,9929302,11129271,3432588,0,14062913,5901671,8056363,6393460,11165777,7855416,13494642,12552942,16777174,12914847,22977322,18301477,28949945,25513861,30764636,37749740,46212370,29324287,22989844,30130340,29393847,28640467,24542311,11217038,10968169,9730266
20140327,887292726,0,38091515,1370584,4265568,3655906,3093831,1113401,4306451,859721,1130454,2202199,1829096,5273031,578012,271085,4284879,1909879,2556985,2938039,13244558,5459422,3671723,11081157,13681750,20235236,25437010,33710927,3133865,18621030,5619965,6714424,235477,0,41129698,5108652,2482400,0,493792,1956902,987714,512429,987022,0,997375,1522092,4517345,4938913,8820089,2576031,0,1439593,7039185,12793097,17821963,5485598,4946666,32353370,32326926,26202728,31651050,23372213,42877616,31873706,30073846,38451926,24776538,32710883,45003964,20688335,22912408,30862649,18897068,15466218,9999431,9658115
20140328,729091409,0,32247048,655675,1133583,984887,1853289,215518,1259656,247190,654906,1651210,612630,5137491,709279,2780741,5594873,1172257,1235049,1886071,8690576,1419913,6075325,23060653,15888552,36834014,22113722,25710121,3915911,7509724,5209388,2199007,310685,0,17591281,0,7586055,389034,0,2024142,6117091,0,879887,0,1522493,1948632,1513929,2449871,5177157,8157823,6551475,992099,6928672,2961301,2313171,15875098,2041407,17436938,21176336,19524953,23257376,11840504,30529706,21214851,19225285,22197999,35495928,25806350,24995948,31069449,33611300,19600375,23395958,16998818,10114512,9609261
20140329,703279492,0,24977968,954828,358652,2019304,634900,234146,2813219,1096836,975592,1411878,3211965,239738,605702,571820,1790330,6093311,1071895,1361102,4296038,2900534,2865134,10506785,13578005,8398825,44688361,55759358,1685320,135774653,1545578,5978106,123260,0,12981660,0,5019657,0,1013610,1187055,977849,518804,0,0,0,7061689,1105439,6495890,511819,0,5105831,4496606,783285,9640943,0,10403325,6683419,17242347,18386927,5470783,12576586,12249036,18980692,15381461,18776308,13496825,25365736,16440130,17909061,17200576,20663844,17099894,13903797,12209016,7827990,9588459
20140330,602663436,0,23293235,426444,888527,11778584,909635,200153,5496068,925753,1895943,2795639,418845,4943532,695614,951559,8417434,1523458,664723,3219645,2526145,6148782,3464124,5159018,2374693,4716078,7594287,37432307,14250965,25972684,808560,27406166,111108,0,14935441,501482,4912637,0,2528685,5052182,7959283,0,3927556,0,920856,0,7246460,5591043,366649,140875,6109663,510415,1843941,2093092,1994803,8168135,4512855,15534055,8830695,5900435,19322563,14465304,20741978,21750885,30104061,20868401,22234860,20237273,15368762,19721575,16555540,14500231,20533698,12614653,7138450,9514256
20140331,1250306245,0,37141796,637215,905920,8053145,2856825,2023675,6604895,1139980,11865617,10408580,9266852,2092107,1245586,1033093,6082643,2893107,4073436,6685199,11599408,6829112,7205375,17000143,18626852,45875248,90783662,67817460,23109871,24045041,22582882,10472279,112038,0,30189922,5102369,1264147,0,0,2019413,10117180,4930010,0,1813421,25850277,0,7390825,10285964,1507845,0,10045481,6352202,14811869,14027364,18113258,35065756,9806146,13422021,26231675,25249602,24600128,24664243,31074613,32818766,47929518,38142189,44638281,40981548,40894718,42074361,39246368,35368973,28653343,22896173,12191669,9465565
20140401,1602453549,0,26385060,1923734,831584,1988497,3135698,299788,5825566,571711,550535,5390178,1479953,3661241,3409627,1328842,6767084,7982811,1840458,1859039,26381568,15317205,7247786,47553038,101001560,140161142,92026576,69122130,104914412,20950528,16075004,12393931,1190883,0,71237928,5105124,14713778,995790,904938,5129182,18665401,6846476,2732378,998300,17187672,5984545,7165956,11689697,9112234,9123202,9201566,597612,1514996,16928504,22494809,22080902,10685242,31754564,25699923,20835435,35738251,22146265,35393499,44543964,45328650,43257867,41095381,34277246,40839724,39635984,33670274,36595433,31602843,18520811,11446780,9407254
20140402,1232180369,0,44095098,4708131,198958,4956462,3334413,4347123,3055482,819056,1816781,2330598,6131123,5726912,1209683,511631,3427706,6553265,27290056,7399555,9558689,4071128,14626446,16906837,28510494,23472615,69942603,118501715,4166455,19992057,9111859,29491796,1188885,0,26188260,4894481,10966781,3950116,0,0,15405470,946912,191548,0,13109422,10855759,0,14974694,6430581,551861,4019434,492049,993537,13684369,16903729,18719930,22389199,27505487,18686158,12981312,39602241,14450495,23651517,32508173,45777524,45423399,42156084,37502586,51072190,47768482,36257470,29042400,23991239,20028815,11095874,9557179
20140403,1075779488,0,44056157,1515366,2937973,1441195,3103697,645382,2548640,1161806,881521,4420572,1787838,3499339,972970,698068,5955497,1990054,1169424,2052695,9524562,12388422,17583011,8563324,21223722,35595790,44396782,67401938,11560001,13563595,3381125,20956404,46900,0,22697508,0,13330468,0,0,5046836,7277186,6054860,1110494,10016100,1980541,2952708,8741662,13783204,14009384,7431431,5170563,638096,32932502,15888724,12636685,19434644,13867368,12832205,8501368,22024942,19586212,17890977,45040050,39992831,38443402,30119529,42360821,38414065,39333978,28359961,33443757,35427566,23918777,16553685,11863798,9646830
20140404,869826250,0,27510943,556672,368977,236711,780720,84034,1057223,710146,826922,2675813,972214,647591,502859,1027433,2398073,2980713,1010258,2453652,2024796,6252818,2682947,13706696,6336947,28680051,42195162,30668122,23309869,12812182,7984537,5077879,537423,0,23253344,4992756,10009826,4997852,0,4904484,4979838,1892381,0,0,502087,3893324,7559522,4124765,11137092,17693992,7068499,5531882,1006433,2144493,20298674,28294219,10995558,30172060,15177439,19437213,21864163,9663054,16587948,28919609,20850299,39343655,32790036,27771773,32681659,30764383,35775024,30170806,34660518,18944006,10217264,9683937
20140405,552439004,0,27638934,392566,616626,421012,1396310,165598,2630582,1276639,4876025,796120,508795,3264408,1690801,790918,1407130,4937571,1782867,2102394,4789069,7605239,4353828,5435811,14362443,27569364,34781514,26329238,3314246,1406509,1744465,2350178,5029470,0,10984141,0,4995491,14834209,0,0,4456549,0,2942683,0,0,0,0,3957194,11032785,255393,6089225,0,0,10438146,10930409,6984163,2036528,9669779,5960861,11620292,5099119,8772566,10688356,21212792,10503593,18785771,20664667,12787718,22559905,18280030,23113181,22831898,16060475,10694416,7699575,9730424
20140406,538590199,0,30518612,710317,631845,2189168,1173561,297462,5670250,350661,610154,1755540,2075451,336612,1051754,784861,2582869,5010061,876894,846194,539322,2402760,8024995,38184711,42303039,9903286,20423732,20202903,3658069,11579278,348042,1871526,65700,0,25168165,0,4996796,0,0,5605951,1976625,0,3042260,0,5038402,0,0,489373,1973052,365264,3103094,0,7443920,5288411,2148578,0,1999142,757220,5561825,2378618,12919614,15915313,18225745,6616888,11404021,15898489,18434335,14975736,19770754,27354300,19153038,18424361,16177313,10543124,8768245,9692598
20140407,786574897,0,31365248,804454,1308027,1363189,3892986,5591065,3339207,1565584,631030,692951,681309,3274013,765820,914200,1358445,5648441,5533127,7445333,11117888,23560522,2407946,38691999,9757115,16375094,56443048,82814714,8283107,1798849,5769140,1781598,1520257,0,20069268,507478,9843051,0,0,0,6332342,0,1018769,1711030,5097483,5088914,448,2991023,10770375,3464132,2503516,0,3059207,408660,9422125,6125608,5401729,8664945,16781962,4574315,19911024,30267021,9556438,14393321,20710822,25873335,24837428,21676484,39230683,18289933,26759397,25361132,18658062,12697397,8367663,9652671
20140408,1190990631,0,35445574,1953408,985568,2350294,3932151,106429,1731985,713020,945304,5806637,4963506,6149685,632976,586741,3408485,3080939,2121921,1306883,4410958,3570175,16246184,14900629,38476732,42790314,68960342,107312645,30404505,5704742,7298919,32341066,417411,0,19697743,0,7895500,0,2692946,2512180,3291101,5090855,7405969,0,5028593,2928250,5322125,7131610,11846319,6625861,17002310,2271947,5210363,2312254,7796047,14654742,23068910,5312721,17672546,21672756,18554894,35678521,26967340,37862304,51081543,45825250,48806014,33358399,50385682,43391173,34987709,39262014,27830187,22317923,11550035,9631867
20140409,1201961729,0,41359301,943324,545592,1152664,4404088,512195,2007239,364818,1989252,1948051,1427741,2843566,611053,1790072,3438973,1914086,4373765,9626963,8915707,22348536,15868949,11884066,65254317,75599983,129463625,30041232,4886311,10381956,590263,3942045,902061,0,32522300,0,4955053,0,5024412,5085451,3629607,5937228,5960990,1819900,9210037,798584,7531952,5124484,11865491,5804740,12987253,3501025,18859737,3508406,19167751,19081891,40106304,25944580,7195698,16517124,21789820,20275615,18775319,39664884,46011800,29568627,43927352,31906975,47599740,35153131,39041407,32937634,23395549,19490739,9248400,9702945
20140410,1257791976,0,28557241,1447243,784166,8202895,2567208,225624,5444570,39634,558212,6143732,255427,5471097,630425,592307,6774487,5391110,12574852,1280145,15865357,14685893,26412568,23364980,21810393,46522208,78643410,86074265,12690397,67658720,2246113,4003268,6084125,0,27611580,0,7005681,0,4985060,0,505533,3020897,9049001,1016600,5239675,1524698,8260989,10868133,2981033,4095031,31738471,1501415,3624063,1285740,23964618,12793784,17199128,18374051,11276380,19872556,29756828,23238048,32948367,28637516,37786122,43657861,43139783,28441806,36203141,39339543,60839684,41591730,41069225,27236608,13412645,9696880
20140411,1101567126,0,31629959,849963,1177420,8130102,3878132,286812,2235716,477525,921554,1098875,1606298,2491261,1047735,6507036,1644014,8335771,9677917,2613996,5155128,15838895,8596149,4232821,24304146,140920893,162282563,49516559,948520,13435281,3085269,7287006,684838,0,42529647,0,13004606,89725,0,1951407,1991600,0,7619875,491736,999824,0,5002086,8573646,2285484,4088755,5359551,2341655,4768414,15348996,8693693,1844744,8573983,9057878,18755073,18273882,22253282,18842110,21148729,18938235,35335518,27707047,33343201,32164906,36603349,25494366,31313767,27699454,25280584,23422817,9793409,9681938
20140412,713131643,0,32899153,1331195,967483,2037638,3732460,135046,2559564,1187287,721350,1094561,3611459,1897406,777816,4811675,4992808,3794269,1909927,3814812,3926438,5393873,3419763,6784783,16564368,82366614,19120367,55829873,4388798,8982188,1744158,4208675,1600359,0,36039623,0,3660168,0,4042254,0,1013878,1958401,503249,0,3606304,2037119,10123568,11107748,0,97956,3340560,6949701,1019825,7397546,6082061,11358277,4948607,13836127,15486093,2992286,15163104,5317877,13893115,10701267,9942031,24673565,23977186,10530294,28207596,20626651,32470858,29286592,20580811,14950733,8862206,9740240
20140413,714597608,0,26045692,623506,762865,1627062,1078838,927533,1661255,893690,606256,2591176,1169707,2203716,377424,1961508,2921832,2890801,1426023,1189800,2941614,16073237,3735418,7979041,43336493,28835865,32083446,11844214,20717349,3119570,101195068,7125794,198050,0,6497108,0,0,0,20282,0,581810,1499652,0,0,0,0,0,0,6301993,0,4848626,1511373,3475139,5626089,2007490,17288636,8291058,13576690,2655857,5503854,9394423,11913175,11392780,20566641,28229686,21942220,17535218,21439121,35806611,25489523,27520005,23791808,17806460,13562046,8697121,9681270
20140414,1144221932,0,25820595,1039178,653913,695250,2674043,6532428,1849816,1459730,570019,16418804,4316444,4998120,634937,8853203,2521764,8400436,7130920,2680916,9721924,8307301,16544339,12310842,40631462,31377068,84681049,60194336,2600232,12377514,3104391,1248126,3896234,0,10488098,0,10994762,0,2017869,5120469,3482947,4015006,3493621,6343917,2446185,5071444,940716,15912456,6674191,8294884,5014037,17145314,15419099,13569045,10307894,11383939,22343186,24755213,19161259,26117767,8176337,26930366,17920998,35736920,44434263,42489063,63445272,36399123,37053102,48378979,46508014,35188226,29848849,18027920,9336277,9589571
20140415,1178573487,0,30104151,1492619,741993,7053863,3524759,933722,3692419,130590,1161179,2471386,446056,6552709,1445682,1058954,8679172,13126449,5903371,2996035,5050946,2127366,7385999,6201780,35795770,58778235,52048364,64139193,7638216,8940222,12112506,25955424,370016,0,14303277,0,4597358,0,1010010,10025150,3186755,0,3842815,3539805,4876276,796241,14801909,8400232,5307333,17729758,5442084,10945278,13823874,18667192,10991606,8397100,7078989,20307975,17630200,28405045,17986002,31544507,28318464,29061424,42651606,33716583,56722359,33613415,49601059,53150463,54655456,38454558,41899920,31609980,13854906,9567377
20140416,1123610612,0,34773809,2323403,276430,6661751,1791724,358229,1500241,288435,996990,7626977,407041,3467258,1161882,652709,3283823,6156032,973021,3307147,9745768,4620955,15055039,14974716,20450721,38712719,91295377,85586632,18724859,6273625,2258976,18203935,156147,0,21064796,1988631,9503854,0,2932576,4875453,8361601,5123980,987058,1522454,14089537,0,6426437,7770395,11456474,5055811,7528747,9910321,15260449,2113170,21951981,11849063,8628205,23633516,11716277,15324243,21555804,20318308,30436185,33468266,29036296,32465305,43403936,47195027,37511703,32381846,47070077,37052854,36162699,22589146,12124867,9696893
20140417,1040319071,0,29657920,1054565,1224064,2159423,652260,231780,1608344,188775,4140145,5451461,1959768,8364016,826569,3184856,3606716,6474433,1091790,6377368,4118124,11543919,18942498,10605492,30138735,46384218,20561272,99907435,15454555,51485735,6871507,37298495,47614,0,18186279,0,10866016,0,1012603,6009589,3633714,6991271,4951450,1097921,3976667,8134486,21498138,0,7217547,20121,7691902,8812196,6523434,11016564,6238214,212081,19930317,29308667,11912391,16339173,7303348,31373270,17073802,16450686,19895497,40402184,37855242,30918025,28505608,24338676,42367356,29463293,28161397,20188211,13156458,9671425
20140418,866509633,0,34266010,1266649,1687496,7778196,4513170,1778174,3768412,1035281,466816,19937295,1270648,4515013,719102,194131,2921101,8379589,3535427,1614985,26332676,6163581,2711571,12201081,20520263,24585203,49811784,60778652,3708930,3188889,13361821,2233769,20986,0,17337055,0,14540973,0,501220,5087244,3710674,0,2930231,6961139,504996,4929044,5066137,4069056,10433671,9137326,12580294,6341702,7208764,14613500,4537785,3640557,19589565,10306515,9169683,13590415,10859011,20488616,14570468,14548258,32196404,30343595,32773867,27603594,29656932,30258098,25626173,28482286,19739727,17959961,9659907,9688489
