report_date, total_purchase_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31, bank0, bank1, bank2, bank3, bank4, bank5, bank6, bank7, bank8, bank9, bank10, bank11, bank12, bank13, bank14, bank15, bank16, bank17, bank18, bank19, bank20, bank21, bank22, bank23, bank24, bank25, bank26, bank27, bank28, bank29, bank30, bank31, bank32, bank33, bank34, bank35, bank36, bank37, bank38, bank39, bank40, bank41, share
20140220,2011876740,0,20999494,173210,393574,584560,231600,572083,2276640,4151580,135998,15836466,5924601,593890,6769711,385436,11272685,1843415,1049946,15729144,9748017,5265643,4202035,11047929,14080142,8097047,20743752,100592788,5402406,1263815,11911195,102239498,2043825,0,312344073,13065682,20065097,20778718,7916488,56549166,13987508,5117765,7595469,594006,6041761,4647071,5117348,22023606,13601367,69409216,72465589,30184000,26361569,17979740,31989540,38086884,24019013,68298020,62124725,38138637,39691584,44703948,28581755,43885370,49580778,39252503,47166834,46563519,52394762,72964481,47758108,40386689,34323240,27292874,13798337,9467775
20140221,1193890055,0,17654877,597997,251931,129298,1088758,284696,684349,172869,97764,201150,6123826,145645,3042570,1394744,6723153,2098336,681236,232187,982112,3882427,3558750,9462659,22792073,15033422,19538295,30288428,8890384,6020942,4443352,3233489,199922,0,185963400,0,9339027,4885251,8719266,9929594,16731757,0,8797839,4920963,4996665,6517801,7708548,23698869,37160517,28760728,13138307,14146782,16540742,6059240,38109080,21804938,9353889,17637728,22850025,23264496,23200115,30825963,27597235,16541237,29433229,73970847,36993638,28711689,39932789,28393836,35205472,36336466,29808410,23842155,12590538,9539343
20140222,1043544952,0,16525587,17821,294978,801534,1229578,1473670,319662,312255,985933,727629,4360808,92977,741460,849364,3156494,4479545,1229380,935427,6876196,3414795,2607391,8370067,16541864,22669148,36303409,66502723,31705663,4775217,5854190,8171816,4475939,0,145547585,0,0,5105611,467626,25403253,18910425,4072396,487566,5122110,20487,11095689,10034,10895661,12226919,20328029,4519818,8331335,18067254,8857706,15500102,24277822,15396481,12153968,23172493,33192046,24079734,18077225,31674072,6841891,37653107,38887706,22482170,29711944,22390123,24672824,27343069,15432753,23703034,18903547,12048585,9678232
20140223,1268661157,0,19712916,42444,925715,93849,2276057,1328410,617463,258012,676334,1490722,2070443,492109,1435473,1677270,2589916,3148453,2406559,1189672,1142507,5084510,8388623,4978705,8751107,36269731,100517790,29445175,55771336,18376304,19366764,14056124,147477,0,161326512,21254330,14998274,5499876,5107088,14092973,0,0,8332979,7199753,12387591,5029868,2041064,30680550,4994971,0,3518651,21459308,23113330,11076872,25568992,13094486,10562516,14514864,15962038,17915650,18323594,20945643,25562099,46025722,49160537,33517394,36004000,38664458,34068563,39724812,33761986,32021138,25255572,19997090,11559812,9608231
20140224,1930516070,0,24890111,33983,981039,1125616,2678178,475241,348777,1213881,715630,1221081,1456730,1975561,3456635,1629472,6632678,10710444,1650006,6302361,459301,18649083,17675517,42059533,26691406,8490171,87628138,83532444,36645570,40734681,8551387,30198799,7690685,0,310614576,5104789,6052118,16796072,23465618,13439973,20689336,80515211,0,3963975,5027387,44295059,7003060,4570482,31056099,19477317,39224886,24319798,23335669,20033957,16841924,43256934,29229797,24417022,51649925,22182803,19543367,31115389,22529873,38674210,44807303,51975422,41824574,59938585,54712741,44326351,42098375,28876945,36530966,27398924,13517534,9577585
20140225,2057318048,0,21311601,2483613,641337,445539,935212,1800717,441135,1927588,306013,1566474,7017375,1765138,2699543,489909,2664863,9658578,2061952,5689547,5190929,9311249,7693525,11533192,26014150,17059616,93725495,41936994,14864495,53617705,6493549,3971374,21211,0,448377164,5791382,10265530,8921066,9378005,9327388,22358858,2784126,16324514,4920708,13078392,52048537,71331424,15713570,24509083,23941551,26879711,26467008,22080102,18846196,45646919,26562939,21205864,34010699,36336712,56232221,51192510,51696327,33040513,51996786,40208837,54389674,51764654,43680874,58342406,49649968,45451967,29669283,33397283,29691408,15053727,9412544
20140226,2015921121,0,27496431,847105,5936109,726186,3554769,1394469,741477,2022868,1179283,14427006,6292031,200877,5087078,943100,2618960,803791,2360960,3262094,64294653,3477074,17872176,42662118,16409016,22670631,26983651,51658180,8149558,124935633,4883867,23627346,109877,0,347469417,5079190,7038679,16192116,5955359,4909262,2218060,21572203,7036200,6005164,18249878,42628390,56888832,6958795,9951883,27185894,11072605,32157860,35777744,16876174,12174294,21555645,29166642,36168404,56027468,50808762,44134244,49514043,51586674,51390494,64061948,48162257,44407201,28191255,40660510,54571746,41490260,46890510,29569377,24595087,12137014,9805207
20140227,1736793258,0,17334242,539479,401641,713119,10562033,3441235,898702,1681682,867089,772707,4242059,1349027,4708382,958797,8616096,2598647,1813167,2104960,5982292,1289223,68830064,13093035,17925686,27652320,44571404,91053638,8548764,6098627,5948070,112508294,51127,0,274674207,4902888,5233496,4936008,1648675,3117504,4995588,16012370,1247009,592491,14538837,1170203,15203701,5049554,31989370,34771280,64073,12162878,29780813,20343854,6778967,13129852,38105394,30608245,77829473,24171944,21367062,26451847,42749374,22966392,63504791,49712536,56160669,37984580,53307036,49898289,50210562,36950009,37118341,23529221,14801740,9866527
20140228,1429542842,0,32720851,335958,322390,671934,1705771,3185300,278934,582024,1282528,11303743,1120937,5499632,2802875,3080794,2682844,1888870,1918458,3143734,4053411,15580310,4955810,29691787,7803066,17533321,80457415,130269635,10171090,5427395,7481644,9068027,1123599,0,113852959,4979050,65449605,10810345,490972,14373049,805221,6090599,18937903,13247338,1354215,195514,40913275,1825382,14274715,32860427,4924433,14115998,11439726,13330416,6217645,24466799,14994684,19352441,26034053,32864236,30246838,23694553,33093691,35986581,39441258,58387955,43140628,35413454,30924310,32490583,46584981,32727740,31532570,26326603,13255483,9950527
20140301,760399243,0,27670649,325245,285363,402106,582067,2242986,839356,869907,635717,1094194,4407792,2814627,2394272,863739,3601939,770756,1177861,1148180,3637408,6408486,6582097,10671850,7454268,16765738,9901976,33862894,12191110,7348117,9410683,10313656,2190,0,39656080,10079095,0,3957045,0,0,991790,4546177,5189173,0,7840997,6204973,10035937,16130065,6626772,11014115,5641108,9909497,12623095,15261661,12924778,4723590,4292306,20422213,15551545,12043550,24733217,8245323,11097824,11980064,26648012,37013949,28878232,28322542,19807295,30467719,26737899,25116196,22114383,14838432,12002032,10053333
20140302,835105961,0,23456257,133855,853082,2622277,840912,1006350,341217,278470,1313791,231528,171915,316345,3534929,647825,3371249,342774,2114030,2573630,1850629,579546,4397959,13526774,13783718,8346431,36313188,38992968,25002031,7199163,4796386,3861161,546616,0,11802760,4875016,4901057,27126,0,0,0,0,17400930,202467,6046974,399890,14055132,12730050,7860182,0,5724918,17773449,8490948,17056574,8233003,10639465,9988456,3429540,10440096,22699544,37129758,21369041,21493038,11811388,23068061,54398547,33983677,35789207,35057672,33150018,35023628,26117675,28314089,17809682,12477981,9987916
20140303,1797418699,0,29367941,129924,2028536,603961,6556933,2234353,250270,345365,454088,2347548,17741552,3746793,9560377,3069867,4307086,5732456,5040462,9876320,11463739,8750674,6471919,27239401,16885822,43350919,45038837,151524438,24920948,11221841,16853441,211118845,202302,0,120767062,5012792,29571808,22724238,3468141,1570170,1476183,18060193,10023735,6450308,15166377,12076535,7358528,12019287,910402,14276347,18673548,45513688,15095037,25159816,14608463,26598867,25482930,24755493,35045021,35622060,40234169,24953790,26735452,40407595,42861968,44295986,56380374,60581681,38494251,29749397,51790863,36175003,31197760,25670831,12147811,9817781
20140304,1527462685,0,28903268,149609,1430799,797774,1316851,988314,789771,951224,752806,5849827,745812,10416905,3927008,1616812,2108016,2490443,6860294,5391665,6191766,17148391,11760104,26532704,44008305,31978712,39022749,88866353,49348234,5147547,14345592,3319825,147993,0,161657070,33001497,0,19163476,2353918,11006457,5231794,5356406,2471258,12976638,15543488,6344038,9243004,8845592,11656542,35128640,13478063,53670285,20476578,36703248,4594008,20720054,11072003,17977483,41060816,35520855,30975773,19188080,22209842,45882630,51961287,39587009,44285574,38497736,41300719,40364811,37021484,37869699,23314130,23815592,12874757,9754878
20140305,1671631183,0,19513050,9600939,379560,1182469,1370149,3024721,1514016,817299,256977,103805,187325,4104421,3577593,263284,664494,5037024,3690781,1999117,3690355,9439800,16582688,11834668,26535100,32309264,48062805,122830126,27904752,2261352,51303878,22254216,5299878,0,180616293,16752666,5060780,25765904,9592536,18631594,10096988,5379386,0,13269316,9325349,4661234,12885644,18722448,28050255,25492551,2514924,27321307,28775758,16114370,22177327,34194192,24285814,17660627,28203088,24767194,38708855,45290694,42801290,43101209,59082599,57085310,47083484,38855697,41747413,40247007,51078943,35952364,36299831,24997725,11384199,10001112
20140306,1657097509,0,79039048,327392,190383,654112,1408306,1998088,243772,819452,832632,6888126,10789587,11529476,1862494,1036294,1169227,1173335,1234289,22751544,3050321,7641518,14570377,9396284,19059542,14189604,58306856,79483733,8223161,2173709,3128670,10139403,56182,0,177623126,10592967,459194,11298377,1968805,33295715,46789244,2748185,10136063,19590301,0,442669,14017861,25867364,14868407,9758271,16380350,33038266,56365575,20620855,70329812,9633495,20109080,28779132,32446893,13934208,42992352,39592337,40379909,43230793,49884343,42371513,41762755,59947816,39418503,31698510,54657008,37593075,36483312,19940672,12720034,9963445
20140307,1212014373,0,36772788,268188,2273288,324252,5130427,1989929,381250,777801,1080406,2683456,287834,1303139,6025687,752964,2451943,2526214,2629783,3161621,1081448,6680802,8369423,18442911,10515107,44544534,32696292,30268250,6363156,11772542,5251399,107238428,434869,0,86833349,297842,0,41884713,2439249,1582484,0,5535251,7556269,8386770,24099835,3924515,9337613,15915005,8641971,1536513,14819163,14475781,25060668,12073234,5176676,21616200,25176925,3747374,13108226,11330976,15339401,35367743,14669194,44735365,38768120,51553662,47112625,39479390,29527975,32403301,35086187,31659431,33826526,21304879,12133189,10010652
20140308,830073130,0,23473950,389333,311413,510365,723368,1358439,507803,398302,1945002,7510073,2055977,866293,3139900,515053,1710796,1621545,2648904,5738765,3980848,1617100,8987277,14771274,7395646,9754237,14496443,107210477,5064923,16857024,5633341,1381027,2182015,0,77140878,5124757,983377,5066444,9916090,9877706,0,9805,0,4922685,22011413,3051164,3425497,508691,5011319,3028700,3340327,9031903,13341599,7925529,2034980,4560152,2002479,11470935,20881133,13170405,19123129,21142419,15004879,23098474,32804526,15990222,32683209,31029864,21153291,19745689,24169147,28961248,18608186,13568347,10296311,10099308
20140309,958716299,0,25801989,134334,290068,622614,631143,2789913,342549,818110,598036,7455117,829568,197236,1997645,325175,1483757,3680896,2635473,24261504,4620846,8225420,30745418,14186293,8009605,18193679,19745042,48032365,8210605,5658267,22162418,1303658,4270270,0,130570404,4910574,0,0,7455287,14037654,1896524,4988296,8884264,3977523,24534697,13033822,8622941,11576690,2554985,2274575,6167900,3123617,9943960,6093819,10452315,2259813,10430517,14458019,20147741,21562911,9854927,10442566,18340879,15862433,29252632,27924527,33415706,36698189,20994736,28455587,33303814,24244811,16769635,19817176,11081772,10039048
20140310,1887138570,0,21425121,594119,3129611,633281,2048923,1465324,291944,4220966,295745,4818826,15452200,798706,5206547,633933,279259,12012306,5168741,4203542,3706772,6607381,7162918,23225367,14551429,64818282,83699368,117044502,99041934,11463874,8822702,2704534,10295715,0,247234469,0,15809817,16587173,1474888,13979593,2018863,26764001,1229216,0,2972921,16554195,18218625,5440532,9978860,10402547,21967848,34122381,13844421,16146348,19366323,17385093,35894880,30126667,17378230,43819354,26680166,42894236,52456035,49283137,53821855,59797844,67180546,61634316,60670654,47250265,39871671,50746082,48693463,29070797,12654895,9891491
20140311,1331452243,0,28304596,265717,891593,1780405,447853,1586445,339890,2305819,1002492,4281222,802845,192347,5126231,596437,2296573,240252,3783762,19780517,7684468,8779192,10012977,19619623,46875918,30753778,48214080,77208187,4091813,37430852,18148103,4105208,824757,0,107750520,0,0,17777522,0,5098716,3087499,16458718,0,984358,0,0,6389148,12365626,3058962,18437169,34382688,15725473,11972994,16191488,15308411,9556781,31963853,15489717,25626255,37890522,21655398,37546240,20200133,25603381,38226664,48034696,47689742,54964120,47349884,41507644,45370486,36548549,25456646,26317356,11888440,9802492
20140312,1430609436,0,25875231,382122,412864,1107080,787953,3291180,306138,833124,2088051,2901396,246596,207740,3103298,1240437,2534206,4475130,2282384,2480390,20370063,38646272,5873987,11523013,10855008,48961903,47611501,107183315,3509885,51423345,7967108,7101792,2161694,0,87739226,19507526,30275879,14131319,5615186,13195244,24908030,9905040,10029808,7471053,7245996,5001828,13440200,14036178,5659573,9375787,6084290,3787239,10730814,16011541,30261893,16186415,43718747,21515489,17067606,21361458,31823222,57352017,29843915,29741276,55309978,42062037,31308259,58586513,32953000,38387794,35872225,29394910,30632362,23300631,11894651,10139075
20140313,1180307833,0,19132937,461844,438946,1001813,751120,1681200,956312,827174,789645,7540695,712157,9882662,4392597,329706,7312867,4231646,2346665,3273149,7246964,2804043,5514617,16297833,12494077,22732251,54174434,45110148,7491064,22051245,17752353,4820658,4198444,0,127838603,0,9991302,17920263,10181358,5234465,3015542,0,24912489,2218588,17098730,4589624,15651795,9809856,606927,10257062,736158,6066338,10822479,10217734,12553550,11145680,22659944,11218368,12409651,27390509,13491053,44840040,26109157,13067407,51949642,30708146,43926311,40017737,38527763,48500882,48877211,32888462,33970744,18948842,11088588,10097567
20140314,1361548070,0,22508656,1036097,672184,1313198,2754368,1186362,614538,646326,584357,11127154,620324,8299361,9701157,1336497,6416718,3718992,4341784,3126749,3121375,30977115,19800105,7698963,100439359,10540028,39772740,22918682,3575707,21241800,19943763,22287099,2729165,0,332024010,2657892,199050,5760514,5053995,0,3471826,1317690,10031006,9955599,5042078,8355023,1516311,7871724,12408427,9806802,2174667,15238094,18416128,4260264,7500791,7450829,25298146,11432070,15169079,17718396,18181529,17774947,18601082,18034240,27501362,45102994,27116238,40332476,35918952,45112503,43004709,27157231,29316419,22610692,10468102,10133460
20140315,773438889,0,18164608,83329,315037,466982,598521,1941524,608195,1086493,240660,9254430,133405,184995,2974368,621222,1288501,2786065,2375617,10713185,442208,5133221,4375002,31303821,12764105,13848508,77253694,16726072,2277309,47620589,4137282,4565351,41407,0,17382886,0,5718687,5048358,5420952,1294261,3934927,2724456,4985447,0,5985582,1509645,488167,10604273,10019,4037410,0,456009,11802888,7016550,6557852,5952861,2741689,19881273,12457422,12819531,14538907,10243544,10794296,26575441,26595791,27817897,29061285,28844855,26135601,24003391,34613620,21436891,23670606,23428510,12409054,10112349
20140316,756182840,0,26742836,1125615,831319,840470,644581,2010022,214058,658348,662079,329380,547447,1617459,3510383,1001405,1889394,2503818,1624060,2426924,7896479,3179881,2693925,7217538,15365929,7795372,51978576,32087016,1494173,24383197,1978263,12219919,59791,0,22191570,0,5087550,11968815,0,0,5298766,1002840,4770047,0,0,4417286,5935992,2433669,0,657420,0,6087574,5294718,6618919,7561382,16335798,6554802,21556334,6052216,26778818,14480256,38894885,10588548,21878117,36031158,27233554,34527326,26332600,23657885,17099111,35590222,26291127,20943818,19290015,9197796,10012249
20140317,1229928918,0,17415737,686355,1323574,472274,1680798,841412,442198,647083,340589,627886,895681,1662613,3311838,867121,1464516,9974424,11035921,2679677,16328494,22454876,18275902,17099526,16424629,37103532,83730758,83700178,4876037,5870907,6606473,12877532,14141,0,81649328,5600133,2997235,18091171,7268828,451074,1966589,2026828,20701953,1001950,4655930,1409925,11584710,12237012,2532630,7540549,2001535,13424950,10185928,12684018,11420263,30774775,11263354,18752878,17512017,15394901,33350926,31297649,38054380,22201595,41610290,35768147,33040903,38349660,54412509,36893290,45764585,36953478,28004072,26599058,10963737,9801493
20140318,1139678199,0,27601646,198468,3423021,1913457,1279621,982807,333291,1376905,1029074,1180476,10907542,1556887,6829389,4152822,685114,3066171,7101096,1218590,10702911,5838374,27929328,27612633,13370195,27202710,19865674,100342410,2472404,37746784,6917852,5697063,3797533,0,61075156,0,0,17648642,0,1959709,10138668,5048602,1999888,11522622,40490187,2860131,13568610,17972971,2942880,6748640,17039249,6144284,1701469,8988002,25787887,28582187,4621558,6052196,14235108,16784701,23372474,20837232,34082689,31173505,25288184,32371648,46485274,29891488,39578354,39303351,36342966,26334837,22190601,21653854,12691515,9834632
20140319,1092371541,0,26499371,367414,1814304,479868,1572830,3443214,1473737,673495,1331946,787519,7074024,847327,3257882,2887330,1113673,4356840,3738249,7963626,1246179,4863284,8491849,23857886,14294496,24804483,16335527,61274835,2375866,43519230,4380139,7797098,546255,0,73233805,4983739,1307062,16706204,4975984,4442245,1976049,2984084,499078,501414,14368953,17959850,3357192,15116591,9452214,10942706,14078700,2689875,2633918,2754089,9186002,7918167,13789385,33951982,14304259,17759329,28727055,18029056,28981359,17818744,31206217,47610316,43871948,45835668,34984566,55567988,42537200,44158928,22999821,22710904,11974145,10014974
20140320,1174644654,0,31778442,130613,1053392,973273,1184930,1534154,1043950,225402,2708852,2048158,1669754,4392276,3575775,381802,9668748,9310980,3186267,1513240,2076882,10471210,12248045,48172053,17291830,18506505,33290004,76583461,5800467,22031338,1123162,72192486,776499,0,84234582,3572062,4968663,18009975,6092146,987451,9004493,2002147,4741023,5094119,1145996,12233887,5588746,9865356,10200713,11616673,22200184,6731292,9704278,15695552,9726605,6715565,9479321,8561263,8695634,21342055,20517293,32002607,17019639,24622340,25675098,46204858,45507120,37690190,28879083,37915653,49878585,35120830,27003995,22257753,9182601,10013278
20140321,916989239,0,25530927,186287,336894,792345,253853,1121414,1359574,444547,797794,2992538,818353,459220,4029189,2409720,2555806,4150970,4537011,6280235,6627168,3336127,5511590,25970103,17698960,9525541,104656515,11613027,4270954,6970700,1269398,1742340,626283,0,50140454,8417619,12485946,10283832,6398881,0,1003442,5428356,23813668,3551353,3165188,0,11557101,14029008,5450491,3050319,23932235,6986530,10335734,6469968,6211101,14440641,4740459,517335,7000871,10502237,13492729,24440157,41420897,19587301,41530489,32591673,30574297,37193557,22544335,24028591,34509247,23565704,21753774,19678597,11267527,10022212
20140322,521272143,0,31037402,1293546,2695809,688251,953015,1556230,610212,311188,861969,9150072,799384,1131481,2376111,224998,533441,2624900,6088853,1923448,4324129,13259600,4232228,12951035,7946880,6293404,16572191,15560327,8623304,1443892,441387,2452134,431912,0,8390651,9052411,0,4902790,8420033,0,985563,1001615,5020205,0,3065413,5031496,4060969,6425856,5033488,3422643,3430822,15089437,5020465,4629290,986179,2990743,3439395,7836214,10167539,5415704,4280451,14993574,16015816,11906916,15901463,14910120,14111583,22369298,12755809,24439343,18620814,19832545,13194540,17245158,7525059,9958000
20140323,600050525,0,30589604,137483,840557,1150655,1022103,407053,424654,1439445,692381,621262,429863,302900,4378970,506152,495805,448780,4706272,2127743,7554440,12518848,1731817,7342855,7351730,7300088,27167835,29907854,1325633,3673656,555086,8009836,2873879,0,13790445,8493617,5109820,0,0,455311,6000369,0,12277674,0,0,0,5012804,4294325,2314479,1001986,8553699,7280223,6023478,983842,67059,10619310,16534410,11820817,5246818,20198683,9352316,9014790,15644838,17752067,24256026,19768891,33097712,28919501,13989443,22551976,27377480,19573314,16727733,11369534,6636725,9903771
20140324,1061598490,0,34768219,90679,2417907,1094935,1571188,1274637,939608,1150007,1143040,5758073,2188787,3168309,7014415,2608244,5669210,827773,2479820,5962081,4866950,5827370,3723461,17567668,16408124,33570123,59435390,77512721,13593666,13407990,8405777,4602616,74002,0,50987773,5989551,278376,5384325,503362,2683102,9998892,999840,9990695,0,3055552,7419177,4324433,23745018,2194573,9047000,4505903,14452059,14427129,12590092,6027791,7406632,10410901,13149667,20802212,10753701,11597314,33558877,27911275,32222883,34042318,33626252,40333580,45596278,25706255,36424393,41454026,37526937,34109615,17164219,10309073,9764649
20140325,1150509655,0,22263374,444415,864868,775987,2145819,763391,384752,1525704,2169007,3483783,534173,882610,3663327,1164163,981331,9269458,16658771,6676043,7434625,76022106,14724157,8280029,12007586,64208847,20751066,90993574,8427694,5133557,1981339,2281743,82814,0,64656272,4925014,5027324,14044966,400673,2007367,10050883,8146949,10453753,10038465,3464466,4386807,1226242,2485011,7017993,8561380,12560547,3543454,10491203,27310384,7421824,13168342,8835184,26922076,28791463,16166211,15211155,29446742,35205735,30806265,36467019,28060979,37786109,37202032,33546769,37210959,37701379,30413174,26950679,17475182,8300534,9640577
20140326,1122818982,0,22115859,385986,5192160,836111,4533719,461519,488633,4876385,850012,709677,8237794,5713912,2440266,139144,2522633,3112774,2810926,5133707,1342052,7443269,12740771,9729724,53116517,41528473,68094388,22553835,7230226,4163439,10225955,7301814,7995506,0,67118836,5758900,5226562,13025604,2956437,6499994,12501861,4911029,12914579,9628126,5319669,2822928,5572570,9189040,3939046,13005878,2876895,6020946,21716575,17606004,27951783,20138921,18161607,15870585,16847877,17239787,22200077,23074424,39939601,23507688,45123143,37672189,41498915,31873914,34497724,38607626,34821945,23402328,19796906,17997149,10304469,9651659
20140327,914184957,0,25522540,3879132,971775,420287,645457,1172226,303953,1198620,1828320,1908881,296762,1594274,5681921,433801,4966077,5743159,2312499,3805404,2285750,12744431,13134592,12388249,9023431,53591720,43427630,28508672,9788521,4980627,7727777,6881176,114251,0,40579723,0,5058548,6466138,2013765,275911,27141848,4405343,6787087,34611507,680177,4077908,3440290,15890856,0,8845401,8019248,3460266,15094002,7190252,10068228,12940131,10606690,3151204,5456818,11081425,15348696,22316835,21188901,6252148,24990379,28709683,44621012,32991757,36008393,38065697,40031889,37929518,17037479,15335959,9141327,9590603
20140328,886686326,0,30475936,423998,594956,657058,1273156,5603662,553748,922429,929094,14193521,436000,3165523,4657586,401219,2712925,2084019,11573727,12255243,14144347,11915129,48763916,9728473,21440221,19369869,33462731,65197183,3618939,10411644,27085831,8354582,589897,0,44586130,145185,5255315,7972882,0,6153799,4945587,3919874,2267530,1803882,813489,4146696,990029,1354916,3782848,6973344,30016,493220,1270399,13724021,1019940,10186051,10454580,10922742,8065542,10682236,18890334,9753445,20268665,13432456,31729448,26656032,37420186,23359329,24217909,25037550,50686187,16846085,23549204,16170686,10107613,9604382
20140329,691331460,0,25321075,727042,1276143,725632,695689,1574849,531504,342474,470745,1245880,542028,3187603,1287870,174142,138251,736777,941225,3100679,1758646,13770745,13742901,2510250,28669468,17718386,17672464,45606925,104898571,4028604,6275085,6367745,63753,0,19363716,3043797,6099012,0,0,0,0,0,10569708,166604,0,493408,1497071,2232527,5872952,2839100,0,2472141,618269,6407706,3528242,5506390,4493440,10987464,8444547,9296108,3256308,18520815,22873347,24283049,27216314,12407907,27034542,16528437,13327861,18504117,29696022,22089583,14438244,13281326,8252084,9586151
20140330,657758792,0,18647222,409940,1111061,666061,756210,680622,586354,522360,1131251,1040443,1319350,137595,6302896,2367018,4861119,1955983,2449195,816613,14425518,4174365,32731920,5584631,5524489,13235868,38579034,19562606,2291741,27122319,7643956,5875439,605085,0,14099965,983880,2978235,0,5022996,23824266,0,0,10256915,2944297,382936,5410069,6050914,494227,5235209,12894452,5079013,2012337,991350,8118798,2901978,7051128,6619218,8039949,13926215,4577426,13430801,11807379,11531797,14355414,20190602,13805930,29384088,23937340,32018150,18370902,27837322,17493749,20740223,11003186,9304185,9533687
20140331,1209265630,0,32758098,535888,2026521,971736,590838,586014,940231,1453242,1216041,1211124,928993,906770,6610569,803463,9790026,868295,3880822,4290677,6117560,5134467,14430729,52725795,27925243,37173839,104654487,67769970,18149520,24011227,494947,3028862,948426,0,36857722,0,2006618,4962369,5065440,10619231,0,0,8555022,2941834,10640030,5281241,6737282,9876517,5027714,6957092,8470361,2687810,4664499,19715959,12854357,18913234,17155132,15442754,33776178,34613851,18551736,30332770,13808548,24119884,44763865,46614980,45505717,40011992,50827829,38961354,40976368,28876009,30068392,17303484,12283581,9502454
20140401,1396308944,0,38809807,580970,797651,1079453,508042,1296372,1288766,2063570,1595978,3567363,1957393,747008,3085742,750017,1607816,17207204,17305601,1732948,4235728,11902814,6146130,22115909,17284282,81540587,69061246,84433845,10016580,6240744,2030858,102697876,3116543,0,39548554,4911665,0,17728565,5477160,5033729,501862,5119236,1608743,15051241,22751883,1095970,10581841,7939317,7651143,18510273,799671,3986965,13906232,20093536,28285355,14816315,14872669,15818139,41578499,26005363,23448112,34171013,20411071,26232080,65767982,65056470,50751500,40934008,41658142,33146416,37674192,32947567,24267307,19836546,10041743,9486026
20140402,1206125271,0,21370756,596910,5386564,151746,1397240,748258,392655,611112,842394,5707190,4889255,678193,9403771,5663317,240551,1916426,3824684,12580599,1825027,3063834,13999023,33894253,15649958,14561147,118453909,35781287,17154517,12395586,29918126,22560655,32161,0,45613684,2611181,0,23809351,0,3772666,3050738,7475525,6461113,6127311,2478537,0,4532692,11674519,7645787,12272359,4719727,9050830,7354521,10364466,20071211,27556058,41244508,10944619,25052514,29151897,18936399,26072575,38808154,31244397,45783264,34657764,53267572,40278741,39627331,26561773,39685123,32818628,21103539,20086561,8797843,9668689
20140403,1130903651,0,75403572,320776,981327,4656014,765889,1750751,438713,4678429,1132871,3939705,29527411,1515019,2170130,1915091,452494,1250721,4731243,4663011,6281048,6802645,11252973,13532328,36520812,37900681,49090323,75017177,6891206,6425978,5598044,5652274,272755,0,28256376,0,494165,14653733,4936987,2968331,6689573,0,4928628,1005112,0,4507695,6255475,9304965,21014497,1021962,12898377,3080327,9625324,11321748,26769306,19125881,31837470,15048243,26559846,43575933,19820770,25360094,22134673,32713435,33089134,21056940,31294573,28103188,40638723,38412838,29799952,34087031,30481764,16741786,10039300,9718085
20140404,841596773,0,30435863,535291,475101,1344319,1172767,4601305,858114,1470511,1168851,1473535,385377,170943,2657742,585084,542004,2606901,7590532,4273807,13790243,21436637,19501309,32454916,10660798,24124258,63953847,30530851,4845744,1594523,738485,586638,1817649,0,20791578,2028822,82666,4970602,4438365,0,0,0,2449343,0,2008641,9907,9975681,6476551,14222246,5742824,9676956,9132253,11383710,5151591,2075043,12899637,13407405,9707124,20505756,18013030,9843533,16525886,12104972,16793137,23792173,20684962,38294530,22029027,37011885,26059795,42112950,32479422,31836545,20282974,8468293,9743013
20140405,573927733,0,23733652,233538,1044512,142571,1269023,1822795,216198,801966,492039,3447438,2259721,798847,4014498,351878,346698,807426,4281343,1371849,56577603,4208010,1677231,3592891,3402059,16211291,9938706,20106925,3979970,1272039,4822206,11726595,5089,0,7101602,4605329,0,501684,1620184,566861,0,0,0,5372233,2541224,3930820,4464798,4470998,4954505,5399031,5020622,1028594,23295008,5804178,8150093,11340326,5969272,3652817,1842728,16091213,8476397,9738496,15716855,6843160,20730933,18107759,20657393,16871034,27193619,29634045,19656020,19077222,19549162,11965154,7240794,9788963
20140406,574439580,0,25576681,1192802,602954,1531514,1309344,2176560,229356,369609,854015,558375,250241,1115517,956553,403033,8176389,1742775,1269858,943331,5168719,2455339,32197327,4088816,16359616,40331465,23411539,48477034,1709601,3138589,4987678,1076507,8814,0,5881353,2927339,0,0,0,0,0,0,0,119935,1378179,4928040,2955873,5043594,1980539,1964617,7021569,6323473,3488484,2929688,7105814,16546697,8798623,7657239,7934849,5943447,13110540,24686208,13772633,9211148,25180048,13105196,17926080,12695709,17959233,20515550,19452276,14638625,13361090,8910377,6574338,9741226
