report_date,total_redeem_amt,tftobal_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31,category1,category2,category3,category4,card0,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11, card12, card13, card14, card15, card16, card17, card18, card19, card20, card21, card22, card23, card24, card25, card26, card27, card28, card29, card30, card31, card32, card33, card34, card35, card36, card37, card38, card39, card40, card41
20140305,1340659608,198391689,0,27402075,41142,5501513,380676,5152761,1630442,772374,558844,3604987,322255,2759901,8189529,551717,1620842,5246904,6393476,2365080,5013886,3578008,10954501,7654687,3595956,8347800,14035573,7593225,11408766,8467323,7314442,13688334,8557346,15687324,76847282,44591063,882000,33978250,0,519078485,1007765,6044021,2495149,5053164,81572,17080892,2418836,30463923,7293896,13728579,0,15731167,6450575,354467,23521676,11368377,26554561,16140018,988864,25085095,14352472,8074924,9957015,4459020,14699319,21558474,9523382,16944745,3641347,13588302,20482092,13221576,15827039,7904766,23640508,14526790,8283392,15543322,8995110,9804647
20140306,1080141511,161451591,0,22056357,1699243,58816,219021,167298,854560,455922,1106526,259118,112123,1632742,12235635,60320,5177938,5667588,243795,312797,1412127,7513905,2333964,4329260,7621172,4052615,1314565,19296517,3237601,10375183,14315992,7641364,19394780,6292747,71902435,45861443,2815000,41305951,0,346321894,4960812,928358,15655027,7557072,78497,4236606,7269690,12790326,10923871,4031824,609098,97955,9430744,2144693,19649057,10613353,19746662,5492153,5304682,2007778,7850435,17951818,1988282,16354630,5527071,25293331,7257796,31056074,3876670,15574908,21164215,7301638,19622862,11637770,10265556,15532691,15141448,13880014,11904906,7772824
20140307,673792270,126933967,0,15735171,0,2184043,2577714,64652,3486421,640689,406603,364273,565810,5047086,1017903,5121480,992276,1441908,8998386,54999,1669320,1769083,209130,10528219,7087595,1290837,2097853,5442283,1993333,12006102,7521863,13879722,12257282,481931,59867015,28099164,51000,41703779,0,122438850,0,0,0,0,1565779,8025666,14746582,13530237,4365190,0,0,2994256,40587,0,2510172,1049239,6031055,422153,30075,0,12347769,9753053,18324836,9858528,11724364,10411405,9772553,8071569,17536321,5913506,7421055,11277411,12598921,21883478,16445725,11178898,15214516,9949088,10237503,9467005
20140308,662284575,78496842,0,17196806,540289,141072,97834,5036426,1348043,0,115424,600137,3059,4199899,905101,108923,3080387,343904,346542,196890,1760990,6933474,4071269,2924843,2327475,919644,629857,1150992,5391745,5540453,5680734,2865561,3929138,109931,64050493,37563987,5500000,56212747,0,146695998,5424410,4141060,0,0,510024,2282999,5053764,7703010,2004398,1957543,7377384,1374174,8603464,3323663,8055191,26042153,0,119818,6978856,6998408,0,6662577,6083051,4120787,4463628,9885029,11273993,20046143,8533320,6850841,11913005,15387615,5521200,6109708,7898491,6534318,15259600,9651537,10922483,8696863
20140309,816868008,98358213,0,22148643,904694,81074,2884405,4754632,12577,948543,0,2171973,1141034,8115227,1047545,613989,309978,445666,1177019,179860,760116,9938828,7413018,5607356,3129297,3599498,2013563,1071293,3665044,3331508,5156414,1690931,3462932,581556,56397085,19921639,3000000,43149882,0,228021645,0,199045,5106571,0,9934776,2017534,15462792,0,4234230,7059567,2976257,0,7859125,6037247,13727416,14477929,3932413,24222541,5362802,17141372,4257474,16853155,11245591,8817083,17411135,8175605,17397394,8334238,16608912,15560571,11050647,10495475,10222177,10409133,8599927,9029757,10485166,12868670,13552588,6893229
20140310,1318576957,159219284,0,41066910,2771898,4227336,7976437,471425,2169232,148931,1956045,2129542,403653,4434643,2506759,7562,873445,4898071,1211906,1437023,11905444,1352341,1561542,5998582,1457855,5390178,2882032,6378236,6477900,2534304,13797559,13307506,5767038,1717949,62967393,53579688,300000,39443025,0,493099122,11241261,2860301,6568845,2995985,8098503,19364266,3535248,10647888,5083725,7087940,23961152,39737,4458614,1012901,389473,60131,4951535,17322158,4835114,20383219,31055488,10978148,6893685,19879997,6813875,21665933,22417705,5350681,20842489,15416897,23382204,17878233,17340906,25504956,27309651,18668147,24153045,15634304,16337932,7546173
20140311,1192108538,145927014,0,22147320,503955,1024113,584310,504184,201303,0,350708,18421,591577,8809002,4927582,150754,129210,4949147,1520844,5981783,862249,2962477,5621135,1786172,5613624,7064301,4574050,4868064,15619635,12041283,10699035,9260554,10610047,1950175,60416513,41637817,530000,38893206,0,434757467,0,5865445,489134,4982918,573482,9947066,6049386,11860900,0,24209480,7972661,15240077,3354651,5008765,10862884,12824503,6155688,17110097,1191600,5101505,14586610,18640431,10047343,11068636,15872930,19282298,15849527,11182527,14645378,34057690,26203536,7359869,15383052,21207947,17531684,16447533,15233231,14403207,15251498,6891352
20140312,1148117172,132553394,0,13975043,428526,1087236,0,821722,4866081,162748,1078445,5673921,2654237,5429642,4683047,2920224,2677861,203766,1124150,2093358,971037,2539791,7340885,1264271,8333104,527033,3850478,16114848,7644019,5663576,7138737,8286965,7837508,5161135,78620848,37279768,869900,43356829,0,411749440,49415,11768855,7165526,2018881,0,7946983,5389103,1788427,11103329,6226616,7946142,10706653,22313929,0,98134,1281191,5160425,23276387,8659631,13022502,12415960,18915976,23137071,16002472,12499549,6602347,16725735,11311971,16654649,23944567,18294819,11000524,26715054,9392018,13785758,10808776,13065662,14559936,14847243,7084777
20140313,1126126746,142261967,0,24146944,508905,5246228,0,976568,71052,757402,1631859,178750,750782,1807283,826220,6385778,944006,3101251,2807085,1127722,3137320,2482963,4310800,3495814,7282285,4123440,2825448,7279178,9985913,7303857,12425307,9124929,10111000,7105878,81021415,31968662,420000,36282056,0,428227973,2747171,0,10747197,202286,1981882,6933420,18897482,5976174,8481887,0,11092518,3957608,14042825,52988,8044121,10068455,15312936,10372439,2941197,16777147,4690499,17367439,9208697,9413021,3487174,10431258,11169758,24975480,17558046,13836734,20431966,6647058,10768384,16323012,8584239,20764088,16484462,14105982,11180587,9887056
20140314,937029733,115195839,0,13954320,5326441,1600202,998130,1344983,32449,347609,767886,279975,764360,360957,2717619,6387031,1649505,548493,9676059,664094,1318748,949282,3274157,1608549,8340528,3231368,1916781,1950619,8107499,7104558,7100298,6784196,14652864,1436279,63460095,41752204,1770000,33276250,0,184389926,0,0,5568462,21202638,0,6898598,4449597,4881804,13234595,36258519,6894872,0,14478573,1677090,4651697,2288468,791838,14532799,13123479,17900258,11551859,8423727,9100353,8974290,14191743,29049967,14955726,10069348,18410320,23556813,19165978,22487135,20196822,29229639,22290771,14353202,13026714,14770546,14148388,10398791
20140315,988992648,123743945,0,9553019,498510,761179,3047491,1538950,58963,41268,1670099,1315711,509,8920,1256692,5850140,256988,703821,3478867,6346733,511008,903708,6778194,1816085,10510260,11226808,1666290,14146631,8313025,1757818,5208642,7176004,10387368,6954244,35413550,33085800,0,28551078,0,327676063,0,48715778,0,1576405,0,12844449,6100439,8645056,1878970,0,8677760,8719540,6324326,15703140,10190275,20154951,24781309,5603302,802049,3772295,33885466,3317591,261797,11216249,3877200,15103306,25967035,3648248,6770957,16980249,7887225,14195833,5193370,12765284,8407313,19825730,26918731,16404551,12639793,10766240
20140316,877762638,103868534,0,18797095,5033390,0,152159,142479,162407,1009458,569364,84137,200058,1414937,1719007,5499532,390753,455497,745818,711495,2550049,134352,3159044,5038502,2173759,9373086,11472729,1176324,3862850,7208190,7186164,1868319,6266417,5311163,36150414,34399725,202000,25724655,0,308908568,4949316,2146162,303412,0,1003592,9572871,11148933,1754654,7418919,20016508,5277335,2040025,26272,0,12726561,18736928,12834077,11599585,0,8321477,11529828,18499426,764171,24506985,17469244,14793839,25602293,4204539,11674022,15703084,14240595,3938748,9119692,6253351,12154145,9999349,12265279,6958854,11323631,7631040
20140317,1304329533,152552159,0,28414318,188987,657149,5142982,869623,56551,806374,315011,2321365,1011229,428867,699476,6943763,3128044,336997,118278,445540,7730721,4095409,2813421,6856333,1495720,11282109,5896184,4918400,8635719,10119684,3176657,9985097,22384517,1277634,49147451,39436370,710200,61758040,0,539756709,18418317,0,0,5118642,986668,6179763,14883695,3219978,9171348,8438235,3555292,0,14656823,0,17864389,22654900,4999356,11476848,11978396,2827803,27411208,7968977,19038843,5476810,2458853,27457087,10923454,12161354,12193124,17422845,15858235,9979109,25974775,25853990,19273985,19218912,8935130,16000754,12618356,8312350
20140318,1212319810,149433898,0,28323495,21276,5513846,69334,6051920,1141225,121524,40240,6166953,3766156,3841361,283362,589049,1009316,3985765,4749271,3419584,3353265,2374595,940954,5534521,2871068,10959262,760234,7369651,8805949,9474449,7465109,13329000,6835158,267006,56448538,32089566,651100,77836854,0,347673910,9751,18035144,408015,28508695,6034145,3971910,22728859,5023672,0,9220907,13999961,10012,496023,8165628,16627991,14712381,22147467,30881476,21786723,5530438,23942216,7217732,5708420,26298128,34632875,29715650,6165403,10281953,4718466,16363050,11026254,12553426,10999574,10491709,36631380,12461722,17477732,21239070,14509535,7452451
20140319,1122114777,156732942,0,19943199,5398414,887753,1440508,5167343,2431121,224593,3332832,1540153,4754932,492762,6376825,8501024,10579598,494917,826899,659367,1831197,2780304,2978807,3793465,4997221,6553323,1071028,7450556,5101465,12781188,8611704,14270569,9107459,2352416,52868428,49893176,40000,39522606,0,358103589,17975466,2015842,0,0,3661977,5049826,500260,18552770,2188339,5946904,22588968,5013032,14746266,5002245,12090455,2959963,3942256,10528279,9262161,22766777,8714818,34336037,2078463,15028941,24652875,707151,12481152,17398697,21034623,7622900,4290681,14419061,14985703,21860014,33694425,18311987,11803612,10697522,17311789,8731799
20140320,1005809366,151622910,0,19996983,4992008,1996216,1104511,80079,263589,1539300,65620,1457270,1227513,7161911,656019,1954040,13075757,1898980,6018375,751720,3816401,2139378,1706947,404605,1342267,14096996,5795835,1867705,11484068,19300040,3378684,5653485,10492846,5903762,44495386,41174996,150000,41811983,0,229326601,15924403,0,10039821,4450310,14299976,5899294,20263874,28061620,5332663,10929598,6220187,0,32108039,11666118,3022021,17271200,3074662,18226186,5617883,7602075,496287,29875180,5075999,5721048,12317757,21426254,10642080,20631604,3078712,13349051,37935055,19638446,2466590,13130444,27144435,7477635,9639444,16291926,9368150,11511463
20140321,737559666,119796860,0,26445520,522,77009,10854493,449400,101465,326134,18071,510024,870815,210802,974485,255368,4000658,646326,256366,1259346,586562,812943,1400193,4690746,3351450,5225034,4837758,13322460,4336674,6995140,14844511,4385325,2637300,5113960,62106835,35593964,0,39355095,0,134094640,0,3107854,4958993,2306160,10086738,743267,7997570,0,15571666,497186,1190522,0,3712797,10504977,0,6925265,3549801,5453591,0,2006419,24120057,8107416,7417010,15309050,6428813,14603928,8844615,20598975,3941440,13132883,9746067,13307039,6992251,35762607,12027685,11393266,14112477,23554605,8971407,9627875
20140322,693819409,87535540,0,13277152,930151,5293064,424955,134268,260336,218701,9819,706770,5294107,2068984,3441507,519667,3398059,2219447,291723,547691,3638807,1103906,1831990,1634714,643156,4021413,2299901,5537902,11056813,1180189,3280109,8516011,3435571,318657,50824908,37073328,40000,35182287,0,217247685,0,30211461,3006308,6088598,4929685,7885683,10079659,999719,0,0,102,0,5122326,5290538,8748130,1638174,178421,7195382,1505502,7307702,14704218,1665535,11100494,10313172,6161951,15681032,2079677,3175742,7181730,12596581,5826457,3286723,9229789,7056370,6106597,8776322,10884038,9667873,12777841,7456129
20140323,745165215,76825681,0,13100834,386457,19755,0,1671742,114412,246157,113313,96936,4953725,74658,493224,186038,2190199,817647,5180201,560196,752373,830266,1229572,4550434,782842,3861037,804960,7326274,2828948,852416,10985355,2753118,5834286,3228306,76659999,41659040,500900,34333767,0,176535391,0,690704,5149347,1708525,9824121,4975804,4945660,203672,26714293,5020191,19698783,0,12525841,10119565,5193627,12143319,5203876,8595714,6054391,18300590,7850306,66308,3872663,8898843,3093534,16229557,2565111,2719284,9201137,12200168,14702089,15139193,7071827,14239449,8731028,13736249,7528380,13569428,12289554,7878306
20140324,1461615384,107549008,0,19174406,3565484,29667,230211,47483,5728042,1721927,107144,2066898,208105,171086,1548376,3532726,294940,5636796,4388880,1342625,1345047,2765076,4063392,5736409,1767363,1695947,4374020,6305033,1838416,7010044,1811362,5599957,13185515,256631,99401291,37198763,100000,44294184,0,686753635,8676925,3584848,0,0,2321554,18252126,7653707,16561398,6976722,6672098,34485190,0,14737280,6968919,8369588,23170593,8058264,6223302,8930113,4458814,8849522,11746627,12628227,9792134,13126916,12788414,16898033,17613370,18064927,16486791,16556365,22293979,13123588,22408530,21540522,16075445,17920003,15968879,8163897,8170893
20140325,1328689434,153371852,0,28899336,404654,9911,98296,4085111,176252,406085,983201,973635,254964,1432010,21797,1123433,5608308,9674040,452424,601657,3544132,2574368,1508463,11170000,4568668,3521701,3388274,3178604,9146326,15656518,7556957,15098876,14946977,2306874,97723159,42021421,140000,47962024,0,458286112,97862,5682879,4422022,1987587,0,10156077,5069949,293209,18074696,20757942,10059815,25498724,6135130,9418858,8055107,21241458,9992721,6375088,1002576,8455632,18592956,5751003,6854052,21254380,30493392,20388187,22937906,22687850,19074980,38519338,7527801,15427314,15647111,29545905,11508912,21295154,23213772,9612239,9945505,6129777
20140326,1109585503,114457451,0,18012794,626380,0,365890,335948,6040835,187994,14651,215428,138305,254105,706305,349212,1437047,5349421,610284,2611132,3420192,5964361,91622,380984,14964699,2323256,2524571,3771853,12543749,7881544,1837556,7682176,5998848,7816309,45833016,29295366,725200,50693085,0,358691757,4968888,9945313,4973096,0,506768,0,17230905,5884193,12815230,5873468,2803717,6143173,15537034,25599436,13303913,9906662,11541134,8910974,11312852,5534786,13575704,7589876,31725522,10153169,14864962,20007116,17897516,21413494,11059373,31372266,33621357,4312994,9788085,17355758,20671510,19325320,15454430,18856651,9656660,8396323
20140327,1222922504,111756484,0,23603753,149609,6180477,5626636,453728,0,0,5627456,5518253,404656,444480,1370290,71300,1588049,3562519,349585,183011,2676021,406252,869123,3625720,1751059,6187555,7134397,3404010,7244984,10146780,2048654,1463894,8759179,905054,63993901,37279871,70000,45003391,0,563395185,5081031,0,15267104,553329,14049,11934220,390555,4906881,17870933,6444496,1471817,5221843,8514179,5801634,12183512,5426344,35115903,11984165,7155847,8188634,11422764,8463981,8262226,5390396,4299434,9206493,13499741,12805318,8383304,21586039,14377587,13174218,9778192,14158148,12259958,22982469,15426612,13181254,9785847,9453215
20140328,1066495631,130699071,0,24492440,4879155,2057328,546756,335621,165189,40992,473599,2919817,741337,254049,253686,290139,20908,4046707,1279962,10277573,1540649,705826,748798,4692770,9961746,2069552,5451849,4451808,7920910,1383008,11834984,8845361,13199750,4816802,65362705,45327971,2030000,32425700,0,271764286,1986163,9635386,1631969,0,1534630,11298107,4087080,11362005,14664702,20717605,25993927,4301743,3762463,12855743,2312390,14306328,0,23492158,3454159,9516879,27531398,5279955,17921308,14198654,12949325,30921041,14842034,20223322,11231780,31440371,13121270,7997735,16666394,25342423,16377458,20940005,17044953,15376232,12463872,10102931
20140329,748028107,99488252,0,28918242,599877,10284,1062205,3122,660582,795199,514396,2041493,12797,403838,229705,2245214,1883422,860506,6606660,1035224,5384187,0,3952315,473475,4165914,651284,1804487,2895453,5745934,3167926,13336846,5643694,4022970,361001,38808029,28405374,100000,41491426,0,290204629,0,2044581,4948265,474997,2187128,9423308,14014925,0,9837760,3052858,5455360,0,17194297,4401029,4027049,2641258,262576,7988721,223707,5054416,5065771,147597,9804,11321046,1627554,6951086,5516137,11765331,8344207,13248194,2544230,9703970,6315343,6348009,5079298,10179164,13211419,11704724,16692004,10523274
20140330,754729383,100321217,0,18250322,295969,110190,10175,209123,226808,100306,5088506,402085,781540,5095040,2334485,5644129,45603,1629229,3570101,343502,1619191,808539,2397326,1319503,170498,1770527,5826459,6174096,2389437,1548140,9281920,9343373,11410183,2124912,31146062,29446683,0,30162421,0,280576791,0,27936,0,5982444,0,1965169,8953773,801539,3688516,5315484,26369195,12966407,20317911,1180563,17067547,4060703,6115984,4920721,11823257,2012383,11353859,9282777,3148941,5458976,858505,2203086,782244,15886102,11523566,6544412,2703848,4552584,4837504,9153706,9932187,7756854,13069585,10699267,12224764,7533910
20140331,1474157772,179565479,0,24207080,152662,286193,7639727,3027941,7094846,565295,33400,404916,1882453,10705463,55524,10648294,1326486,1962995,1636600,7718489,6961827,5957800,5822215,8657884,13811114,1565482,5865040,11843558,2723451,4293643,6229122,12561605,13670919,253455,60782180,52772986,140000,50290582,0,526084560,3942465,798958,6309932,2482229,4206620,10675854,8105122,10219236,15301671,34930442,27090111,213792,31676044,13530279,5681727,36797093,10565104,478032,26718616,33453929,25632819,20209826,13390939,5317730,15520659,9063755,10913331,21963984,22148507,14200560,17297057,28692877,11759606,22550877,10638968,18567705,19921948,10351840,15947060,7254681
20140401,1093091222,147044276,0,39790200,4911753,724537,6511118,40208,322175,159577,2496,49224,496325,1235980,2412382,5210121,10961876,2588069,884257,2391959,11666323,6520850,3264361,862795,8528359,6816131,3848758,6567083,3910138,2208639,5144078,4401573,3676115,936816,79045242,41901448,220000,48464950,0,381677707,0,195472,7083568,2308418,21438503,5930073,6683653,2244153,2566401,11418263,14099761,0,8370420,7636216,7579952,4435169,5235926,14528049,1407491,9406227,11169819,27029083,18615166,14384482,6548649,2121393,16952285,9177651,25292747,4496791,9178165,16490969,9130942,10812833,15449800,14760764,12548767,15662699,13925537,8421342
20140402,926693242,159692342,0,25406599,5386135,2368122,373062,4986065,1394188,1082424,0,80403,160118,234367,2209885,5760449,9882891,2459850,4688920,4162417,6949119,8436015,3623658,11461444,2746965,17878232,1058514,3562232,7742877,5265220,9722271,6230322,3031838,1347740,75240562,39941108,710000,55526913,0,267731338,0,67322,15074947,7051647,12948895,0,990116,20248302,1770164,76215,518076,0,11384506,5413892,8020507,11234165,11935372,10059900,4680699,15824143,17489941,11898611,8521504,3617502,7258581,9056959,14251460,4734839,1834036,12983352,10018419,3098026,4936976,8808041,12257841,11742979,13820316,14515322,12084840,7622566
20140403,852305388,120473293,0,31869749,266222,1419119,2307597,6787863,262554,989283,490308,5316648,397815,4946752,27032,3524235,2161572,1158267,401332,1140205,415884,2651808,2060759,2303563,852474,4005622,1371663,1726736,7502359,1947059,14819461,4331220,7033565,5984567,83958453,41364423,1017000,51965166,0,224003652,3366240,707970,0,0,2038958,20910760,0,10615459,7611080,16041444,3893354,0,0,2504363,0,4790697,4379305,1950101,3535406,2103017,10141561,10194300,2465205,8789390,12261016,13633404,4827240,4108850,9254959,18644642,10452845,25272999,16066359,10939701,15318507,20348087,15587698,12708486,13974707,10085291
20140404,623701916,112619514,0,20590224,5347177,1398969,625907,2264760,1407585,4976673,653889,412649,1529104,5256604,110300,3297989,1550274,776138,312294,1598938,2465202,316099,1835375,6798543,6673096,4692880,3317875,3250055,2619447,2552951,10525840,4541563,8867341,2053773,73475397,29483420,185000,33647616,0,136958471,0,0,5250713,100,5372381,5230900,5147419,8090212,1398291,8086405,1342544,592588,303715,197987,1968487,5519089,6010128,0,302561,3580927,9653247,8209743,4241841,6886386,4042653,10555940,6888822,14173957,7357085,11804428,3404360,7791435,11169803,5925758,10815434,11039293,10536709,11512566,12895107,10033484
20140405,341894852,60521562,0,7255670,2892328,81921,390980,189691,234464,1317413,512391,394847,24891,1750386,256741,2092873,0,1123555,861423,1341708,990312,4373467,1479239,8026486,5142406,3324644,810233,897635,6731706,2567190,1121283,439082,2991771,904826,43909167,19570359,370000,30875380,0,21965086,0,0,8684490,0,0,0,0,811008,0,3988607,9707105,2548036,0,2034003,505937,4901264,0,1187242,0,200660,927302,558916,5107922,3192428,508106,1935150,4566600,13684611,6330322,9698591,4861768,3676165,5171696,4910249,10131340,12092025,11942790,10328705,11124052,9366208
20140406,456402127,79195311,0,20858875,697151,226651,597151,5624837,313695,69687,2001046,1841843,909947,1022968,760080,1374937,65840,1583941,1842250,411455,271944,652383,957121,1551210,3455695,7018491,2694703,4129326,2450821,3358974,1022462,8543002,2252027,634798,48541395,19946872,0,29092692,0,103657670,0,0,9906028,4909966,195069,7444731,0,4955144,0,5973780,86025,13431936,0,0,0,348712,2037735,994246,0,1121575,4653378,7945825,5287211,1389908,3670599,4677186,11757910,2403531,1123192,11901339,7032448,3559595,5603123,8806318,3728279,6944610,9138686,5926947,10563081,8450074
20140407,782523603,135498791,0,28039295,976209,5722676,55138,406829,1094608,465044,609105,132034,138228,9711534,3279490,9955102,375353,2403866,377675,503517,1435920,577787,1661478,4658850,12028022,10583191,2242581,593135,5219336,5934627,15623096,7410435,1782864,1501766,56699923,26095113,0,31969161,0,254689451,0,8457410,7761664,12592296,9756684,15248416,3289889,0,2628551,4962152,1976389,3662265,2262330,0,14145841,6469175,1014237,0,0,2686532,689370,496901,20401914,6571467,4540377,2979841,3787489,16268848,5509403,3742372,2994878,11473424,22681497,6726008,10706547,17166217,13643244,14546379,8784928,6946229
20140408,991972881,134942568,0,38124586,5491240,810847,4841398,572959,804092,1460187,567090,455425,441034,1346927,1287351,6417561,1107494,2696465,1310909,1104251,3218926,1381495,1147859,6021021,483972,9274298,1290428,2797839,4244274,6155142,6864467,10828674,10678056,1716301,84261287,42403828,901000,56706838,0,246131446,0,26296101,0,15289109,3519661,0,0,406849,1281158,2006657,1291287,6910122,24602125,5243725,9903938,24108012,31596925,20710142,0,298947,8237881,8697567,5712379,690195,2495325,7368388,18414533,16061321,21340841,17150595,13061468,22968580,11821070,6946824,21660368,23483247,10687938,13780771,13770118,8811747
20140409,1064150564,130974714,0,32507104,543903,2245359,2259278,726170,8764133,786855,1045870,60305,401831,5033517,1498576,1474241,2572597,6538909,589547,298261,514790,5079684,2328247,1914911,9058595,650952,1708243,2880693,5620042,3094919,12546099,7752445,9395149,1083489,86306616,44207487,220000,52343237,0,399932631,4962761,0,0,0,0,11647892,0,25304679,4875565,0,13015720,5145699,2708607,390998,2027020,11678919,9083560,2678395,1462848,8526516,12492804,4215284,13921099,4047831,14588724,14316447,8404652,13466377,7601080,19372733,9149970,28593118,12149499,8521700,15378010,16351519,8372907,12663252,14227470,8822224
20140410,846163822,137007430,0,29010119,281767,10148919,1780724,283040,296479,289811,1690198,325334,3255804,6356011,336892,1032187,8798604,4791367,3689890,2530616,729306,986286,433155,7701966,11561435,6094847,1845766,2765112,2577168,3170851,8428782,1266648,13429382,1118964,75914793,48467008,11570000,40093134,0,186160571,25823990,3996613,6919621,0,1640322,0,0,3967388,2165701,5326539,5679577,5607248,3752176,984188,5574461,10540146,1504080,3844775,11742355,6537673,2740085,6119214,7654318,7880640,6128915,4293289,11428597,20710714,8518519,8007129,11485925,13654037,30455270,17079698,14271005,15435627,10954235,22146076,13170232,9210508
20140411,809807312,119738065,0,31086956,997743,233687,726405,1232881,453486,215453,4208658,5286935,235903,159451,2087234,228647,2918971,5829994,5496312,3151496,2012081,560680,6864376,7847245,9901417,2888618,2860731,4159430,3946195,2517692,1425048,6311566,2516486,1376288,71740151,38467328,54390000,45373205,0,189724529,0,0,10043461,0,0,0,10702819,4045738,0,1002063,6197638,610276,4381748,7347341,14026875,1900554,3102056,12992264,7511,4570975,14497469,735706,6654995,13826182,15316824,11860905,10555129,12526688,8862045,8173787,11204231,10183955,10158592,11331999,10007220,13945379,12460441,11579641,6708106,8853421
20140412,567002242,94544184,0,18965682,631680,30264,9403,670279,2544525,427832,0,1525711,3126791,1163040,341378,336063,2262254,2136423,8575085,1129496,613733,6572361,919894,1232798,865202,8269506,1135964,5537669,3790466,8061376,6834467,3044190,3738676,51976,53625671,30731155,18650000,43002164,0,112677645,4780410,6133520,5097251,0,0,4976409,1465453,294611,11799540,0,5222970,197511,0,492066,58544,0,2860221,5674894,2042637,0,4800171,5008757,9598802,5297308,3780181,9809834,1731035,18133041,7453941,8126808,923974,10381658,7849657,9658375,11767435,8235737,9028022,11332814,10486876,9270960
20140413,584200823,68338579,0,11055939,0,345310,631143,1517108,1942574,40848,223943,285061,349024,140626,3461496,140034,885167,500879,885121,699295,4291069,452666,5638132,5785640,7637917,6425875,187759,475911,2341942,1396831,1906052,4158269,3877020,659928,49958250,24110605,12000000,36397519,0,110730157,3952185,0,5064427,6907244,1017762,2145195,0,0,7024970,0,333180,984117,15636191,11693783,4039574,11648810,3579024,15087146,0,4937022,2198845,14152430,3956444,3907796,1153925,15109781,5757861,12544861,2885727,11946759,6593947,14132792,15635566,10858306,8871655,9871006,18946889,9728365,12400180,7961948
20140414,1118620195,103158371,0,12574265,64,60982,69785,532614,2102558,829461,248984,656191,236339,7040006,305341,191209,3127313,599141,1425832,534454,1449395,1244041,5400440,1587633,2691615,4055712,354180,5327807,14453456,643198,10658572,9573664,14666222,517897,56032119,43782517,300000,44486203,0,435684967,0,6004611,5088287,197029,6018832,10329278,5797697,4875990,10254324,8993336,6105042,0,12231074,8575166,21974304,35899946,8666722,4915513,36202879,9267766,16662036,8390859,7665330,13097599,2916849,11190871,4677315,7776384,8559255,21424599,7747980,15392084,9234906,20324103,13353508,19054316,10020347,13170145,15414951,7704785
20140415,1040810671,174951578,0,30411259,230985,5778459,189778,963319,150583,641416,311026,4929530,2654623,1832329,2335891,2571137,739827,2709640,4140307,11275458,7071173,4031357,1621733,1566348,4985072,10637116,1808752,10867438,5560513,5748319,10142615,12025025,23556864,3463686,57970021,58916160,2050000,50031976,0,215963976,0,0,7111508,715021,47813939,4922073,7431249,15516035,57452133,3039988,7514784,0,7699128,6834400,10579605,3430346,257404,10113328,405539,10482952,30980126,8886483,10095426,15054370,9236797,17816545,18642737,11452685,3263026,16707149,5512837,19703703,16447066,11347160,14770273,20541844,8623938,19944849,11538424,9042090
20140416,869093271,129185338,0,27290129,0,70100,403290,18823,2403455,3649066,64427,458250,5221873,3437788,1511005,51793,1645894,1486631,3780073,14891118,3071743,5587012,349878,1053025,7541627,5257423,1329294,5037755,3336713,12428432,3197320,3902495,9922182,786724,30682949,41416372,1670000,48843887,0,313717298,986087,1871561,9040730,5123576,5718446,2353905,10040336,11723478,3442290,249194,8741378,2036686,8603290,0,7361315,4578600,4863194,2942323,1100315,6163480,1417688,7195104,12494782,5513889,1786571,7630880,6703824,3617271,11672225,21889511,4446928,7203399,9183634,29381050,18942548,12303783,11778096,12746325,14909311,5820424
20140417,851757988,133614682,0,24903971,415350,1843770,2091338,2398820,1343955,53930,10055,0,1711860,4200453,5964450,835174,282801,1003318,11876175,8006362,2249703,1799117,6033305,6693575,637644,1255308,7701001,4040389,6092301,8875208,7414005,5439705,6976636,1465003,38332918,33201272,3070000,55760891,0,284947306,0,14462628,7336739,14549598,3071406,3272754,4067524,17820810,30478,10102568,198764,0,9485378,0,12243379,5125171,11211319,19012747,3126401,881730,20927574,5238848,6251492,1830647,2628974,8282100,5819177,10833605,7090571,9240833,3942894,8508658,2914123,10838985,15361708,9285515,10143191,9911725,9021031,8759874
20140418,751459635,123757915,0,22269142,354298,1381608,1366284,242044,45785,251260,1222610,617614,7749835,3243486,582014,2233748,990760,2431255,9127862,5919069,2254550,2987510,5538573,5375871,1931594,1578065,6692706,5893861,6625187,2107189,13233693,6636986,1658838,1214618,41922709,37241481,1460000,56321100,0,204531404,294604,4934748,5109034,0,2933584,303632,3162388,980301,12523459,999806,0,0,4853872,0,1198,12158056,5138911,4922437,5398988,4051707,7641160,1583931,10578485,26088973,3061140,18857999,5708736,10509578,10405196,10201367,13435672,10020898,11355280,2716463,9776272,15546968,9744469,13523370,17175054,10527290
