report_date,total_redeem_amt,tftobal_amt, zfb00, zfb01, zfb02, zfb03, zfb04, zfb05, zfb06, zfb07, zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, category1, category2, category3, category4, card00, card01, card02, card03, card04, card05, card06, card07, card10, card11, card12, card13, card14, card15, card16, card17, card20, card21, card22, card23, card24, card25, card26, card27, card30, card31, card32, card33, card34, card35, card36, card37
20131129,281769554,76827957,0,0,0,0,0,0,0,0,0,17168528,6233916,3228402,3437672,2545275,3042425,1995196,0,2933540,782943,1224580,21418582,9820044,924577,2072277,20669374,8051161,0,12242022,0,0,0,0,0,0,0,0,0,59954726,17798901,5543193,1475550,5413252,1274700,4974058,0,14165269,6457544,6958694,9602709,13304859,6850137,5219940,0,879665,820759,307993,585667,1000898,1270661,119865
20131130,303494031,65257798,0,0,0,0,0,0,0,0,0,14892086,2444356,805780,7713432,3353011,1036484,487103,0,633004,25138800,391595,3755033,2739482,815303,1052329,38533211,7035475,0,11797849,0,0,0,0,0,0,0,0,0,100622,12610527,129680,30618474,24121018,12925976,0,0,9549522,40744613,7370975,10854936,8125379,7769234,8227289,0,1452835,1160254,639692,543760,1380848,446653,2097411
20131201,413074581,159107593,0,0,0,0,0,0,0,0,0,58971884,6853289,1685601,7209463,3011859,29441102,1654883,0,1209182,2685165,355420,36748844,3425359,5604963,250579,43703873,14056128,0,14037766,0,0,0,0,0,0,0,0,0,10505069,30060535,24481037,7062065,11571654,19887511,0,0,27059889,16283772,6554063,3525324,10016311,5392548,1116476,0,722555,2332680,2295257,1638121,1076941,568904,18509
20131202,393530929,84717962,0,0,0,0,0,0,0,0,0,8250704,5601831,4447364,3006330,4587447,11442065,4582328,0,301290,4986783,1582993,11393595,5090205,1314539,18130488,32531889,6249584,9000000,19140623,0,0,0,0,0,0,0,0,0,69049304,21459713,14463123,11236243,12313059,13067997,3885284,0,13065038,24448909,11423703,15962120,16031652,5875598,2448917,0,1565397,927817,877875,902645,1746794,619245,520438
20131203,343625014,77419042,0,0,0,0,0,0,0,0,0,5608637,2847725,18978303,2741032,13225049,1655502,1089995,0,1702292,2360222,523746,1359528,8521193,550556,16255262,30568920,4679909,0,18406033,0,0,0,0,0,0,0,0,0,19767637,15632617,8369980,12518265,15119922,36368027,990155,0,13732183,30273447,6006847,17163664,19256890,6910076,3776822,0,506482,1172796,1096671,193471,2041604,425751,1227803
20131204,342833165,56413243,0,0,0,0,0,0,0,0,0,3747965,1236125,6692859,18592056,4061036,2466442,358968,0,1830232,3457016,1481444,1914243,7332203,311644,2931010,28369847,11238276,100000,15067792,0,0,0,0,0,0,0,0,0,8896403,18656731,17938996,17782229,12194548,64863362,0,0,8428949,13054772,15376381,13384265,17452158,5604704,11407632,0,1094045,770743,1712252,457305,1691228,670925,206379
20131205,292687818,76366680,0,0,0,0,0,0,0,0,0,19941827,10369126,10153354,5109935,5512100,5196045,1791796,0,2601763,7389361,1228394,3527849,3420247,57180,67703,27854171,4548989,0,17526168,0,0,0,0,0,0,0,0,0,7998687,7618632,14917424,0,27182360,3343901,0,0,14761338,36691853,10398835,10918449,17247137,5890441,4134770,0,919430,1366878,974440,720570,557809,467936,280920
20131206,356290943,57949235,0,0,0,0,0,0,0,0,0,1566580,2577801,11142046,2369364,420149,3108088,2626415,0,4471975,1397718,473232,4671704,17221355,5197028,705780,32809362,10727571,0,17119328,0,0,0,0,0,0,0,0,0,1174811,6141724,0,104071383,32071747,9988423,9816819,0,12366276,12509415,11369812,8744764,8030121,11883901,1662956,0,1133245,1509130,698977,1065325,1046808,2016800,383010
20131207,217159956,41909066,0,0,0,0,0,0,0,0,0,2230874,4303428,1336053,2719889,531440,3540396,2025617,0,4461737,12271355,1566552,97470,4373782,2447539,2934,25976171,5627806,700000,13080013,0,0,0,0,0,0,0,0,0,4041689,3527208,6005972,32145590,12122047,503341,8081738,0,6261330,12042557,3135776,10803715,20068942,3323961,2342444,0,744760,898826,864675,1707268,381268,615375,248418
20131208,289188684,69620422,0,0,0,0,0,0,0,0,0,16197050,1730787,5882252,2065325,781725,840860,3592732,0,2359772,23664740,168139,5494738,3314672,3302007,225623,28025358,2638794,0,12567545,0,0,0,0,0,0,0,0,0,36101920,24423092,3914321,7902722,10515270,20264258,10002670,0,18008886,10779220,2164185,6731382,14511573,1194483,5132900,0,680252,512147,281111,1386576,511684,763157,554756
20131209,443553720,86638170,0,0,0,0,0,0,0,0,0,8040494,25343000,1174733,16575401,7917862,4352900,1576384,0,1159258,11949349,367146,3874777,1763443,1407114,1136309,30368921,7852616,0,14612094,0,0,0,0,0,0,0,0,0,294486,25448967,14960882,118549677,6122503,24833936,9990709,0,17990781,20485080,10744092,12889025,29913273,6339305,595101,0,668807,1191017,703665,874770,786034,298452,401357
20131210,320010833,87456863,0,0,0,0,0,0,0,0,0,6264729,5964175,18428197,11786358,8195735,1959572,4499623,0,4824477,6691036,21968,7094854,9465492,226924,2033723,33444454,8525751,0,17791384,0,0,0,0,0,0,0,0,0,4094629,17069998,32503057,16740059,526559,13444396,1981740,0,4079630,13372700,15725620,17119514,18606277,3157320,8207276,0,588210,1451837,546162,1335713,1273560,856873,111251
20131211,378162988,127484436,0,0,0,0,0,0,0,0,0,46309288,46898505,5340854,2502855,2760851,1138272,670175,0,393289,4253173,801629,3588419,10990658,624637,1211831,18493716,16064122,0,16833608,0,0,0,0,0,0,0,0,0,8682098,101790802,3005023,10271573,3142375,4926931,9661665,0,6360413,7360859,9505466,14255751,4604267,4360043,5297948,0,527733,1653380,473026,676306,1258478,689323,783646
20131212,417291518,98269634,0,0,0,0,0,0,0,0,0,38432136,4944443,16699478,2343984,12920913,880831,1061554,0,3739708,4088487,1367423,5121442,2370137,4281432,17666,31736946,15920318,18110000,75616412,0,0,0,0,0,0,0,0,0,5625043,6918752,9891425,9640276,32626955,0,33882993,0,12116465,10884219,13589636,13529029,6020213,11180527,4110955,0,558702,2171265,653363,1333864,1161382,1209607,533537
20131213,341055922,82622671,0,0,0,0,0,0,0,0,0,12406671,6123824,7334903,11854937,5085424,2262803,3474112,0,807262,8607413,2317750,15532918,3678798,2850758,285098,30315409,5426815,20000,16204630,0,0,0,0,0,0,0,0,0,17384745,27567994,16463906,982435,15196569,8063770,9365412,0,6532746,27859396,4296509,21299465,28388177,12240209,3679531,0,623019,1674490,1389068,431609,1568700,974004,484643
20131214,202058448,50614042,0,0,0,0,0,0,0,0,0,4054896,4704556,4313864,2661061,2073086,2410938,30365,0,8361778,1345517,3555711,4844626,9679115,1935017,643512,15247134,6393213,90100,13958369,0,0,0,0,0,0,0,0,0,7276417,20475509,975056,11824059,5226576,6070237,0,0,6724805,8513363,22167087,13219917,6263762,2116710,1774525,0,599347,745896,381053,621521,481048,249014,49688
20131215,292333824,64887265,0,0,0,0,0,0,0,0,0,8959253,15278841,10459579,5314482,3814212,828338,2110634,0,1368100,4438128,936305,5201068,209828,5126229,842268,20249836,5521059,0,13547969,0,0,0,0,0,0,0,0,0,4103549,9189613,0,4764627,1982843,94397585,0,0,9945637,6117973,7616521,6182856,23595787,8127559,3673120,0,1331264,2028866,967328,1211503,1128479,1559469,203116
20131216,391259443,92576533,0,0,0,0,0,0,0,0,0,14139262,11300675,14054887,5108923,7002756,684946,1596389,0,3305371,3569867,925915,8556260,1816768,16832934,3681580,28927639,11642658,1000000,16288044,0,0,0,0,0,0,0,0,0,2002135,37952022,10927549,27209791,38731646,16568124,10260068,0,10902499,32635557,10707310,13154182,9781038,4532715,2736780,0,2289086,1051576,936962,3015132,3768675,1069949,591773
20131217,431568440,88928543,0,0,0,0,0,0,0,0,0,22914820,2826842,1257576,18105980,16295396,1817956,1924694,0,1154850,7901135,4417313,1790248,5075199,2827173,619361,26080118,14987341,250000,18401671,0,0,0,0,0,0,0,0,0,118620691,18293375,16557380,32924963,10142404,2271644,505558,0,7512616,13454490,10318065,12735285,15789170,11056549,7497326,0,447682,830242,54477,1025947,1731007,727542,424354
20131218,318640910,99017867,0,0,0,0,0,0,0,0,0,31460013,13688089,7868485,2937641,10770146,2617223,4598782,0,7801106,5072825,5548055,1047546,5020617,357886,229453,21682390,10783957,6000000,17632544,0,0,0,0,0,0,0,0,0,13909281,35791158,8851615,10023888,9310200,3120172,7071809,0,12898672,22216380,3627513,11932930,10060905,5442233,2951317,0,1059988,1916620,499412,609997,1352144,690231,187687
20131219,424155968,114455737,0,0,0,0,0,0,0,0,0,38911310,8692269,6623898,1858415,9217657,4146134,23036839,0,1611617,15041501,344037,284563,2308316,236777,2142404,20934657,13064610,20000,16315233,0,0,0,0,0,0,0,0,0,12090409,42629426,5865974,50979874,30178775,4076698,20185,0,8512945,31363159,12473881,23886322,10416963,9439809,9924828,0,1705423,1063418,112431,1198044,1577461,1214870,634836
20131220,397814683,100132778,0,0,0,0,0,0,0,0,0,20241035,10047963,6120396,5341662,11650646,2562022,1619075,0,2768938,14114748,1701578,4773857,1499973,16563533,1127352,28551462,19790501,600000,14290541,0,0,0,0,0,0,0,0,0,11107892,34746182,17440366,37501905,13141975,7446350,2028810,0,15259175,29781029,4900815,12589801,10998118,14389174,12204549,0,2884768,1896818,1025843,1669785,1887984,1293716,254346
20131221,251766997,80054995,0,0,0,0,0,0,0,0,0,14472870,23406623,2653206,12372327,3246490,3020632,7373391,0,2492326,1300565,492266,1006731,6775648,929351,512569,27520536,4105586,210000,16466886,0,0,0,0,0,0,0,0,0,334141,12482915,3904514,402102,26687590,10332608,0,0,12262351,16493233,9099878,8300113,4429830,7832708,4134960,0,1653687,1237714,528599,1167205,1045523,544704,534619
20131222,326820406,65307729,0,0,0,0,0,0,0,0,0,6738983,6172105,9222415,6174847,4297260,543998,670393,0,681095,15188133,3070144,1447496,2638608,116284,8345968,35261156,5198411,200000,15549178,0,0,0,0,0,0,0,0,0,3950491,34575141,4333089,4105925,42570477,457216,10410077,0,19747481,9854501,9199598,18345715,22298722,9135473,9107820,0,1910890,1223622,1326291,503032,743925,1357283,147163
20131223,573503229,111809359,0,0,0,0,0,0,0,0,0,18232793,28128758,8339887,2990281,5954764,4103824,16539987,0,8150459,10790726,586095,3790927,2069118,2131740,0,66195120,12087033,0,18349510,0,0,0,0,0,0,0,0,0,34584250,65564709,10101229,22836101,31758980,18350219,27489120,0,13714403,24387709,32916161,20405059,19475411,20897458,12582305,0,504171,2560406,896904,1266065,843477,3676463,251607
20131224,544856014,149576160,0,0,0,0,0,0,0,0,0,20545695,12376502,7618901,8002822,16912730,28338235,2257549,0,970416,24070992,5292806,10792647,11407193,260052,729620,42733094,8256969,3300000,25166839,0,0,0,0,0,0,0,0,0,16191258,33810465,22030611,63064653,4372015,4572036,19816342,0,15033227,30372866,16187426,19562207,31037215,23078915,8898487,0,1217699,836799,538645,2485530,973718,750467,992371
20131225,538915825,118192428,0,0,0,0,0,0,0,0,0,35082104,8735374,3064994,14468335,5424100,9899536,329177,0,1545542,19920364,652571,6054786,9471734,3214545,329266,36839869,26481250,4650000,21778496,0,0,0,0,0,0,0,0,0,20121726,20171914,7021504,124970401,26657664,12423783,979316,0,18606080,13915586,2604447,21443344,11436121,29672819,10629035,0,856345,1858513,537157,1902873,3247439,775573,1142142
20131226,588400822,100690395,0,0,0,0,0,0,0,0,0,20138751,11432871,11060679,5867323,2596331,8475298,2865897,0,15939712,5408877,2828481,6925105,3804243,1213582,2133245,49236602,16998025,7000000,23067404,0,0,0,0,0,0,0,0,0,86185193,11908047,50005050,58970961,42542197,5698855,6068376,0,12440209,36757983,8493040,23374082,21924310,10880851,6382874,0,603649,1673011,385538,2881905,1012866,2877831,341568
20131227,475686115,113187445,0,0,0,0,0,0,0,0,0,10653216,8587252,21970810,8423954,4462222,12618314,1067001,0,4969824,3223403,1272530,23326726,11400264,1201438,10491,35582118,20422530,10000,22809392,0,0,0,0,0,0,0,0,0,23496262,23536453,30243814,8194734,86415119,18465185,1961869,0,16364510,14335496,5567702,18678053,10664802,12007267,6944327,0,642659,1562797,1054475,951033,733462,1245647,608964
20131228,218535089,35544413,0,0,0,0,0,0,0,0,0,3860160,3898206,6215249,5145297,2313860,1778274,47476,0,67463,2862994,1776293,1023829,3607882,2941725,5705,31491971,5350859,100,16519508,0,0,0,0,0,0,0,0,0,29992381,606650,0,7557025,494819,6839868,5460282,0,7438897,15266385,8244967,8720090,8416463,16924289,3424765,0,2915176,1520339,410994,2238549,1858478,1091168,206653
20131229,309763940,71685095,0,0,0,0,0,0,0,0,0,7317914,27178205,9125315,3599259,2515110,2064459,1508510,0,631838,10578071,223260,852359,6053927,1839,35029,31428889,13878629,60000,17280485,0,0,0,0,0,0,0,0,0,14990953,3661110,11963378,3485903,66767101,7844147,5104324,0,5581844,6155231,6755643,3511992,14100986,12246780,5359153,0,704164,1401101,517168,2611251,1900259,304490,463864
20131230,597893887,165534496,0,0,0,0,0,0,0,0,0,17704163,53367485,20802408,5788307,2778981,21846554,1133186,0,6448125,5803728,849759,17553505,9433638,735779,1288878,36501564,12696312,1840000,21859610,0,0,0,0,0,0,0,0,0,24791821,17815270,42711384,16539502,78382903,12124970,5062746,0,25029942,25876446,22325638,27420770,29261474,15730697,8102858,0,273425,1221393,1477195,1552414,1357491,1684551,719015
20131231,436316233,107376458,0,0,0,0,0,0,0,0,0,7749470,24721813,14330210,10390698,8298887,3872535,614803,0,1701425,7553659,3339008,8595267,8891413,1970740,5346530,39643260,10339065,4310000,24314023,0,0,0,0,0,0,0,0,0,21051195,19841860,10090745,21847644,25236026,4985240,9210767,0,12796292,15449964,26298501,36279813,14298436,3193529,16040888,0,1949108,2919359,1977807,1974182,2721911,1656467,513693
20140101,336007385,49827309,0,0,0,0,0,0,0,0,0,3968418,2816119,6028332,14987847,2619034,110753,277227,0,399258,1759400,1632265,8325071,1891239,1707658,3304688,40836190,7210571,30000,19965837,0,0,0,0,0,0,0,0,0,14749547,20668203,12574651,609485,46927620,20033293,10185,0,19657229,13641564,16059657,10948356,19854238,10388526,2902955,0,907898,1616112,1137401,1914630,2544901,665870,325157
20140102,431296898,94742153,0,0,0,0,0,0,0,0,0,6536692,7112549,3717460,19433959,6544872,3650111,481078,0,3707982,13133374,2125396,5365040,19539496,267491,3126653,38251573,7305696,310000,26529269,0,0,0,0,0,0,0,0,0,26584433,40738574,26492728,49264128,2434817,10260228,40984,0,12601377,16143814,9973719,25593977,16255082,12484736,6167271,0,141353,1442390,1080448,2853006,1772687,1399900,432555
20140103,491677278,79135140,0,0,0,0,0,0,0,0,0,2894999,17209951,9703856,1678463,4727792,4643586,445616,0,6935806,4197624,5476600,16559092,1585175,2226780,849800,39030447,19436887,10000,24303263,0,0,0,0,0,0,0,0,0,984421,38927843,12926756,6058886,110412496,8545103,5920748,0,10223315,25088201,25883757,30986522,24274607,14867411,5636130,0,1340214,1781932,401847,995592,988585,2371893,1145282
20140104,244166141,84150368,0,0,0,0,0,0,0,0,0,3984623,8404486,14738220,17099152,1503632,5969385,605051,0,1926015,1759231,55392,5518350,5173506,17253907,159418,18138778,12930450,210000,18535136,0,0,0,0,0,0,0,0,0,2484966,17183895,13013381,8446745,13301278,6697628,0,0,2734082,9800309,6523149,6635768,6310379,4100090,3423325,0,1510321,1704794,859708,2071661,1334086,1729345,336499
20140105,297992012,62310378,0,0,0,0,0,0,0,0,0,13554293,5589199,2293617,1263951,10855447,1019117,2182915,0,4202260,1574977,1177157,4894775,2337692,8977585,2387393,34605378,10746901,0,20973886,0,0,0,0,0,0,0,0,0,11550201,25190788,9220551,10712104,13570497,6110777,2767003,0,6981750,25478701,2994485,13615570,22634097,5108053,6769646,0,556355,1421526,447857,2019508,857512,1034166,314322
20140106,502869158,80684183,0,0,0,0,0,0,0,0,0,9993721,4496775,9218205,3983273,3622094,3218919,1610710,0,6472141,7804906,13006286,2116039,9620911,5236174,284029,52357772,24405933,25201000,37019619,0,0,0,0,0,0,0,0,0,9976358,66250915,19891225,56680439,15779728,4024543,7024036,0,12103490,24076714,4402953,25652812,6802818,16516681,3490717,0,2003464,1992814,601514,1769785,1777947,1569114,812584
20140107,456599653,92213927,0,0,0,0,0,0,0,0,0,13796323,12001198,3342707,4047024,10243538,2219498,5558815,0,9605875,16087890,2177414,10778496,1611585,574297,169267,40176199,23036322,4759300,26765001,0,0,0,0,0,0,0,0,0,13864652,26658077,8394853,28152935,37382832,21303232,5440306,0,11503445,30902794,17304319,23253080,14191071,8663724,13627760,0,614227,2040632,659039,2223051,1390263,1175334,903278
20140108,663311268,99428691,0,0,0,0,0,0,0,0,0,6764525,12995245,7343091,8131012,19021826,2716999,4196353,0,8831730,3848382,457451,10161042,8958843,529453,5472739,34105247,25691323,4208232,38312759,0,0,0,0,0,0,0,0,0,23004260,41203147,19484238,49634519,92822755,25155767,26803487,0,18887256,33452119,20889972,30760668,40559669,19116513,13885048,0,835100,1447014,437592,1045791,973999,561473,604629
20140109,509919232,70109489,0,0,0,0,0,0,0,0,0,7939640,11304739,4260815,7882162,4906851,11518418,1350951,0,4637507,6301648,4994462,1107360,1358799,2334575,211562,41802453,14426127,1710000,28210801,0,0,0,0,0,0,0,0,0,17320169,46775753,12851108,25295483,45082997,42225730,55510337,0,21718590,23168818,2928203,28957541,9019673,8033915,2206184,0,4650333,2121463,662391,2218437,1181914,933029,798294
20140110,579562588,83149021,0,0,0,0,0,0,0,0,0,5086223,6497350,2977064,11105432,6197087,5042102,148158,0,6050041,11332125,8799190,8562990,7069299,3393534,888426,56478687,21448136,305000,36928136,0,0,0,0,0,0,0,0,0,11805547,16631202,23197661,60442124,47104182,31545597,20054456,0,22053646,28618427,17234570,57959550,19303619,8863789,6729248,0,996498,2203872,1517242,1153668,1577461,1416963,844286
20140111,302206680,64294172,0,0,0,0,0,0,0,0,0,3290287,10851118,2392897,5187719,3132756,3473204,954346,0,8372760,4063778,1620158,2969159,6288931,6364318,5332741,52540674,11368189,200000,27419714,0,0,0,0,0,0,0,0,0,0,2707415,8511444,4261012,445511,32489285,5040838,0,11450030,10247741,6610199,22465800,15998093,8259627,6548827,0,856825,1823111,1081302,1891731,3742836,1349264,603040
20140112,440944923,84974239,0,0,0,0,0,0,0,0,0,13517267,4592429,3961456,8357349,18259139,4211606,1316876,0,5531690,11168913,5040928,2572386,2998620,3135689,309891,55210506,23495913,1200000,18881023,0,0,0,0,0,0,0,0,0,22092235,49177721,24636428,6343480,8531145,27109908,0,0,11347615,20401151,14066184,29030069,10922014,16995105,7051111,0,1434934,1839244,1373427,1663214,2087207,923681,157369
20140113,571420928,114623829,0,0,0,0,0,0,0,0,0,13546925,20576965,14006204,9049361,12893879,1099259,1228821,0,11400290,4169289,3181018,9568892,2945821,3555754,7401351,36851238,17457520,0,29965843,0,0,0,0,0,0,0,0,0,60036382,26562402,24952203,19992884,57408849,16845138,2290389,0,19819139,30145880,14091985,43038951,18182830,24548349,3273236,0,1985878,2060108,1382541,1099225,1778628,2042043,985458
20140114,539494742,103512557,0,0,0,0,0,0,0,0,0,18457497,7749790,7659970,6169554,8850754,6144787,1209804,0,2922048,19167932,5720639,7693040,9728122,1094073,944547,28648650,19140989,2598496,35332869,0,0,0,0,0,0,0,0,0,9389994,25883171,72717883,23709054,13511489,32976631,23164812,0,13562767,37199708,3560708,38618582,22617871,17465874,4386243,0,2745338,2089604,970213,1891993,2010659,1198812,589775
20140115,563446466,97183971,0,0,0,0,0,0,0,0,0,13978643,11751717,18126464,5916301,13253049,960802,1582104,0,1207644,10111407,5222931,1024227,4961448,3863003,5224231,32106133,18941202,1000000,33084193,0,0,0,0,0,0,0,0,0,38780527,41417181,31396680,22784204,78213160,28685748,6326315,0,4453318,33115601,12204505,28810195,20017283,14571826,11175529,0,1160918,1801062,923780,1891255,1383757,781119,1237004
20140116,499425404,115323870,0,0,0,0,0,0,0,0,0,14632207,11416389,11223675,20097488,13307369,9717559,5493490,0,2506854,3425559,5238640,7147622,6760661,1938438,2417919,29408119,22889719,10200,32474478,0,0,0,0,0,0,0,0,0,9610833,15587071,10587572,72136869,60058706,18815365,4572267,0,8652560,24623618,8741893,16508958,10465800,22005895,3862345,0,1203463,4096970,1432129,2908766,1206627,1713045,528266
20140117,551785169,123651316,0,0,0,0,0,0,0,0,0,12427515,25700922,15778778,7755404,5108441,1857003,2660072,0,16265011,7692425,1740701,10660454,12083986,1796942,2123662,33964132,29872484,0,32602679,0,0,0,0,0,0,0,0,0,46216376,27910776,6084055,8331821,20908095,43147617,6116729,0,22536515,41642614,6896073,25442865,38409059,18254812,5084268,0,1999234,3848846,637621,2275921,2642674,761119,2547468
20140118,426765836,85334667,0,0,0,0,0,0,0,0,0,7160711,7984038,6170052,8849136,5645604,1591013,5595610,0,1851776,6410013,1958097,2869198,8955592,5696689,14597138,39288979,13995371,200900,41381705,0,0,0,0,0,0,0,0,0,1953908,70270562,2018349,2466093,27631780,9846101,3074667,0,8654397,20893460,19394137,19999103,19052126,12692535,16082353,0,880247,3401975,1872514,2196456,1660896,1351775,1170780
20140119,413253885,62994074,0,0,0,0,0,0,0,0,0,6475721,8234057,4542559,2450104,8889734,4714859,3841962,0,3823089,2874349,5959617,1277885,4718767,4685784,505587,43910814,12434222,200000,26252603,0,0,0,0,0,0,0,0,0,2911244,71293543,7552601,1512888,33290597,10018176,36507753,0,10637249,23866159,16269222,8818009,10393883,11926607,7195777,0,3667010,3662588,1648793,1682348,2859077,1418449,330199
20140120,956132508,150608173,0,0,0,0,0,0,0,0,0,22532247,13307404,13026791,12739523,1555587,3024902,12505903,0,9262020,18931670,4994657,12436787,9265023,10991548,6034111,58444727,26920278,2200000,32212171,0,0,0,0,0,0,0,0,0,52450506,61279032,72597662,117946192,41880560,103808615,10342909,0,41727415,49141019,15156201,40913465,28596408,23956123,10720777,0,1922819,3864033,1970331,2219695,1671197,1928656,1653544
20140121,708477392,120315007,0,0,0,0,0,0,0,0,0,15288204,24720451,11072808,17745222,8484875,1027911,1664897,0,8961774,4686410,2448538,10982386,9172554,3806424,252553,48018082,34579559,530000,32526371,0,0,0,0,0,0,0,0,0,13958793,16939489,31780038,70919424,84517375,46239928,5828654,0,26575057,28900924,22338426,41316978,38284795,19023520,13554317,0,2558549,2072586,1299719,2359806,1219723,1451470,1368802
20140122,733710965,127909779,0,0,0,0,0,0,0,0,0,9331077,16846018,9963307,17817811,4851972,6819028,583905,0,18191763,6603193,9191556,11795893,10964585,3854992,1094679,58002617,17697179,300000,28513671,0,0,0,0,0,0,0,0,0,24713199,61839461,9028512,87375760,46573860,31640945,9637472,0,35208536,31731202,16222058,51905721,35481145,36083441,10025454,0,1157236,2055514,3029483,2313793,1146748,2548683,1569496
20140123,998910353,130972782,0,0,0,0,0,0,0,0,0,9529429,23325007,5159568,17267963,4303978,5108412,1979229,0,10399692,9026971,8738815,15554517,9576913,10846865,155423,67554041,31031295,300000,22419120,0,0,0,0,0,0,0,0,0,41028938,179046677,39500439,80955898,38023276,33629871,119994234,0,25668925,22630658,26235042,47842344,38111442,30494897,6993614,0,2210108,2669860,1736311,3433426,4077673,551381,1798101
20140124,880762796,146614737,0,0,0,0,0,0,0,0,0,10361310,12507212,3341797,8995246,18254700,4222809,6593964,0,7120010,16116922,5481011,17601864,17418591,11933846,6665455,65113567,23718281,200000,17066197,0,0,0,0,0,0,0,0,0,28033726,34302445,79565895,168078593,39524053,33436347,8169235,0,35261158,40327558,35559226,34303807,46818998,18150937,7039599,0,2898533,3186428,2823797,3345447,3810278,2493146,920808
20140125,562366556,119612952,0,0,0,0,0,0,0,0,0,11445930,13241247,9881612,14992208,13326102,3218276,1821425,0,2508181,10588254,2799881,7786976,15209983,5365160,7427717,50055840,15294609,2200000,14170980,0,0,0,0,0,0,0,0,0,11048063,24456906,28021397,11710553,37927935,917411,12189511,0,39398426,52088102,24501984,27046361,37083860,19561752,17010199,0,1094025,3977956,3269737,2395949,4307432,2505928,518688
20140126,754324289,153844958,0,0,0,0,0,0,0,0,0,12465467,31006275,2521872,17499017,4998109,16209921,7657286,0,10902098,9168104,6384274,8807527,16438359,173859,9612790,57610526,24292835,1200000,15839329,0,0,0,0,0,0,0,0,0,48498129,57286714,41014325,22874917,31555476,14989878,2658469,0,31659840,67655892,26830913,43425558,47383767,36715225,11585017,0,3700913,3942301,2055048,3091981,2501973,1910858,199447
20140127,967748198,138062174,0,0,0,0,0,0,0,0,0,18226825,26026305,8692004,17488637,8833357,3391504,2539660,0,7260717,13290519,2284554,6367749,13693559,7624030,2342754,83478295,25815640,220100,14277857,0,0,0,0,0,0,0,0,0,32987667,63243790,13480172,106632616,103697240,44602924,9639573,0,39869548,74744984,26359055,57777787,59217774,36378396,15794712,0,2139272,5459978,2493596,3619663,4125097,1383801,2246487
20140128,923453700,122866187,0,0,0,0,0,0,0,0,0,15631610,9711949,7558972,13653421,4908800,2876933,1660739,0,5605962,7747530,4892258,16635777,21879152,9187290,915794,67916752,55486176,410000,14621905,0,0,0,0,0,0,0,0,0,30274374,151595001,14219859,42811392,82963431,21537348,13421854,0,43076465,73311263,28438442,37853676,36433009,32275552,35245805,0,1091629,2968549,1923436,2328530,5562161,2465713,2355191
20140129,719112755,120161593,0,0,0,0,0,0,0,0,0,12842966,9554153,14190231,8433408,6737317,4573011,3995601,0,13344211,18778592,3297446,7938807,10377944,5522222,575684,61316521,18665468,3210000,9400871,0,0,0,0,0,0,0,0,0,42936422,42794217,6810580,25600971,97852965,26225025,12052549,0,24871706,51104346,23852554,27724239,53107627,33629589,16763981,0,3342816,2962104,1774320,2186638,6096933,2998476,1670244
20140130,297624581,60923067,0,0,0,0,0,0,0,0,0,11906554,8937744,1599205,4558744,1284459,5393185,847213,0,7703812,5188221,721721,2862676,5289954,2488483,2141096,48409977,10679853,0,9544330,0,0,0,0,0,0,0,0,0,1785256,26612933,5966763,1444134,9965099,9835552,0,0,20871778,24787580,7080874,14537867,14454622,13490319,6206026,0,1916806,2682217,2937891,678427,1121450,756281,935479
20140131,111807996,14451810,0,0,0,0,0,0,0,0,0,1281051,279847,298113,851400,6891455,1129210,337389,0,354195,1315485,555736,349828,236954,4805,566342,19474186,11021434,0,7440944,0,0,0,0,0,0,0,0,0,366068,4981970,988778,4337950,478810,0,3939343,0,8582716,4644668,250924,15897668,2293815,4392165,2971129,0,747831,1399300,799512,380650,1823353,84802,58170
20140201,141897713,24343951,0,0,0,0,0,0,0,0,0,1026673,1286090,61736,2150509,315615,1010,130538,0,7447519,314582,2701173,6655475,568291,1433235,251505,21819035,4463385,0,11446126,0,0,0,0,0,0,0,0,0,1072917,6630944,0,17096576,1526242,8506747,797426,0,5615355,4404616,3864984,14618446,5454098,5505085,0,0,1036281,655793,111729,816980,641676,1101487,367834
20140202,164956841,36027512,0,0,0,0,0,0,0,0,0,2674813,2789460,1012364,1002297,2465316,39534,432819,0,2145074,7974194,955376,6502806,2246958,5142246,644255,32596342,8879440,0,9038962,0,0,0,0,0,0,0,0,0,2193001,15076155,2161168,1230984,2142704,0,0,0,4247395,6675671,6543608,12325942,4806938,11030453,3648269,0,904850,1439335,1284055,801866,770268,857410,274513
20140203,178499326,29508247,0,0,0,0,0,0,0,0,0,963751,4309602,520765,446835,1799745,594299,0,0,2944864,4506416,232981,6716179,714471,3591406,2166933,42589700,8154075,0,9935562,0,0,0,0,0,0,0,0,0,1563219,9007657,7589138,8141828,912649,1413573,0,0,10973124,19850720,3193910,5066011,5979534,4375497,348810,0,2145130,2882630,530866,228937,2282841,1617479,208189
