report_date,total_redeem_amt,tftobal_amt, zfb0, zfb1, zfb2, zfb3, zfb4 , zfb5 , zfb6 , zfb7 , zfb8 , zfb9 , zfb10, zfb11, zfb12, zfb13, zfb14, zfb15, zfb16, zfb17, zfb18, zfb19, zfb20, zfb21, zfb22, zfb23, zfb24, zfb25, zfb26, zfb27, zfb28, zfb29, zfb30, zfb31,category1,category2,category3,category4,card0,card1,card2,card3,card4,card5,card6,card7,card8,card9,card10,card11, card12, card13, card14, card15, card16, card17, card18, card19, card20, card21, card22, card23, card24, card25, card26, card27, card28, card29, card30, card31, card32, card33, card34, card35, card36, card37, card38, card39, card40, card41
20140309,779897175,117596904,0,24914356,565163,638377,4884917,202113,110709,1967128,4152575,746425,24317,1107288,2765161,658108,5104857,6795664,1201445,5487913,4091321,200944,15642195,6928355,5425888,335568,2058526,982229,4427979,4389765,1866165,5346578,4432933,141942,51013394,40077806,2000000,43007489,0,259877642,0,407427,0,0,13872019,3021451,839877,0,0,0,10094122,5021486,14796163,5521452,5892319,4967334,3766866,1190056,2480407,11142305,16577822,11404932,308047,10995278,5177415,532472,582048,6095011,4073509,3615007,17608961,14983905,11106645,15691791,11895078,8018245,16796302,10543644,10572504,6732040
20140310,1591866135,149506382,0,21271039,359110,2423627,100509,4363075,214537,767382,2160201,5374122,3319304,957623,415239,3795691,1863540,3164099,1481862,1241045,518282,4275909,1100959,7122115,3168172,15758723,13099624,13134877,5627654,7314325,2962407,7106875,14907114,137341,71058150,50639233,1600100,53561498,0,679326467,9893633,5074298,0,15363226,9518538,546566,6594431,12607863,27335521,10427490,5964857,14521000,6511330,28007673,22162158,8965483,18865376,6253148,23131224,21239902,22104697,29367695,10864031,7316863,5383948,19258897,8590338,20844970,26270700,16949226,34066809,14612685,9566938,18017958,15358051,20123051,22130389,13137297,13539864,5686181
20140311,1009187655,134028748,0,31026365,349724,253347,0,1171113,145476,790002,6922,5297996,2138407,1601561,233164,433517,3560326,207984,979420,4845858,506364,4999174,3866798,684857,1085987,11403246,4567666,5792433,8989544,6388019,10830633,8791453,8538236,4543156,50084501,44277867,100000,56871598,0,272352344,10948207,8118357,367323,14119080,9414903,10070631,226047,16416212,4031196,12397893,16486615,17792421,13340381,1520717,1056753,8318355,27292634,150874,28613116,8944696,11657716,12147607,1224483,2566682,13693691,11589274,8813100,19614530,12980525,24083988,24278510,15051425,8944286,6498003,12157239,15875876,8996435,12046778,13123528,6502510
20140312,1090592992,94792380,0,10556991,307546,630831,29694,236559,398412,1095916,712625,2001691,1179763,4274415,6394,200958,3447447,828453,2176075,278809,643841,233605,1522422,4351526,253576,816210,4221972,14057232,6373200,3186010,11321805,6353135,11849174,1246093,55130741,35455681,10000,45740005,0,272835616,6157954,2742718,0,27230213,18780628,6226830,0,819349,3784035,17023561,4477218,3914425,15396793,18257091,7946400,41685019,11608018,10974377,8487723,80267052,43380417,2882551,13645610,17267783,4811437,19990154,6314496,31096486,15478376,34454962,15651878,11692860,8932313,12166796,10380303,22169279,7246984,8994946,8172834,6118700
20140313,972360136,123300441,0,17222251,26404,5364450,1169605,1209323,1004890,6903442,111216,575163,100366,725664,355118,3191342,3802032,851678,2753008,1930372,5565652,11677825,4080818,5788626,875068,2515050,2515747,4452615,10116580,2971862,6928956,1287174,16543275,684869,48133256,55637729,100,45162146,0,299797022,0,1737537,15209863,2004771,10546827,15100059,0,10237707,7240215,4306901,6753736,9556541,12601250,10484727,7424988,2180658,11991152,5648239,15444609,11174296,15340908,7647343,7596140,9149999,4876164,20421400,12827933,12011287,7332029,17824059,18534491,13426009,12628784,14134176,13642830,13825708,14848593,9059015,8726387,6832111
20140314,1359812322,162101758,0,24077150,615556,3331073,333681,304229,0,6068217,285127,3276222,384731,5687831,5593404,4510694,6597475,1025077,1157046,5059160,7602739,3756257,1801799,5217762,894069,820962,11012541,15467309,15886665,3743754,2120681,12265507,11158588,2046452,57725495,36189537,11000,40162609,0,526610512,6927691,0,7169391,22517152,2636136,9993342,23473779,3725435,4890956,6203126,11641238,31031902,0,8473273,11664428,10548402,1165460,11249998,15931215,13383815,17082021,5387634,10233562,8581031,25921589,24664216,30654559,12881552,10832635,25769146,24446010,25152737,17022817,11635630,16389893,9463038,25018211,10794761,11849042,10604588
20140315,810647364,101250052,0,24910433,80274,213206,432793,92102,0,867085,76023,4088133,532845,99894,6076610,495487,2905806,94960,3419102,1369042,332844,1153245,2288687,2638618,1894168,5426304,6718291,5722832,11063260,7686899,4345507,2653140,3427771,144691,40323150,32696791,0,36516014,0,228211028,0,6862673,204614,0,2002222,3482236,0,13056797,789759,4283585,16380618,20924786,8532067,1980265,5045047,14735244,3843618,8837061,11478628,3316700,5918762,7306729,10446985,8442857,7377540,19276035,19239311,6518963,11315801,17602084,7920779,15498193,14382654,12067164,20383837,12483433,17710596,10358099,11407112,10237475
20140316,742887551,77854850,0,9197786,23869,363556,2725507,2977578,2481581,101703,484817,5336977,563386,712310,19894,1712159,340589,440980,1239036,619614,546671,1243669,2121480,3085252,1741615,11689710,938828,5308730,1394412,2844517,4186503,3748654,7233378,2430089,40596295,19991591,20000,29404768,0,241532503,4925656,976382,0,4935770,5249030,21449130,4052496,3436353,15363884,1027544,17935222,9371643,201748,0,17163365,22968127,4631276,99387,0,5626746,3415702,3149928,16329075,8142976,3223376,1150038,7239496,14632526,14852465,12051803,6939835,10411626,7557210,9175257,28796853,8276480,10820722,9838058,10609564,7460795
20140317,1557697053,183591594,0,15050025,53089,5660899,1646328,4454392,0,418193,1737172,2431630,193443,3653555,4221674,3699118,5614603,8235730,1343267,13714322,9263852,3836193,9167079,887931,6367223,16303000,6243215,6932094,9221914,4391248,12537689,11648465,13493809,1170442,51068302,33500656,200000,55606339,0,502329830,14713747,406969,3755142,4982346,10503829,28244970,11588712,14093332,18346585,12150805,18607542,7580158,29724499,5215713,13945404,43777835,13743113,27415912,18734835,9050397,13807951,26790310,13794222,18284554,21510787,8622756,27481238,23923900,31900415,41919613,28028643,17870407,33625345,18545143,18689772,21392800,18746226,15210114,13983715,10690576
20140318,1458898882,131146837,0,24290935,88956,262041,2740600,39098,0,2011673,3992314,20378,22138,1500615,4676431,2288581,895572,652170,1443868,4938343,1650327,1852802,5143453,6101553,1639814,1213492,14868248,289012,7871292,4142625,6792685,23733374,2727943,3256504,59315510,49981365,300000,84045582,0,511368818,7898107,648987,49583,14565678,13565072,15739233,8489524,0,14584457,15217349,9830692,23575852,24351170,13029201,12378687,9041586,46470565,550695,4762224,8281077,13862983,23499988,14566007,31454105,6343698,20723726,31488241,24436107,22060670,14131046,26114886,22150167,22517218,26415493,18063646,19736648,9069238,14314756,10225597,8536811
20140319,1047466238,158961073,0,17940688,655358,6477266,360659,1110017,17783,4668624,1549593,1972912,1790647,993394,1529121,3167619,7486210,1015424,1787278,757909,7097580,9589305,3299942,4925756,10631147,9133132,12564643,5060609,7588854,1776748,13516325,14035115,5824307,637108,45131558,40671646,4910000,39064284,0,290694838,0,16370689,1010153,790858,5112087,11093428,5055291,4569461,7402444,1211810,5952389,33668266,7317814,0,5456364,13333,10822975,4900140,8662768,13757143,10179065,10181363,24583245,5945000,13520199,12651221,29887324,23531814,28539965,11318766,14689942,29688281,29342029,7406975,7741106,15865960,17217321,13896392,10959109,7720349
20140320,1129901520,133936924,0,21917544,59626,5362045,5080166,1251579,739400,3735723,229646,1259684,3061034,2397145,593,2139789,1670488,990748,789663,813730,3430050,7631223,2356125,1260063,5207271,7734125,9924643,2876092,9178470,7648738,7708219,9338583,7509954,634765,55553829,39797400,0,42551101,0,446738037,3909749,1967457,0,2027246,6724757,0,992391,12971589,1008758,11343643,13868583,3379138,4649871,26156176,7350873,10343316,12882119,14984011,32289939,6627358,14085080,20951355,11087746,19433277,6386912,13795227,8463684,12584065,15579750,5813968,17736315,5718053,9948427,10990919,11668080,16123047,8888391,12028870,9894429,6669660
20140321,862505754,144044722,0,24197699,130338,225828,0,157731,484202,90346,155979,2112744,4512254,161054,36298,877076,1461894,8369150,5972590,998698,3714089,5746568,1417295,8888394,7270411,8452798,5704964,6355941,7643097,16750006,12771054,3481485,3575149,2329590,67394233,37368091,1001000,36205903,0,202660344,13873460,0,6032143,7037,0,979519,34202638,4927479,15295440,2006710,1013886,12214897,100225,15156790,0,13718827,1143280,5055732,15487700,5385554,28519679,14354211,6464031,9416577,6897758,6655698,8023196,12487928,6907879,13936031,9504014,12301423,10847785,7501636,14066259,9888857,8349812,16419136,15391627,9296607
20140322,504190374,77981359,0,16746341,12191,952786,45612,1050869,606963,52524,790600,379867,3795766,15120,2218139,1369100,2071727,19708,2164806,5634783,1425640,1182811,795120,8672508,272000,1449610,1495519,8519726,2761899,1670543,3777787,789388,2172855,5069051,61425375,31313814,600000,32023198,0,60281797,0,0,0,8138219,5035063,7985940,116418,0,0,2534319,0,1513806,2950704,1517863,0,4887985,7108056,0,2928688,1998274,10314054,6121925,20423134,2228057,5623931,9371634,7729419,11666302,1740448,16333852,16991587,3911379,9046882,9204627,9469605,13268371,7593418,11330168,12435804,9044899
20140323,701664545,89083591,0,13643683,121140,58212,3087035,1236079,345402,1629002,210632,2450291,129899,2581581,547551,976094,2623624,5045719,4028483,8462097,3011331,4756476,1221246,5349785,286889,7611226,3238631,1078435,2648359,3002778,1726843,3435161,1725583,2814324,72952268,32974569,1000000,34198296,0,222053223,0,997690,0,9604793,919540,195413,0,0,12815892,2027560,0,2249228,1382932,1352767,14123212,0,3888273,5949133,11959912,369112,4079822,3231476,8538437,3156151,1591899,5436828,10483531,15250459,15449515,6878160,6583822,11251900,2994507,16342172,10979045,16163479,14239352,9364630,9784812,9767144
20140324,1323662573,177793676,0,16579788,39852,2230628,751107,4213523,3602711,6853778,1665256,182752,589748,932577,1886816,416614,1527840,5267707,2288756,5699136,4710735,8831812,2965516,8176204,2016293,6642745,6708629,3651651,9883889,12753416,11583112,19801405,17684385,7655295,82399523,30038720,1850000,45693312,0,444739829,0,5512421,5324810,100146,14659033,0,9800278,0,10172130,1917542,2404007,99682,13502816,10163359,18210181,8255093,42278697,18229549,8602734,13815961,8829628,8850877,7808688,31074535,12357924,15925548,46540264,29140943,9538227,8336212,26721360,31686850,17682362,20848226,20299042,17194206,15113048,10190191,11707300,8253643
20140325,1350749324,135451259,0,10109784,1243031,703131,1284691,2089747,30193,2280507,306936,4932388,886651,5317450,529096,1423612,2918362,1333851,6316550,2239536,13224267,3444056,8528746,9663807,421174,4221879,11637179,1531180,4969385,7342325,5301534,13888907,4881482,2449822,64513108,48857979,0,45578590,0,476170619,1335663,8099249,10166589,44728784,25612075,3430000,2946988,3522073,7023220,8976251,5602748,9304219,10481430,7644815,6979833,10725890,35578129,11898111,80411,31972595,6188923,20213234,38040762,6137171,7833028,18605035,26016995,18543971,20352552,15058006,26404596,25480527,14583773,20630906,10287445,14180691,18630375,10319151,8180287,8381268
20140326,1236260667,109425177,0,11681973,24715,69710,234042,784991,566920,6687379,1428247,689745,5603591,274905,970027,989383,2771799,807276,2534122,864292,1358089,2727119,5016853,14754859,1801655,5608075,3029560,8511487,3240865,2321468,5263855,10849272,6159956,1798947,69908642,47322294,0,41509639,0,451547905,999367,996861,6094976,2989357,7722433,71805871,12749892,1959466,14282374,8802833,27770481,13981633,9270624,17692448,13797095,7715069,9053948,981910,5154184,7509694,9342314,8744001,2895331,16544446,10358713,12565941,11006714,11437361,17343905,28784542,25563975,13770223,12083999,13612733,16583555,14190545,17021423,10909280,15069095,7388398
20140327,919013755,98088740,0,17490993,1042810,20126,1865571,159091,105070,1437468,170426,161663,621254,3183289,581448,1399882,3214638,1158829,214208,923478,3253966,2033134,854075,4396333,1696366,8082747,3053473,9815905,7135808,6834269,5945267,2584630,7408492,1244031,66277858,54107251,180000,35786498,0,279040877,0,13729467,11937763,0,0,19359916,5353010,1983160,12066499,2875135,7030828,18435203,603548,195503,7451280,23077574,402982,823364,2791623,1001020,31814438,9318067,1112124,15807256,8539423,6745568,9573806,24100199,9956719,9756521,12067041,20011834,8711894,18186128,10462575,13839570,13732258,12898495,12810214,6970526
20140328,1093913486,157528718,0,9767932,165296,346987,943578,20036,5543463,551551,2856530,717139,520042,2472111,1563822,3400068,7407737,2303800,50726,7861379,6129955,8354546,8593440,3820555,5626839,14465829,6126919,6400285,6131909,5127728,19749785,6801951,12897660,809120,63173967,43574028,50000,45417792,0,365100546,0,8458511,0,5435948,8840046,24330635,5123605,5097,9671100,15520973,8641457,5515585,1933530,6049835,13239603,14259646,426386,3169525,3313082,5688970,19385710,10452539,6017764,8529968,9066434,11326711,21318686,42085436,16783030,11876090,6047522,12498105,15253206,7609258,15910795,11009615,14146449,14936245,13800792,11390546
20140329,536717257,71557883,0,8419678,128775,295830,394376,1614587,5235,806822,11054,3275987,89644,1134549,4211592,111489,954215,828702,300378,1202787,3372079,1353262,1257342,5027338,3266943,1456170,6893301,2146698,1609017,403402,3999566,7586909,6995806,2404350,39493750,26589138,0,37250387,0,116035315,3922824,0,39678,40031,981427,6980712,0,5098941,2972259,0,0,1013229,8958613,2045566,12272450,1007399,2342930,2012699,12249939,5701672,7141429,8084283,1951033,4123441,2344826,1605691,6231594,7016713,26571151,5868100,11817937,6003723,6992032,5444200,20434762,9130595,14485639,12163182,11535481,9204603
20140330,657224818,102839704,0,16381282,244923,1102039,715066,4905996,1973768,6601,1134283,3104780,5246846,1171723,580648,5028001,312927,0,446496,506431,2730683,2499547,6011077,5170102,5045449,734819,8046429,5953431,2905156,1974954,3719687,8778704,6091831,316025,28222855,22875680,500000,35437222,0,179225328,0,5018505,0,2430288,10238766,977640,0,6079548,4946195,5099529,0,2832091,5448890,17913234,2277461,15935470,2366647,500708,8820039,7004924,3115566,2146043,6916581,5109661,7208924,5959844,8025822,4846787,29216102,7824771,14585055,7007485,11139390,9716333,11033586,9231901,15376620,12696942,10784518,8292163
20140331,1249638380,175858205,0,40598786,19871,712023,5448293,5340763,374092,1212007,3081675,99169,4951025,3525701,1402119,7537333,5798061,1021519,464471,959747,11850539,12009875,2307268,1463132,7002931,6582372,7985318,2373518,5791051,7399142,8216791,12908769,5289848,2130996,77733416,62818902,450000,43816417,0,337525452,6069996,5472705,0,5682608,0,2046389,14792171,911415,5407143,13616092,15403941,4174253,28755805,9133884,10729571,26948114,38889535,4973770,9718929,40380236,24603885,29653483,6431879,13980231,6593593,13219411,11000663,9927850,19037805,34443962,8958557,19548895,16448054,21343232,8892245,13474414,19039284,11909064,11369054,8453870
20140401,927709382,154827470,0,23691278,0,0,6666741,978436,124934,1658449,11030056,231761,1989198,6493921,49458,5317193,1638140,5680521,829589,5245468,9665580,4182392,13869118,164843,6166147,11694582,883584,3917124,7484977,3842966,6099316,11908144,2948479,375075,65479336,44512487,615000,51651948,0,159881907,198757,4209111,21648500,12538848,0,2602007,5551705,12676393,8122552,3272840,5068627,11452380,3975052,1219589,8790161,32152329,11453700,21141830,6591653,13777432,10172530,12397809,19386085,10642560,11286269,11622040,6952668,13480490,12745459,11304175,15548916,11609016,11862502,9853583,13125912,21290666,27930224,13338695,11786467,7961702
20140402,1030859323,107662869,0,8168705,10091,75766,4997294,255620,112253,5934830,5085568,5058839,336149,1084391,2697167,964037,3392392,751909,577445,3614949,1799539,1198749,4042181,7884023,6250749,7145927,3688392,4661862,926400,2498018,8068234,7622419,7603157,1155814,76003954,49589359,465000,49374173,0,302158625,20104204,39136099,4942717,9262064,0,3225821,3574610,0,7849613,9173518,2932147,2462103,43738,8737753,9731854,9841940,1091230,624872,15468145,47217667,1242482,25656772,11510271,10112427,17491671,12170246,7807608,9317123,8782772,23408968,10850593,11347627,10236017,10336457,18220180,18247713,10062019,13424978,12113306,7846018
20140403,877906098,119917225,0,22767357,475793,277928,0,375514,437450,2447251,5439497,913535,99973,750316,1320230,6277466,79398,2663940,5041210,504715,495993,10631456,1774649,1735051,316501,5800869,8844425,4634225,9362475,6152531,10706634,1560003,8030840,0,69464815,33690688,20000,39785473,0,224146883,4980566,502278,4923,19719140,0,195524,979729,4327224,23618610,982883,38448478,1740784,1486519,0,5039083,977584,6017940,3088605,3173270,32605299,20185637,11670788,526321,9964681,7260123,13607503,7431628,10715802,11275322,9327849,18549967,17991776,10068468,14847976,22217138,8565813,12415467,10933173,15555375,9881768
20140404,721278949,109692066,0,18567673,2186030,244455,345253,0,1292896,1779527,1010408,2655107,1045520,6047390,5508393,2022823,4315895,2372653,3284802,1059091,733350,3027795,4705279,2964129,777642,2205583,7140319,1324721,1237952,5653452,3925137,16025621,6026309,206861,61752185,42380002,0,42155125,0,169869727,0,0,0,912485,3530346,3978748,4711,357956,16943557,6830722,1766223,1943489,13761838,1761993,498061,10493909,2316521,0,16768622,8829918,1572116,4981394,2171146,23765916,7748632,8378904,7883957,14821059,7005856,8962910,6543914,6262531,13691912,14048536,15326573,11242575,10589580,10376891,18676433,10679910
20140405,461281693,69650084,0,16840861,0,1793904,26325,9785,1105444,1846269,857323,2297917,4876,1320209,1614893,1485523,2265261,603771,2658579,26204,101006,1840826,5494665,6125703,5416469,1754550,1862158,3857688,165142,602684,4924169,668206,1827846,251828,55999974,36687032,0,29039014,0,56962088,0,4916035,0,0,0,0,0,7983407,4434120,6143020,12679957,0,23146848,0,3467634,2494892,301959,812296,14304663,2046279,4906817,3909462,3790518,5366784,3420640,346600,5838454,15267218,3591761,5524814,15050125,7284169,4849996,2940348,9428776,7836662,5500732,7737347,9127438,8493730
20140406,448814332,62505835,0,14394273,160626,279711,533223,169750,0,399130,732,787682,27342,2461357,49015,236514,2098898,366183,1124989,564755,5294239,4555299,336642,1709220,7903998,844050,2325739,795168,2372781,755146,3129888,1926343,6903142,0,52904964,15891691,4000000,36546618,0,93072768,0,0,0,0,472538,500587,4907723,0,0,6553930,8770657,8026541,1317261,0,469066,7166457,203200,60897,9433416,2527342,7427229,2679414,1922864,3769421,3572405,9069317,7794537,2038896,5990585,9406146,9953596,6439726,4813204,12949282,10630447,3223626,6947583,7035557,10275956,7543050
20140407,695830740,110468422,0,20224415,218590,501826,1897,0,352906,544063,459097,3125704,5803967,3861158,0,4941846,1367248,0,7038573,9258766,463402,571326,1815923,5517189,11894301,2811107,3373721,1315955,1648438,6601031,7139901,2244600,6118215,1253257,62996099,29904722,0,36569397,0,209762836,1408235,2044453,10702867,0,4000424,1201729,53286,5023515,0,1523043,4922847,683551,6431097,23742182,8068738,3016514,0,907445,13780416,3052476,2980206,6088256,853092,1147023,5286618,2807767,3337383,20036168,1239036,16497106,3793349,9718750,12208419,7590038,11985733,5926457,6618161,16553297,11220628,9678959
20140408,1051197674,150573637,0,20218292,6677118,285305,141972,112033,1229517,5959275,4870961,506718,9064,3885803,2554029,1961595,3166251,3519180,285475,10136963,811990,1924368,1486979,7527508,12802418,6932638,5075069,1801654,2523598,10107972,5271512,11294798,11378854,6114728,72995147,53099126,600000,50645082,0,341209997,0,0,120120,6688073,9545533,5438773,303074,9325468,1454172,9082345,12828885,1666354,9978936,7287750,1923315,10466285,15851999,0,30325790,8119016,20843595,18096674,14958072,4091902,6597936,8623113,11964232,13515808,20495622,14231210,8704890,15087370,11888001,6958178,9594678,12621905,10093886,9977966,15260036,8063723
20140409,1008092940,96242128,0,15390845,5581737,20212,445668,19863,130606,1259251,1572787,2463099,1012049,904607,3269711,1577277,4894015,716939,142903,7110052,523270,7280709,1556868,6940096,1472571,9517030,2593999,6243098,1459351,370450,998753,1916170,7237791,1620351,47185480,46190222,20000,48411512,0,355647844,3477536,6425760,0,215070,9519342,1003390,0,2626751,4963419,10237291,5819681,1293576,9894596,22410262,22339723,3466552,7237881,10428397,8146075,4723051,155862,18377012,11258469,34793449,7368663,20672857,14092893,20219222,5102155,22754839,15884677,12588728,15691453,14582241,11064427,14939797,11251909,13531932,9432256,6404560
20140410,860452589,156723386,0,22748281,887777,397985,6842303,733326,511195,8995584,1192920,4928403,948470,325406,2744168,618681,460793,198248,5116920,5538601,778478,7346843,2182180,10981212,6032132,11105791,3278295,13085833,9826398,6193896,5356150,7599781,9251830,515506,64096953,41102676,900000,36522832,0,190262600,38598985,3995654,0,3338040,9093708,20546659,4200,5609354,7378804,10852423,20821707,4978017,26685531,2014202,202828,10031052,979651,7100416,13870275,4981637,13958995,2660203,7201213,4071265,1268667,5264923,2208570,10640733,6700116,11664148,3764586,13619208,8379787,11602871,24632245,10439017,11899068,14364901,10121386,5299097
20140411,787880785,122862529,0,18471296,1981082,387618,259820,739367,421161,978572,1632344,100852,1402072,1402131,844852,457457,2105726,1520769,3781770,5244433,1101486,1043772,5306942,8767003,7072267,1687788,7700364,4220639,5616564,3207660,10306211,8423438,16517971,159102,63542072,46799160,2273642,44677246,0,212186564,2027227,0,5069684,8673515,0,882758,2017858,0,5048059,12593739,2925265,7020834,4448919,926849,5951316,48890,3430388,23205750,5102791,5585607,5161336,12850496,2422459,1118486,4171443,8180033,14098426,10225111,5860511,7361645,11575751,13940540,17691564,11814526,10549768,9294643,14118626,18583060,13365646,8196053
20140412,523781135,63261947,0,8239286,9891,203872,551951,1015149,243857,8040,1010379,534215,289063,1071349,1343816,5348945,1845275,552931,612598,2242084,120704,1507616,3731064,3851458,2167022,1814426,1696683,5718036,5156731,2261065,1524527,5660770,2902559,26585,59698364,39555640,8600000,34993631,0,102030539,0,331898,0,4919207,0,488539,0,0,4385194,1221738,0,5160010,0,91590,204027,15000948,508275,293039,4923607,4543985,4707379,7809978,13818794,12951,3957083,2522080,7791196,8507675,18126217,5169467,12094305,12197466,9933052,5805643,13636979,10450227,10212455,7266767,10094954,9454289
20140413,801915014,84903505,0,18046715,213310,960532,0,305674,287579,478335,183176,103273,104275,0,0,5520278,424445,1365455,6315764,1102678,3983441,6389313,2015435,1887783,383267,705409,1932866,1987831,2570133,6667477,5110038,8812766,5957500,1088757,41565689,38641098,1600000,38994659,0,301848639,0,0,200889,44293234,1789543,870352,0,1016115,4414663,0,9123359,12408034,812339,13423636,5151002,0,170999,813204,93039,8014627,1097213,13767150,0,9434131,9968805,1245075,16549439,8409097,18419065,3576260,11086005,9444061,8339101,17444021,6884082,15665865,9156390,11522160,10231033,9527436
20140414,1023236298,120510031,0,13981385,131749,411770,103006,552990,46052,2279115,875803,10982931,63890,442921,10770136,1132961,355902,462348,1283496,2246711,3940811,7002457,1302837,3555472,6388451,8617713,2870720,5570205,5620115,2357951,5476634,8138530,12694059,850910,54618061,40208563,3230026,42350445,0,383563612,0,5106332,0,1009,0,4081226,1803539,0,2341999,5049658,20526386,992254,101989,2053729,346472,6096997,13618901,1569778,14992874,9311398,14928752,13556637,18390558,15354,8799827,15659155,9597277,16706906,40638329,23668918,15986379,21150308,11454152,16609962,9152173,17137954,10078161,8607728,11945254,6677235
20140415,855893819,122295288,0,24817382,11921,315545,5829499,0,92174,4996048,2007290,3018862,5536524,657682,5096592,2431149,9788271,5461392,2336147,5317863,202026,802193,1043467,6957773,7127560,1917120,2686149,2666898,2340903,1833363,2124753,2382380,12473650,22712,44890454,56369425,30700000,53224892,0,214199370,5117023,1027597,0,0,0,9760124,3302290,5475266,29017198,0,10068344,2740690,3191746,14818014,4507911,10687077,6183143,12286846,3401126,7222810,2121070,503208,10867735,1607769,20690377,12400015,11452382,23338068,2945900,6525283,13803260,4445214,12730608,14554512,8518078,20125506,8511672,8816173,11119174,10331181
20140416,855430043,109090038,0,20437999,2992090,5008150,19806,793,361042,615919,479140,6102948,595956,4721081,407353,7597073,3078231,1861526,1807318,117678,952000,3725982,1131717,1112649,2031468,8048390,2245239,2923514,1382960,2532012,1676256,8339799,16383477,400472,43417533,48683776,3700000,51622068,0,281895917,0,1616741,0,11405759,6991445,6128335,101515,7618334,2979297,6060621,196577,4876903,4348348,15176995,919115,7531611,10786673,2984768,7518852,3567967,3395698,2948828,6599854,5990745,2786549,7834481,2195811,3072567,24235046,24062039,17322555,12886261,11548923,27995217,11329941,14299255,12324759,6645798,12523514,6213014
20140417,860496066,138218838,0,19053355,9857,243775,1544337,923881,0,723093,1189903,5248861,208558,2731085,5822986,6285509,8334995,1237181,4099990,118958,5841389,2535188,806735,2601286,2446011,7884507,4675541,11385825,3533781,1229060,14826880,8014402,6444067,8217842,45744461,51177437,7950000,56953355,0,258781446,7368222,0,991616,8631577,7863270,511511,8856422,0,2962418,5078029,5895000,10053764,6771857,7549593,9103270,4039744,11390501,986741,7694860,20162506,24948,8977523,1415303,10810791,4829291,7408195,8622686,6158354,6525527,10993057,16585232,5042625,10594852,10396599,11221102,15193992,16774952,7104281,10194595,6885723
20140418,684824059,116324529,0,25345466,117062,483023,1948997,475157,87406,30519,424247,1194454,3116223,929766,7390223,5472377,1090560,604921,3810118,224855,2852463,1444702,5978848,2457367,2228062,3229283,3081064,4542974,1956359,11814549,1203647,14787102,7102889,899846,45372757,53305860,500000,52726229,0,95903098,5422809,1506789,196679,11903177,0,5037131,0,2243982,4803592,6736220,489950,3332612,5688580,5011441,3381731,4576138,12241216,17445297,5220978,226794,1064558,8440311,6040835,11871283,852895,11788863,3548323,14556271,13257402,17657905,22392578,20328649,8204201,17014913,9197796,11841358,14131848,12404463,11666111,8965907
20140419,576825387,105561226,0,12615020,10245,217862,102067,2558012,0,1465226,4153823,1035634,749502,274847,2866777,1658721,4708654,1988817,616114,3643427,5773658,5330897,1424381,2178292,5959013,3175182,862225,7170145,8223748,7901928,7802664,7054582,2972009,1067754,42877638,21928682,800000,41776680,0,112698746,4462573,0,9789285,505547,3537962,487679,0,50452,9642389,4321459,5100484,980396,760447,4936612,5688661,4179734,6535648,694902,0,10353945,2464831,7662893,7063746,11054098,651409,1315347,5877351,8335269,16224545,6383405,4636865,13715165,16813418,8612419,13007354,19258016,11102550,10252103,7029113,7694343
20140420,674905035,110069908,0,11920626,323371,118773,93594,16832,916066,160063,932154,4578647,1000744,1050024,2009017,864493,792990,1115737,554646,2761836,4897784,7039571,14559552,1211739,2083329,1736768,3387135,5550016,7540805,12995282,13772803,4409616,1449705,226190,64767177,28965595,300100,36427221,0,140213821,502871,4983779,509089,1474275,16034443,0,489772,0,18989179,8549940,7515033,3624074,5681830,10165700,15093900,7040250,6897857,1587385,4570603,7048744,539640,13894428,4059041,5461611,4250969,7223224,8119161,3458490,8801687,7929224,11449673,10793219,12069102,9239811,12748108,11019340,12701063,9070455,11640676,8933567
20140421,1024359309,169378193,0,15203615,213898,67462,3955409,1211336,526812,4938253,1322373,2349927,1352696,328461,1069721,3087943,1761791,3502173,876954,7207154,9040124,7542097,4593278,1443068,9615592,1465588,10076613,8356699,9213137,12671510,1980166,19468935,15589770,9345638,119949855,34370091,3600100,46292911,0,183310534,1999860,4130369,0,498944,27587246,98960,7093567,989932,24336119,8112838,15827669,10526510,16988049,5051521,5199931,16475765,9974159,22304825,5453780,6634526,6096286,28391556,19552269,16227303,1067843,15893660,10404136,9599393,18890598,11060440,14249933,12810985,16601306,24635574,15999662,13432015,11856722,12000266,10812181,8590927
20140422,990570252,130439804,0,25823880,50383,5504263,223405,452914,95910,4972301,6830072,290354,280797,327838,3928105,2547754,2206450,8364638,1054042,4039602,3021182,1281041,1701641,2683333,1472779,8833230,1334971,7290214,13129698,3231178,852348,11554887,5911852,1148742,78347918,50900038,2445000,45535666,0,254100728,8628300,0,13982916,13962629,0,1998196,11016209,17802940,5505146,7138269,11572748,6362710,12962248,1913525,21954230,15869131,8504219,5139405,1620746,13552971,4013447,10600680,16577938,14683535,13307440,7038408,11747876,23329391,19336240,4424170,7551880,9208771,9567772,12532889,25183496,12091082,17367743,13852379,10515075,6384348
